Ensembl Gene ID,Frog Ensembl Gene ID,Homology Type
ENSMUSG00000059089,ENSXETG00000033086,ortholog_many2many
ENSMUSG00000059089,ENSXETG00000030865,ortholog_many2many
ENSMUSG00000059089,ENSXETG00000008730,ortholog_many2many
ENSMUSG00000059089,ENSXETG00000014557,ortholog_many2many
ENSMUSG00000059089,ENSXETG00000018492,ortholog_many2many
ENSMUSG00000059089,ENSXETG00000012606,ortholog_many2many
ENSMUSG00000059089,ENSXETG00000027519,ortholog_many2many
ENSMUSG00000059089,ENSXETG00000012610,ortholog_many2many
ENSMUSG00000059089,ENSXETG00000027430,ortholog_many2many
ENSMUSG00000059089,ENSXETG00000008745,ortholog_many2many
ENSMUSG00000059089,ENSXETG00000012604,ortholog_many2many
ENSMUSG00000059089,ENSXETG00000032513,ortholog_many2many
ENSMUSG00000059089,ENSXETG00000000093,ortholog_many2many
ENSMUSG00000059089,ENSXETG00000026888,ortholog_many2many
ENSMUSG00000059089,ENSXETG00000033500,ortholog_many2many
ENSMUSG00000059089,ENSXETG00000030992,ortholog_many2many
ENSMUSG00000049932,ENSXETG00000016179,ortholog_one2one
ENSMUSG00000027613,ENSXETG00000026867,ortholog_one2one
ENSMUSG00000040985,ENSXETG00000012087,ortholog_one2many
ENSMUSG00000032531,ENSXETG00000011819,ortholog_one2one
ENSMUSG00000066905,,
ENSMUSG00000053545,,
ENSMUSG00000028347,ENSXETG00000027666,ortholog_one2one
ENSMUSG00000063842,,
ENSMUSG00000006585,ENSXETG00000011255,ortholog_one2one
ENSMUSG00000029735,ENSXETG00000015845,ortholog_one2one
ENSMUSG00000051118,,
ENSMUSG00000029072,,
ENSMUSG00000037034,ENSXETG00000023497,ortholog_one2one
ENSMUSG00000091460,ENSXETG00000023202,ortholog_one2many
ENSMUSG00000023272,ENSXETG00000014527,ortholog_one2one
ENSMUSG00000050803,,
ENSMUSG00000043319,,
ENSMUSG00000092109,,
ENSMUSG00000004677,ENSXETG00000031954,ortholog_one2one
ENSMUSG00000035828,ENSXETG00000014529,ortholog_one2one
ENSMUSG00000055320,,
ENSMUSG00000019917,ENSXETG00000013836,ortholog_one2one
ENSMUSG00000040978,ENSXETG00000031709,ortholog_one2one
ENSMUSG00000033623,ENSXETG00000004916,ortholog_one2one
ENSMUSG00000051279,,
ENSMUSG00000057315,ENSXETG00000006200,ortholog_one2one
ENSMUSG00000001100,ENSXETG00000023792,ortholog_one2one
ENSMUSG00000032126,ENSXETG00000016285,ortholog_one2many
ENSMUSG00000032126,ENSXETG00000030991,ortholog_one2many
ENSMUSG00000029073,ENSXETG00000011136,ortholog_one2one
ENSMUSG00000039419,ENSXETG00000033580,ortholog_one2one
ENSMUSG00000059498,ENSXETG00000031558,ortholog_many2many
ENSMUSG00000059498,ENSXETG00000029984,ortholog_many2many
ENSMUSG00000059498,ENSXETG00000027522,ortholog_many2many
ENSMUSG00000059498,ENSXETG00000019982,ortholog_many2many
ENSMUSG00000059498,ENSXETG00000031422,ortholog_many2many
ENSMUSG00000059498,ENSXETG00000033480,ortholog_many2many
ENSMUSG00000059498,ENSXETG00000033554,ortholog_many2many
ENSMUSG00000059498,ENSXETG00000013088,ortholog_many2many
ENSMUSG00000059498,ENSXETG00000019999,ortholog_many2many
ENSMUSG00000059498,ENSXETG00000008722,ortholog_many2many
ENSMUSG00000059498,ENSXETG00000014567,ortholog_many2many
ENSMUSG00000059498,ENSXETG00000012605,ortholog_many2many
ENSMUSG00000059498,ENSXETG00000020004,ortholog_many2many
ENSMUSG00000059498,ENSXETG00000019988,ortholog_many2many
ENSMUSG00000059498,ENSXETG00000034132,ortholog_many2many
ENSMUSG00000059498,ENSXETG00000033927,ortholog_many2many
ENSMUSG00000059498,ENSXETG00000015990,ortholog_many2many
ENSMUSG00000059498,ENSXETG00000012608,ortholog_many2many
ENSMUSG00000059498,ENSXETG00000026872,ortholog_many2many
ENSMUSG00000059498,ENSXETG00000018499,ortholog_many2many
ENSMUSG00000059498,ENSXETG00000008724,ortholog_many2many
ENSMUSG00000059498,ENSXETG00000033086,ortholog_many2many
ENSMUSG00000059498,ENSXETG00000030865,ortholog_many2many
ENSMUSG00000059498,ENSXETG00000008730,ortholog_many2many
ENSMUSG00000059498,ENSXETG00000014557,ortholog_many2many
ENSMUSG00000059498,ENSXETG00000018492,ortholog_many2many
ENSMUSG00000059498,ENSXETG00000012606,ortholog_many2many
ENSMUSG00000059498,ENSXETG00000027519,ortholog_many2many
ENSMUSG00000059498,ENSXETG00000012610,ortholog_many2many
ENSMUSG00000059498,ENSXETG00000027430,ortholog_many2many
ENSMUSG00000059498,ENSXETG00000008745,ortholog_many2many
ENSMUSG00000059498,ENSXETG00000012604,ortholog_many2many
ENSMUSG00000059498,ENSXETG00000032513,ortholog_many2many
ENSMUSG00000059498,ENSXETG00000000093,ortholog_many2many
ENSMUSG00000059498,ENSXETG00000026888,ortholog_many2many
ENSMUSG00000059498,ENSXETG00000033500,ortholog_many2many
ENSMUSG00000059498,ENSXETG00000030992,ortholog_many2many
ENSMUSG00000076430,ENSXETG00000015679,ortholog_one2many
ENSMUSG00000059482,,
ENSMUSG00000078515,ENSXETG00000013448,ortholog_one2one
ENSMUSG00000024277,,
ENSMUSG00000029649,ENSXETG00000026990,ortholog_one2one
ENSMUSG00000098188,ENSXETG00000002571,ortholog_one2one
ENSMUSG00000044454,,
ENSMUSG00000004356,ENSXETG00000032346,ortholog_one2one
ENSMUSG00000044106,,
ENSMUSG00000032849,ENSXETG00000010958,ortholog_one2one
ENSMUSG00000058491,,
ENSMUSG00000066899,,
ENSMUSG00000020407,ENSXETG00000015681,ortholog_one2one
ENSMUSG00000071337,ENSXETG00000008514,ortholog_one2one
ENSMUSG00000061457,,
ENSMUSG00000055632,,
ENSMUSG00000074604,ENSXETG00000030456,ortholog_one2one
ENSMUSG00000098132,ENSXETG00000019780,ortholog_one2one
ENSMUSG00000066897,,
ENSMUSG00000024276,,
ENSMUSG00000040003,ENSXETG00000019711,ortholog_one2one
ENSMUSG00000024274,,
ENSMUSG00000059623,,
ENSMUSG00000022388,ENSXETG00000015177,ortholog_many2many
ENSMUSG00000022388,ENSXETG00000032753,ortholog_many2many
ENSMUSG00000022388,ENSXETG00000015179,ortholog_many2many
ENSMUSG00000022388,ENSXETG00000026497,ortholog_many2many
ENSMUSG00000022388,ENSXETG00000007995,ortholog_many2many
ENSMUSG00000022388,ENSXETG00000008605,ortholog_many2many
ENSMUSG00000022388,ENSXETG00000017893,ortholog_many2many
ENSMUSG00000022388,ENSXETG00000019872,ortholog_many2many
ENSMUSG00000022388,ENSXETG00000023542,ortholog_many2many
ENSMUSG00000022388,ENSXETG00000007779,ortholog_many2many
ENSMUSG00000022388,ENSXETG00000024523,ortholog_many2many
ENSMUSG00000022388,ENSXETG00000030180,ortholog_many2many
ENSMUSG00000022388,ENSXETG00000027875,ortholog_many2many
ENSMUSG00000022388,ENSXETG00000007997,ortholog_many2many
ENSMUSG00000022388,ENSXETG00000026123,ortholog_many2many
ENSMUSG00000022388,ENSXETG00000000407,ortholog_many2many
ENSMUSG00000025026,ENSXETG00000020204,ortholog_one2one
ENSMUSG00000049028,,
ENSMUSG00000063281,ENSXETG00000027332,ortholog_many2many
ENSMUSG00000029650,ENSXETG00000032137,ortholog_one2one
ENSMUSG00000032127,ENSXETG00000010084,ortholog_one2many
ENSMUSG00000032127,ENSXETG00000010083,ortholog_one2many
ENSMUSG00000066896,,
ENSMUSG00000038206,ENSXETG00000016906,ortholog_one2one
ENSMUSG00000047909,ENSXETG00000018147,ortholog_one2one
ENSMUSG00000028608,ENSXETG00000008071,ortholog_one2one
ENSMUSG00000029686,ENSXETG00000020148,ortholog_one2one
ENSMUSG00000089832,ENSXETG00000016934,ortholog_one2one
ENSMUSG00000055116,ENSXETG00000024204,ortholog_one2one
ENSMUSG00000051469,,
ENSMUSG00000045519,,
ENSMUSG00000002395,ENSXETG00000013513,ortholog_one2one
ENSMUSG00000039536,ENSXETG00000001783,ortholog_one2one
ENSMUSG00000033014,ENSXETG00000021457,ortholog_one2one
ENSMUSG00000036551,,
ENSMUSG00000020617,,
ENSMUSG00000047989,,
ENSMUSG00000025898,ENSXETG00000018483,ortholog_one2one
ENSMUSG00000016427,ENSXETG00000030004,ortholog_one2one
ENSMUSG00000019916,ENSXETG00000006154,ortholog_one2many
ENSMUSG00000019916,ENSXETG00000031257,ortholog_one2many
ENSMUSG00000026649,,
ENSMUSG00000040356,ENSXETG00000010932,ortholog_one2one
ENSMUSG00000063108,,
ENSMUSG00000040715,,
ENSMUSG00000042678,ENSXETG00000033029,ortholog_one2one
ENSMUSG00000036537,ENSXETG00000002042,ortholog_one2many
ENSMUSG00000038193,ENSXETG00000016908,ortholog_one2one
ENSMUSG00000027243,ENSXETG00000001981,ortholog_one2one
ENSMUSG00000073243,,
ENSMUSG00000043541,ENSXETG00000030156,ortholog_one2one
ENSMUSG00000040706,ENSXETG00000025999,ortholog_one2one
ENSMUSG00000006589,ENSXETG00000027084,ortholog_one2one
ENSMUSG00000074923,ENSXETG00000000279,ortholog_one2one
ENSMUSG00000004668,,
ENSMUSG00000021198,ENSXETG00000010308,ortholog_one2one
ENSMUSG00000026141,,
ENSMUSG00000009995,ENSXETG00000003378,ortholog_one2one
ENSMUSG00000031610,,
ENSMUSG00000092367,,
ENSMUSG00000071773,,
ENSMUSG00000038630,,
ENSMUSG00000033615,ENSXETG00000007163,ortholog_one2one
ENSMUSG00000038187,ENSXETG00000024203,ortholog_one2one
ENSMUSG00000020594,ENSXETG00000008903,ortholog_one2one
ENSMUSG00000031609,ENSXETG00000016915,ortholog_one2one
ENSMUSG00000009292,ENSXETG00000033602,ortholog_one2one
ENSMUSG00000051827,,
ENSMUSG00000015027,ENSXETG00000011256,ortholog_one2one
ENSMUSG00000022475,ENSXETG00000010661,ortholog_one2one
ENSMUSG00000028378,ENSXETG00000024683,ortholog_one2many
ENSMUSG00000028378,ENSXETG00000030452,ortholog_one2many
ENSMUSG00000028378,ENSXETG00000031127,ortholog_one2many
ENSMUSG00000028378,ENSXETG00000014730,ortholog_one2many
ENSMUSG00000000420,ENSXETG00000014012,ortholog_one2one
ENSMUSG00000038587,ENSXETG00000026355,ortholog_one2one
ENSMUSG00000028348,ENSXETG00000014979,ortholog_one2one
ENSMUSG00000058076,ENSXETG00000002617,ortholog_one2one
ENSMUSG00000056257,,
ENSMUSG00000090863,,
ENSMUSG00000015013,ENSXETG00000027081,ortholog_one2one
ENSMUSG00000038415,ENSXETG00000008529,ortholog_one2one
ENSMUSG00000020620,ENSXETG00000012835,ortholog_many2many
ENSMUSG00000020620,ENSXETG00000021974,ortholog_many2many
ENSMUSG00000020620,ENSXETG00000021959,ortholog_many2many
ENSMUSG00000091775,ENSXETG00000012323,ortholog_one2many
ENSMUSG00000054717,ENSXETG00000016916,ortholog_one2one
ENSMUSG00000059077,,
ENSMUSG00000062472,ENSXETG00000010811,ortholog_one2many
ENSMUSG00000075327,ENSXETG00000012362,ortholog_one2one
ENSMUSG00000038402,ENSXETG00000000589,ortholog_one2one
ENSMUSG00000069867,ENSXETG00000011258,ortholog_one2one
ENSMUSG00000029651,ENSXETG00000005518,ortholog_one2one
ENSMUSG00000032754,ENSXETG00000017655,ortholog_one2one
ENSMUSG00000063446,ENSXETG00000033877,ortholog_one2one
ENSMUSG00000022974,ENSXETG00000009903,ortholog_one2one
ENSMUSG00000026836,ENSXETG00000010380,ortholog_one2one
ENSMUSG00000064043,ENSXETG00000000198,ortholog_one2one
ENSMUSG00000040697,ENSXETG00000006830,ortholog_one2one
ENSMUSG00000056569,ENSXETG00000034086,ortholog_one2one
ENSMUSG00000037025,ENSXETG00000026998,ortholog_one2one
ENSMUSG00000024273,ENSXETG00000021932,ortholog_one2one
ENSMUSG00000070972,ENSXETG00000010217,ortholog_one2many
ENSMUSG00000034235,ENSXETG00000010009,ortholog_one2one
ENSMUSG00000029034,ENSXETG00000030716,ortholog_one2one
ENSMUSG00000029687,ENSXETG00000020146,ortholog_one2one
ENSMUSG00000074647,ENSXETG00000019789,ortholog_one2one
ENSMUSG00000046834,ENSXETG00000017147,ortholog_many2many
ENSMUSG00000046834,ENSXETG00000024586,ortholog_many2many
ENSMUSG00000040446,ENSXETG00000021931,ortholog_one2one
ENSMUSG00000030759,ENSXETG00000009049,ortholog_one2one
ENSMUSG00000061613,ENSXETG00000004456,ortholog_one2one
ENSMUSG00000006362,ENSXETG00000011259,ortholog_one2one
ENSMUSG00000062234,ENSXETG00000003718,ortholog_one2one
ENSMUSG00000067736,ENSXETG00000034382,ortholog_one2many
ENSMUSG00000067594,ENSXETG00000017147,ortholog_many2many
ENSMUSG00000067594,ENSXETG00000024586,ortholog_many2many
ENSMUSG00000050830,ENSXETG00000024864,ortholog_one2one
ENSMUSG00000038370,,
ENSMUSG00000002396,ENSXETG00000032911,ortholog_one2one
ENSMUSG00000034450,,
ENSMUSG00000024270,ENSXETG00000014976,ortholog_one2one
ENSMUSG00000031608,ENSXETG00000016917,ortholog_one2one
ENSMUSG00000011751,ENSXETG00000002566,ortholog_one2one
ENSMUSG00000073725,ENSXETG00000011753,ortholog_one2one
ENSMUSG00000024041,ENSXETG00000020802,ortholog_one2one
ENSMUSG00000020193,,
ENSMUSG00000055560,ENSXETG00000024279,ortholog_many2many
ENSMUSG00000078137,,
ENSMUSG00000017999,ENSXETG00000017231,ortholog_one2one
ENSMUSG00000019763,ENSXETG00000026520,ortholog_one2one
ENSMUSG00000002393,ENSXETG00000013531,ortholog_one2one
ENSMUSG00000017615,ENSXETG00000019443,ortholog_one2one
ENSMUSG00000037014,ENSXETG00000031664,ortholog_many2many
ENSMUSG00000093812,,
ENSMUSG00000049969,ENSXETG00000006669,ortholog_one2one
ENSMUSG00000028607,ENSXETG00000008070,ortholog_one2one
ENSMUSG00000024042,ENSXETG00000013685,ortholog_one2one
ENSMUSG00000050295,ENSXETG00000000594,ortholog_many2many
ENSMUSG00000024271,ENSXETG00000018920,ortholog_one2one
ENSMUSG00000025025,ENSXETG00000018714,ortholog_one2one
ENSMUSG00000020191,,
ENSMUSG00000073862,,
ENSMUSG00000069601,ENSXETG00000003121,ortholog_one2one
ENSMUSG00000092345,ENSXETG00000010217,ortholog_one2many
ENSMUSG00000038607,,
ENSMUSG00000027849,ENSXETG00000001696,ortholog_one2one
ENSMUSG00000038372,ENSXETG00000000600,ortholog_one2one
ENSMUSG00000046709,ENSXETG00000006199,ortholog_one2one
ENSMUSG00000045854,ENSXETG00000012750,ortholog_one2one
ENSMUSG00000041263,,
ENSMUSG00000022039,ENSXETG00000030710,ortholog_one2many
ENSMUSG00000035805,ENSXETG00000014530,ortholog_one2one
ENSMUSG00000038156,ENSXETG00000009063,ortholog_one2one
ENSMUSG00000062511,,
ENSMUSG00000005677,ENSXETG00000031759,ortholog_one2one
ENSMUSG00000015016,ENSXETG00000011261,ortholog_one2one
ENSMUSG00000034911,,
ENSMUSG00000071772,,
ENSMUSG00000040061,ENSXETG00000013371,ortholog_one2one
ENSMUSG00000001105,ENSXETG00000019444,ortholog_one2one
ENSMUSG00000058624,ENSXETG00000014370,ortholog_one2one
ENSMUSG00000032547,ENSXETG00000011818,ortholog_one2one
ENSMUSG00000025375,ENSXETG00000013407,ortholog_one2one
ENSMUSG00000074743,ENSXETG00000033122,ortholog_one2many
ENSMUSG00000074743,ENSXETG00000030871,ortholog_one2many
ENSMUSG00000031962,ENSXETG00000011269,ortholog_one2one
ENSMUSG00000055723,ENSXETG00000019685,ortholog_one2one
ENSMUSG00000057265,ENSXETG00000002847,ortholog_one2one
ENSMUSG00000038598,,
ENSMUSG00000027435,ENSXETG00000032396,ortholog_one2one
ENSMUSG00000029188,ENSXETG00000000954,ortholog_one2one
ENSMUSG00000061143,ENSXETG00000016965,ortholog_one2one
ENSMUSG00000056359,,
ENSMUSG00000069206,,
ENSMUSG00000039616,,
ENSMUSG00000040466,ENSXETG00000016957,ortholog_one2many
ENSMUSG00000040466,ENSXETG00000002567,ortholog_one2many
ENSMUSG00000040466,ENSXETG00000032693,ortholog_one2many
ENSMUSG00000030754,ENSXETG00000019682,ortholog_one2one
ENSMUSG00000026768,ENSXETG00000020282,ortholog_one2one
ENSMUSG00000002076,ENSXETG00000013684,ortholog_one2one
ENSMUSG00000018654,ENSXETG00000015684,ortholog_one2one
ENSMUSG00000079382,,
ENSMUSG00000050323,ENSXETG00000033089,ortholog_one2one
ENSMUSG00000025271,ENSXETG00000022029,ortholog_one2one
ENSMUSG00000031820,ENSXETG00000025571,ortholog_one2one
ENSMUSG00000074603,,
ENSMUSG00000054745,,
ENSMUSG00000059839,,
ENSMUSG00000013629,ENSXETG00000016401,ortholog_one2one
ENSMUSG00000044167,,
ENSMUSG00000020062,ENSXETG00000002542,ortholog_one2one
ENSMUSG00000035171,ENSXETG00000014376,ortholog_one2one
ENSMUSG00000067798,,
ENSMUSG00000055200,,
ENSMUSG00000046295,ENSXETG00000006436,ortholog_one2one
ENSMUSG00000030751,ENSXETG00000019680,ortholog_one2one
ENSMUSG00000008384,ENSXETG00000026003,ortholog_one2one
ENSMUSG00000036992,,
ENSMUSG00000034295,ENSXETG00000017899,ortholog_one2one
ENSMUSG00000035569,ENSXETG00000011277,ortholog_one2one
ENSMUSG00000071291,,
ENSMUSG00000044951,ENSXETG00000000614,ortholog_one2one
ENSMUSG00000024163,ENSXETG00000034183,ortholog_one2one
ENSMUSG00000034435,ENSXETG00000026793,ortholog_one2one
ENSMUSG00000073174,,
ENSMUSG00000069622,ENSXETG00000026175,ortholog_one2many
ENSMUSG00000032115,ENSXETG00000010075,ortholog_one2one
ENSMUSG00000019087,ENSXETG00000003377,ortholog_one2one
ENSMUSG00000021108,ENSXETG00000014450,ortholog_one2one
ENSMUSG00000059743,,
ENSMUSG00000032548,ENSXETG00000011817,ortholog_one2one
ENSMUSG00000060317,ENSXETG00000022379,ortholog_many2many
ENSMUSG00000060317,ENSXETG00000022374,ortholog_many2many
ENSMUSG00000060317,ENSXETG00000022361,ortholog_many2many
ENSMUSG00000060317,ENSXETG00000025632,ortholog_many2many
ENSMUSG00000060317,ENSXETG00000032936,ortholog_many2many
ENSMUSG00000060317,ENSXETG00000027130,ortholog_many2many
ENSMUSG00000068697,ENSXETG00000010013,ortholog_one2one
ENSMUSG00000008932,ENSXETG00000008068,ortholog_one2one
ENSMUSG00000053198,ENSXETG00000033490,ortholog_one2many
ENSMUSG00000028381,ENSXETG00000010219,ortholog_one2one
ENSMUSG00000034729,ENSXETG00000027052,ortholog_one2one
ENSMUSG00000022571,,
ENSMUSG00000040506,ENSXETG00000001979,ortholog_one2one
ENSMUSG00000039987,ENSXETG00000019722,ortholog_one2one
ENSMUSG00000030671,ENSXETG00000019677,ortholog_one2one
ENSMUSG00000041624,ENSXETG00000018493,ortholog_one2one
ENSMUSG00000022800,ENSXETG00000024516,ortholog_one2one
ENSMUSG00000075402,ENSXETG00000020429,ortholog_one2many
ENSMUSG00000005674,ENSXETG00000031549,ortholog_one2one
ENSMUSG00000022570,ENSXETG00000010771,ortholog_one2one
ENSMUSG00000040183,ENSXETG00000019117,ortholog_one2many
ENSMUSG00000040183,ENSXETG00000019116,ortholog_one2many
ENSMUSG00000035455,ENSXETG00000015704,ortholog_one2one
ENSMUSG00000059475,,
ENSMUSG00000096914,ENSXETG00000016922,ortholog_one2one
ENSMUSG00000039376,ENSXETG00000026430,ortholog_one2one
ENSMUSG00000025894,ENSXETG00000032901,ortholog_one2one
ENSMUSG00000050846,,
ENSMUSG00000059668,ENSXETG00000020429,ortholog_one2many
ENSMUSG00000041237,ENSXETG00000013164,ortholog_one2one
ENSMUSG00000040424,,
ENSMUSG00000028914,ENSXETG00000006828,ortholog_one2one
ENSMUSG00000024269,ENSXETG00000002149,ortholog_one2one
ENSMUSG00000034429,ENSXETG00000008144,ortholog_one2many
ENSMUSG00000039367,ENSXETG00000010012,ortholog_one2one
ENSMUSG00000007950,ENSXETG00000013090,ortholog_one2one
ENSMUSG00000030670,ENSXETG00000019664,ortholog_one2one
ENSMUSG00000034880,,
ENSMUSG00000061864,,
ENSMUSG00000098176,,
ENSMUSG00000003363,ENSXETG00000016961,ortholog_one2one
ENSMUSG00000049946,,
ENSMUSG00000035189,ENSXETG00000031739,ortholog_one2one
ENSMUSG00000074247,ENSXETG00000013089,ortholog_one2one
ENSMUSG00000047368,ENSXETG00000027472,ortholog_one2one
ENSMUSG00000033569,ENSXETG00000011749,ortholog_one2one
ENSMUSG00000041313,ENSXETG00000005504,ortholog_one2one
ENSMUSG00000037278,ENSXETG00000002126,ortholog_one2one
ENSMUSG00000022040,ENSXETG00000017581,ortholog_one2one
ENSMUSG00000030669,ENSXETG00000019675,ortholog_one2many
ENSMUSG00000005681,,
ENSMUSG00000025893,ENSXETG00000021386,ortholog_one2one
ENSMUSG00000063704,ENSXETG00000013405,ortholog_one2one
ENSMUSG00000097565,,
ENSMUSG00000060924,ENSXETG00000007710,ortholog_one2one
ENSMUSG00000026933,ENSXETG00000021592,ortholog_one2one
ENSMUSG00000020182,ENSXETG00000004961,ortholog_one2one
ENSMUSG00000015365,ENSXETG00000022273,ortholog_one2one
ENSMUSG00000030666,ENSXETG00000019675,ortholog_one2many
ENSMUSG00000051747,ENSXETG00000001353,ortholog_many2many
ENSMUSG00000041124,ENSXETG00000021381,ortholog_one2one
ENSMUSG00000070985,ENSXETG00000022379,ortholog_many2many
ENSMUSG00000070985,ENSXETG00000022374,ortholog_many2many
ENSMUSG00000070985,ENSXETG00000022361,ortholog_many2many
ENSMUSG00000070985,ENSXETG00000025632,ortholog_many2many
ENSMUSG00000070985,ENSXETG00000032936,ortholog_many2many
ENSMUSG00000070985,ENSXETG00000027130,ortholog_many2many
ENSMUSG00000061759,ENSXETG00000008483,ortholog_one2one
ENSMUSG00000000738,ENSXETG00000019834,ortholog_one2one
ENSMUSG00000046679,ENSXETG00000008515,ortholog_one2one
ENSMUSG00000017376,ENSXETG00000012503,ortholog_one2one
ENSMUSG00000033632,ENSXETG00000025981,ortholog_one2one
ENSMUSG00000060510,,
ENSMUSG00000097333,,
ENSMUSG00000049643,ENSXETG00000016954,ortholog_one2one
ENSMUSG00000020827,ENSXETG00000032292,ortholog_one2one
ENSMUSG00000039501,ENSXETG00000007360,ortholog_one2one
ENSMUSG00000024754,ENSXETG00000033367,ortholog_one2one
ENSMUSG00000058715,,
ENSMUSG00000025823,ENSXETG00000017929,ortholog_one2one
ENSMUSG00000070023,,
ENSMUSG00000034863,ENSXETG00000013077,ortholog_one2one
ENSMUSG00000057228,ENSXETG00000023143,ortholog_one2one
ENSMUSG00000005882,ENSXETG00000019787,ortholog_one2one
ENSMUSG00000027439,ENSXETG00000004510,ortholog_one2one
ENSMUSG00000046761,ENSXETG00000005283,ortholog_one2one
ENSMUSG00000098134,ENSXETG00000002042,ortholog_one2many
ENSMUSG00000032549,ENSXETG00000031363,ortholog_one2one
ENSMUSG00000032741,ENSXETG00000026160,ortholog_many2many
ENSMUSG00000025892,ENSXETG00000021373,ortholog_one2one
ENSMUSG00000051499,,
ENSMUSG00000048782,ENSXETG00000019663,ortholog_one2one
ENSMUSG00000058192,,
ENSMUSG00000020766,ENSXETG00000012573,ortholog_one2one
ENSMUSG00000049489,ENSXETG00000007696,ortholog_one2one
ENSMUSG00000039357,ENSXETG00000015541,ortholog_one2one
ENSMUSG00000019767,ENSXETG00000014590,ortholog_one2one
ENSMUSG00000076441,ENSXETG00000001347,ortholog_one2many
ENSMUSG00000063787,ENSXETG00000010005,ortholog_one2one
ENSMUSG00000032553,,
ENSMUSG00000038578,ENSXETG00000002215,ortholog_one2one
ENSMUSG00000072640,ENSXETG00000033519,ortholog_one2one
ENSMUSG00000062519,ENSXETG00000000007,ortholog_one2many
ENSMUSG00000024268,ENSXETG00000020486,ortholog_one2one
ENSMUSG00000062478,ENSXETG00000026982,ortholog_many2many
ENSMUSG00000066892,ENSXETG00000000645,ortholog_one2one
ENSMUSG00000058392,ENSXETG00000013683,ortholog_one2many
ENSMUSG00000052558,,
ENSMUSG00000021819,ENSXETG00000010000,ortholog_one2one
ENSMUSG00000061397,ENSXETG00000020429,ortholog_one2many
ENSMUSG00000031647,ENSXETG00000023144,ortholog_one2one
ENSMUSG00000046411,ENSXETG00000027073,ortholog_one2many
ENSMUSG00000013593,ENSXETG00000025925,ortholog_one2one
ENSMUSG00000040495,ENSXETG00000031642,ortholog_one2one
ENSMUSG00000029189,ENSXETG00000000947,ortholog_one2one
