Ensembl Gene ID,Mus Ensembl Gene ID,Homology Type
ENSMUSG00000094810,ENSMUSG00000094810,ortholog_one2one
ENSMUSG00000095852,ENSMUSG00000095852,ortholog_one2one
ENSMUSG00000037544,ENSMUSG00000037544,ortholog_one2one
ENSMUSG00000034614,ENSMUSG00000034614,ortholog_one2one
ENSMUSG00000015533,ENSMUSG00000015533,ortholog_one2one
ENSMUSG00000095063,ENSMUSG00000095063,ortholog_one2one
ENSMUSG00000026835,ENSMUSG00000026835,ortholog_one2one
ENSMUSG00000044792,ENSMUSG00000044792,ortholog_one2one
ENSMUSG00000002111,ENSMUSG00000002111,ortholog_one2one
ENSMUSG00000022026,ENSMUSG00000022026,ortholog_one2one
ENSMUSG00000039962,ENSMUSG00000039962,ortholog_one2one
ENSMUSG00000035296,ENSMUSG00000035296,ortholog_one2one
ENSMUSG00000052214,ENSMUSG00000052214,ortholog_one2one
ENSMUSG00000094658,ENSMUSG00000094658,ortholog_one2one
ENSMUSG00000034930,ENSMUSG00000034930,ortholog_one2one
ENSMUSG00000014226,ENSMUSG00000014226,ortholog_one2one
ENSMUSG00000051054,ENSMUSG00000051054,ortholog_one2one
ENSMUSG00000025226,ENSMUSG00000025226,ortholog_one2one
ENSMUSG00000096794,ENSMUSG00000096794,ortholog_one2one
ENSMUSG00000039804,ENSMUSG00000039804,ortholog_one2one
ENSMUSG00000021179,ENSMUSG00000021179,ortholog_one2one
ENSMUSG00000044317,ENSMUSG00000044317,ortholog_one2one
ENSMUSG00000095573,ENSMUSG00000095573,ortholog_one2one
ENSMUSG00000094380,ENSMUSG00000094380,ortholog_one2one
ENSMUSG00000069036,ENSMUSG00000069036,ortholog_one2one
ENSMUSG00000094881,ENSMUSG00000094881,ortholog_one2one
ENSMUSG00000043986,ENSMUSG00000043986,ortholog_one2one
ENSMUSG00000062410,ENSMUSG00000062410,ortholog_one2one
ENSMUSG00000024026,ENSMUSG00000024026,ortholog_one2one
ENSMUSG00000049334,ENSMUSG00000049334,ortholog_one2one
ENSMUSG00000089717,ENSMUSG00000089717,ortholog_one2one
ENSMUSG00000031284,ENSMUSG00000031284,ortholog_one2one
ENSMUSG00000058267,ENSMUSG00000058267,ortholog_one2one
ENSMUSG00000000103,ENSMUSG00000000103,ortholog_one2one
ENSMUSG00000052388,ENSMUSG00000052388,ortholog_one2one
ENSMUSG00000027490,ENSMUSG00000027490,ortholog_one2one
ENSMUSG00000028745,ENSMUSG00000028745,ortholog_one2one
ENSMUSG00000052058,ENSMUSG00000052058,ortholog_one2one
ENSMUSG00000024127,ENSMUSG00000024127,ortholog_one2one
ENSMUSG00000091311,ENSMUSG00000091311,ortholog_one2one
ENSMUSG00000021178,ENSMUSG00000021178,ortholog_one2one
ENSMUSG00000029128,ENSMUSG00000029128,ortholog_one2one
ENSMUSG00000049098,ENSMUSG00000049098,ortholog_one2one
ENSMUSG00000050578,ENSMUSG00000050578,ortholog_one2one
ENSMUSG00000095959,ENSMUSG00000095959,ortholog_one2one
ENSMUSG00000028314,ENSMUSG00000028314,ortholog_one2one
ENSMUSG00000037933,ENSMUSG00000037933,ortholog_one2one
ENSMUSG00000045751,ENSMUSG00000045751,ortholog_one2one
ENSMUSG00000050876,ENSMUSG00000050876,ortholog_one2one
ENSMUSG00000019900,ENSMUSG00000019900,ortholog_one2one
ENSMUSG00000096757,ENSMUSG00000096757,ortholog_one2one
ENSMUSG00000078129,ENSMUSG00000078129,ortholog_one2one
ENSMUSG00000051022,ENSMUSG00000051022,ortholog_one2one
ENSMUSG00000030034,ENSMUSG00000030034,ortholog_one2one
ENSMUSG00000049864,ENSMUSG00000049864,ortholog_one2one
ENSMUSG00000063730,ENSMUSG00000063730,ortholog_one2one
ENSMUSG00000061619,ENSMUSG00000061619,ortholog_one2one
ENSMUSG00000036422,ENSMUSG00000036422,ortholog_one2one
ENSMUSG00000049902,ENSMUSG00000049902,ortholog_one2one
ENSMUSG00000056832,ENSMUSG00000056832,ortholog_one2one
ENSMUSG00000094588,ENSMUSG00000094588,ortholog_one2one
ENSMUSG00000037907,ENSMUSG00000037907,ortholog_one2one
ENSMUSG00000018362,ENSMUSG00000018362,ortholog_one2one
ENSMUSG00000058270,ENSMUSG00000058270,ortholog_one2one
ENSMUSG00000020453,ENSMUSG00000020453,ortholog_one2one
ENSMUSG00000096427,ENSMUSG00000096427,ortholog_one2one
ENSMUSG00000031959,ENSMUSG00000031959,ortholog_one2one
ENSMUSG00000038523,ENSMUSG00000038523,ortholog_one2one
ENSMUSG00000069044,ENSMUSG00000069044,ortholog_one2one
ENSMUSG00000027360,ENSMUSG00000027360,ortholog_one2one
ENSMUSG00000026725,ENSMUSG00000026725,ortholog_one2one
ENSMUSG00000094778,ENSMUSG00000094778,ortholog_one2one
ENSMUSG00000063015,ENSMUSG00000063015,ortholog_one2one
ENSMUSG00000040249,ENSMUSG00000040249,ortholog_one2one
ENSMUSG00000050608,ENSMUSG00000050608,ortholog_one2one
ENSMUSG00000074489,ENSMUSG00000074489,ortholog_one2one
ENSMUSG00000070311,ENSMUSG00000070311,ortholog_one2one
ENSMUSG00000027132,ENSMUSG00000027132,ortholog_one2one
ENSMUSG00000037211,ENSMUSG00000037211,ortholog_one2one
ENSMUSG00000040811,ENSMUSG00000040811,ortholog_one2one
ENSMUSG00000036073,ENSMUSG00000036073,ortholog_one2one
ENSMUSG00000028234,ENSMUSG00000028234,ortholog_one2one
ENSMUSG00000093901,ENSMUSG00000093901,ortholog_one2one
ENSMUSG00000041120,ENSMUSG00000041120,ortholog_one2one
ENSMUSG00000037259,ENSMUSG00000037259,ortholog_one2one
ENSMUSG00000031635,ENSMUSG00000031635,ortholog_one2one
ENSMUSG00000026766,ENSMUSG00000026766,ortholog_one2one
ENSMUSG00000045528,ENSMUSG00000045528,ortholog_one2one
ENSMUSG00000024672,ENSMUSG00000024672,ortholog_one2one
ENSMUSG00000024131,ENSMUSG00000024131,ortholog_one2one
ENSMUSG00000096409,ENSMUSG00000096409,ortholog_one2one
ENSMUSG00000028747,ENSMUSG00000028747,ortholog_one2one
ENSMUSG00000069045,ENSMUSG00000069045,ortholog_one2one
ENSMUSG00000079057,ENSMUSG00000079057,ortholog_one2one
ENSMUSG00000096356,ENSMUSG00000096356,ortholog_one2one
ENSMUSG00000021219,ENSMUSG00000021219,ortholog_one2one
ENSMUSG00000095527,ENSMUSG00000095527,ortholog_one2one
ENSMUSG00000030035,ENSMUSG00000030035,ortholog_one2one
ENSMUSG00000034462,ENSMUSG00000034462,ortholog_one2one
ENSMUSG00000038092,ENSMUSG00000038092,ortholog_one2one
ENSMUSG00000036026,ENSMUSG00000036026,ortholog_one2one
ENSMUSG00000002015,ENSMUSG00000002015,ortholog_one2one
ENSMUSG00000095139,ENSMUSG00000095139,ortholog_one2one
ENSMUSG00000054523,ENSMUSG00000054523,ortholog_one2one
ENSMUSG00000018574,ENSMUSG00000018574,ortholog_one2one
ENSMUSG00000096167,ENSMUSG00000096167,ortholog_one2one
ENSMUSG00000045404,ENSMUSG00000045404,ortholog_one2one
ENSMUSG00000095388,ENSMUSG00000095388,ortholog_one2one
ENSMUSG00000094374,ENSMUSG00000094374,ortholog_one2one
ENSMUSG00000098387,ENSMUSG00000098387,ortholog_one2one
ENSMUSG00000096424,ENSMUSG00000096424,ortholog_one2one
ENSMUSG00000001150,ENSMUSG00000001150,ortholog_one2one
ENSMUSG00000095143,ENSMUSG00000095143,ortholog_one2one
ENSMUSG00000058736,ENSMUSG00000058736,ortholog_one2one
ENSMUSG00000033579,ENSMUSG00000033579,ortholog_one2one
ENSMUSG00000030036,ENSMUSG00000030036,ortholog_one2one
ENSMUSG00000090817,ENSMUSG00000090817,ortholog_one2one
ENSMUSG00000020455,ENSMUSG00000020455,ortholog_one2one
ENSMUSG00000006711,ENSMUSG00000006711,ortholog_one2one
ENSMUSG00000029826,ENSMUSG00000029826,ortholog_one2one
ENSMUSG00000059447,ENSMUSG00000059447,ortholog_one2one
ENSMUSG00000058013,ENSMUSG00000058013,ortholog_one2one
ENSMUSG00000095893,ENSMUSG00000095893,ortholog_one2one
ENSMUSG00000026729,ENSMUSG00000026729,ortholog_one2one
ENSMUSG00000030406,ENSMUSG00000030406,ortholog_one2one
ENSMUSG00000030237,ENSMUSG00000030237,ortholog_one2one
ENSMUSG00000097198,ENSMUSG00000097198,ortholog_one2one
ENSMUSG00000032002,ENSMUSG00000032002,ortholog_one2one
ENSMUSG00000050883,ENSMUSG00000050883,ortholog_one2one
ENSMUSG00000045314,ENSMUSG00000045314,ortholog_one2one
ENSMUSG00000030166,ENSMUSG00000030166,ortholog_one2one
ENSMUSG00000036197,ENSMUSG00000036197,ortholog_one2one
ENSMUSG00000020070,ENSMUSG00000020070,ortholog_one2one
ENSMUSG00000078851,ENSMUSG00000078851,ortholog_one2one
ENSMUSG00000027131,ENSMUSG00000027131,ortholog_one2one
ENSMUSG00000094461,ENSMUSG00000094461,ortholog_one2one
ENSMUSG00000040824,ENSMUSG00000040824,ortholog_one2one
ENSMUSG00000041143,ENSMUSG00000041143,ortholog_one2one
ENSMUSG00000033126,ENSMUSG00000033126,ortholog_one2one
ENSMUSG00000060583,ENSMUSG00000060583,ortholog_one2one
ENSMUSG00000030037,ENSMUSG00000030037,ortholog_one2one
ENSMUSG00000090394,ENSMUSG00000090394,ortholog_one2one
ENSMUSG00000024673,ENSMUSG00000024673,ortholog_one2one
ENSMUSG00000030407,ENSMUSG00000030407,ortholog_one2one
ENSMUSG00000036218,ENSMUSG00000036218,ortholog_one2one
ENSMUSG00000066747,ENSMUSG00000066747,ortholog_one2one
ENSMUSG00000019905,ENSMUSG00000019905,ortholog_one2one
ENSMUSG00000020836,ENSMUSG00000020836,ortholog_one2one
ENSMUSG00000050604,ENSMUSG00000050604,ortholog_one2one
ENSMUSG00000050428,ENSMUSG00000050428,ortholog_one2one
ENSMUSG00000096764,ENSMUSG00000096764,ortholog_one2one
ENSMUSG00000039315,ENSMUSG00000039315,ortholog_one2one
ENSMUSG00000062202,ENSMUSG00000062202,ortholog_one2one
ENSMUSG00000001785,ENSMUSG00000001785,ortholog_one2one
ENSMUSG00000066748,ENSMUSG00000066748,ortholog_one2one
ENSMUSG00000070661,ENSMUSG00000070661,ortholog_one2one
ENSMUSG00000021556,ENSMUSG00000021556,ortholog_one2one
ENSMUSG00000036964,ENSMUSG00000036964,ortholog_one2one
ENSMUSG00000083628,ENSMUSG00000083628,ortholog_one2one
ENSMUSG00000019909,ENSMUSG00000019909,ortholog_one2one
ENSMUSG00000066749,ENSMUSG00000066749,ortholog_one2one
ENSMUSG00000031441,ENSMUSG00000031441,ortholog_one2one
ENSMUSG00000035539,ENSMUSG00000035539,ortholog_one2one
ENSMUSG00000061130,ENSMUSG00000061130,ortholog_one2one
ENSMUSG00000047749,ENSMUSG00000047749,ortholog_one2one
ENSMUSG00000037921,ENSMUSG00000037921,ortholog_one2one
ENSMUSG00000068457,ENSMUSG00000068457,ortholog_one2one
ENSMUSG00000041161,ENSMUSG00000041161,ortholog_one2one
ENSMUSG00000066750,ENSMUSG00000066750,ortholog_one2one
ENSMUSG00000084927,ENSMUSG00000084927,ortholog_one2one
ENSMUSG00000050064,ENSMUSG00000050064,ortholog_one2one
ENSMUSG00000056895,ENSMUSG00000056895,ortholog_one2one
ENSMUSG00000079511,ENSMUSG00000079511,ortholog_one2one
ENSMUSG00000015829,ENSMUSG00000015829,ortholog_one2one
ENSMUSG00000058628,ENSMUSG00000058628,ortholog_one2one
ENSMUSG00000073421,ENSMUSG00000073421,ortholog_one2one
ENSMUSG00000020454,ENSMUSG00000020454,ortholog_one2one
ENSMUSG00000035126,ENSMUSG00000035126,ortholog_one2one
ENSMUSG00000021068,ENSMUSG00000021068,ortholog_one2one
ENSMUSG00000057240,ENSMUSG00000057240,ortholog_one2one
ENSMUSG00000063350,ENSMUSG00000063350,ortholog_one2one
ENSMUSG00000028024,ENSMUSG00000028024,ortholog_one2one
ENSMUSG00000035958,ENSMUSG00000035958,ortholog_one2one
ENSMUSG00000061165,ENSMUSG00000061165,ortholog_one2one
ENSMUSG00000044477,ENSMUSG00000044477,ortholog_one2one
ENSMUSG00000071454,ENSMUSG00000071454,ortholog_one2one
ENSMUSG00000058626,ENSMUSG00000058626,ortholog_one2one
ENSMUSG00000033597,ENSMUSG00000033597,ortholog_one2one
ENSMUSG00000020496,ENSMUSG00000020496,ortholog_one2one
ENSMUSG00000040410,ENSMUSG00000040410,ortholog_one2one
ENSMUSG00000037126,ENSMUSG00000037126,ortholog_one2one
ENSMUSG00000050447,ENSMUSG00000050447,ortholog_one2one
ENSMUSG00000022025,ENSMUSG00000022025,ortholog_one2one
ENSMUSG00000006717,ENSMUSG00000006717,ortholog_one2one
ENSMUSG00000020490,ENSMUSG00000020490,ortholog_one2one
ENSMUSG00000011118,ENSMUSG00000011118,ortholog_one2one
ENSMUSG00000079471,ENSMUSG00000079471,ortholog_one2one
ENSMUSG00000073528,ENSMUSG00000073528,ortholog_one2one
ENSMUSG00000037946,ENSMUSG00000037946,ortholog_one2one
ENSMUSG00000048279,ENSMUSG00000048279,ortholog_one2one
ENSMUSG00000022024,ENSMUSG00000022024,ortholog_one2one
ENSMUSG00000046572,ENSMUSG00000046572,ortholog_one2one
ENSMUSG00000050335,ENSMUSG00000050335,ortholog_one2one
ENSMUSG00000040258,ENSMUSG00000040258,ortholog_one2one
ENSMUSG00000062593,ENSMUSG00000062593,ortholog_one2one
ENSMUSG00000026853,ENSMUSG00000026853,ortholog_one2one
ENSMUSG00000015354,ENSMUSG00000015354,ortholog_one2one
ENSMUSG00000066090,ENSMUSG00000066090,ortholog_one2one
ENSMUSG00000082639,ENSMUSG00000082639,ortholog_one2one
ENSMUSG00000040782,ENSMUSG00000040782,ortholog_one2one
ENSMUSG00000036461,ENSMUSG00000036461,ortholog_one2one
ENSMUSG00000053398,ENSMUSG00000053398,ortholog_one2one
ENSMUSG00000024728,ENSMUSG00000024728,ortholog_one2one
ENSMUSG00000002105,ENSMUSG00000002105,ortholog_one2one
ENSMUSG00000029304,ENSMUSG00000029304,ortholog_one2one
ENSMUSG00000011114,ENSMUSG00000011114,ortholog_one2one
ENSMUSG00000037926,ENSMUSG00000037926,ortholog_one2one
ENSMUSG00000031640,ENSMUSG00000031640,ortholog_one2one
ENSMUSG00000021840,ENSMUSG00000021840,ortholog_one2one
ENSMUSG00000025403,ENSMUSG00000025403,ortholog_one2one
ENSMUSG00000036078,ENSMUSG00000036078,ortholog_one2one
ENSMUSG00000064225,ENSMUSG00000064225,ortholog_one2one
ENSMUSG00000033885,ENSMUSG00000033885,ortholog_one2one
ENSMUSG00000096237,ENSMUSG00000096237,ortholog_one2one
ENSMUSG00000037001,ENSMUSG00000037001,ortholog_one2one
ENSMUSG00000045744,ENSMUSG00000045744,ortholog_one2one
ENSMUSG00000040280,ENSMUSG00000040280,ortholog_one2one
ENSMUSG00000022023,ENSMUSG00000022023,ortholog_one2one
ENSMUSG00000012519,ENSMUSG00000012519,ortholog_one2one
ENSMUSG00000043945,ENSMUSG00000043945,ortholog_one2one
ENSMUSG00000026765,ENSMUSG00000026765,ortholog_one2one
ENSMUSG00000024729,ENSMUSG00000024729,ortholog_one2one
ENSMUSG00000094350,ENSMUSG00000094350,ortholog_one2one
ENSMUSG00000051804,ENSMUSG00000051804,ortholog_one2one
ENSMUSG00000095320,ENSMUSG00000095320,ortholog_one2one
ENSMUSG00000094661,ENSMUSG00000094661,ortholog_one2one
ENSMUSG00000020491,ENSMUSG00000020491,ortholog_one2one
ENSMUSG00000096669,ENSMUSG00000096669,ortholog_one2one
ENSMUSG00000027359,ENSMUSG00000027359,ortholog_one2one
ENSMUSG00000027875,ENSMUSG00000027875,ortholog_one2one
ENSMUSG00000095391,ENSMUSG00000095391,ortholog_one2one
ENSMUSG00000022857,ENSMUSG00000022857,ortholog_one2one
ENSMUSG00000041538,ENSMUSG00000041538,ortholog_one2one
ENSMUSG00000026657,ENSMUSG00000026657,ortholog_one2one
ENSMUSG00000020739,ENSMUSG00000020739,ortholog_one2one
ENSMUSG00000053863,ENSMUSG00000053863,ortholog_one2one
ENSMUSG00000028023,ENSMUSG00000028023,ortholog_one2one
ENSMUSG00000015090,ENSMUSG00000015090,ortholog_one2one
ENSMUSG00000021384,ENSMUSG00000021384,ortholog_one2one
ENSMUSG00000024730,ENSMUSG00000024730,ortholog_one2one
ENSMUSG00000028523,ENSMUSG00000028523,ortholog_one2one
ENSMUSG00000031645,ENSMUSG00000031645,ortholog_one2one
ENSMUSG00000075502,ENSMUSG00000075502,ortholog_one2one
ENSMUSG00000021067,ENSMUSG00000021067,ortholog_one2one
ENSMUSG00000072915,ENSMUSG00000072915,ortholog_one2one
ENSMUSG00000027876,ENSMUSG00000027876,ortholog_one2one
ENSMUSG00000041423,ENSMUSG00000041423,ortholog_one2one
ENSMUSG00000043881,ENSMUSG00000043881,ortholog_one2one
ENSMUSG00000048379,ENSMUSG00000048379,ortholog_one2one
ENSMUSG00000034968,ENSMUSG00000034968,ortholog_one2one
ENSMUSG00000069049,ENSMUSG00000069049,ortholog_one2one
ENSMUSG00000079076,ENSMUSG00000079076,ortholog_one2one
ENSMUSG00000043468,ENSMUSG00000043468,ortholog_one2one
ENSMUSG00000063455,ENSMUSG00000063455,ortholog_one2one
ENSMUSG00000090726,ENSMUSG00000090726,ortholog_one2one
ENSMUSG00000094130,ENSMUSG00000094130,ortholog_one2one
ENSMUSG00000020457,ENSMUSG00000020457,ortholog_one2one
ENSMUSG00000081512,ENSMUSG00000081512,ortholog_one2one
ENSMUSG00000075010,ENSMUSG00000075010,ortholog_one2one
ENSMUSG00000025576,ENSMUSG00000025576,ortholog_one2one
ENSMUSG00000024142,ENSMUSG00000024142,ortholog_one2one
ENSMUSG00000023156,ENSMUSG00000023156,ortholog_one2one
ENSMUSG00000074237,ENSMUSG00000074237,ortholog_one2one
ENSMUSG00000094805,ENSMUSG00000094805,ortholog_one2one
ENSMUSG00000033596,ENSMUSG00000033596,ortholog_one2one
ENSMUSG00000050549,ENSMUSG00000050549,ortholog_one2one
ENSMUSG00000021066,ENSMUSG00000021066,ortholog_one2one
ENSMUSG00000094584,ENSMUSG00000094584,ortholog_one2one
ENSMUSG00000054764,ENSMUSG00000054764,ortholog_one2one
ENSMUSG00000043445,ENSMUSG00000043445,ortholog_one2one
ENSMUSG00000095623,ENSMUSG00000095623,ortholog_one2one
ENSMUSG00000074238,ENSMUSG00000074238,ortholog_one2one
ENSMUSG00000079655,ENSMUSG00000079655,ortholog_one2one
ENSMUSG00000096806,ENSMUSG00000096806,ortholog_one2one
ENSMUSG00000029306,ENSMUSG00000029306,ortholog_one2one
ENSMUSG00000070438,ENSMUSG00000070438,ortholog_one2one
ENSMUSG00000009114,ENSMUSG00000009114,ortholog_one2one
ENSMUSG00000093828,ENSMUSG00000093828,ortholog_one2one
ENSMUSG00000019132,ENSMUSG00000019132,ortholog_one2one
ENSMUSG00000070047,ENSMUSG00000070047,ortholog_one2one
ENSMUSG00000079808,ENSMUSG00000079808,ortholog_one2one
ENSMUSG00000069678,ENSMUSG00000069678,ortholog_one2one
ENSMUSG00000019558,ENSMUSG00000019558,ortholog_one2one
ENSMUSG00000049154,ENSMUSG00000049154,ortholog_one2one
ENSMUSG00000094915,ENSMUSG00000094915,ortholog_one2one
ENSMUSG00000025225,ENSMUSG00000025225,ortholog_one2one
ENSMUSG00000096756,ENSMUSG00000096756,ortholog_one2one
ENSMUSG00000029307,ENSMUSG00000029307,ortholog_one2one
ENSMUSG00000040287,ENSMUSG00000040287,ortholog_one2one
ENSMUSG00000029829,ENSMUSG00000029829,ortholog_one2one
ENSMUSG00000027489,ENSMUSG00000027489,ortholog_one2one
ENSMUSG00000096236,ENSMUSG00000096236,ortholog_one2one
ENSMUSG00000094303,ENSMUSG00000094303,ortholog_one2one
ENSMUSG00000089672,ENSMUSG00000089672,ortholog_one2one
ENSMUSG00000067571,ENSMUSG00000067571,ortholog_one2one
ENSMUSG00000042700,ENSMUSG00000042700,ortholog_one2one
ENSMUSG00000027778,ENSMUSG00000027778,ortholog_one2one
ENSMUSG00000043485,ENSMUSG00000043485,ortholog_one2one
ENSMUSG00000056004,ENSMUSG00000056004,ortholog_one2one
ENSMUSG00000059504,ENSMUSG00000059504,ortholog_one2one
ENSMUSG00000058056,ENSMUSG00000058056,ortholog_one2one
ENSMUSG00000079058,ENSMUSG00000079058,ortholog_one2one
ENSMUSG00000019913,ENSMUSG00000019913,ortholog_one2one
ENSMUSG00000056959,ENSMUSG00000056959,ortholog_one2one
ENSMUSG00000015536,ENSMUSG00000015536,ortholog_one2one
ENSMUSG00000053268,ENSMUSG00000053268,ortholog_one2one
ENSMUSG00000037572,ENSMUSG00000037572,ortholog_one2one
ENSMUSG00000057723,ENSMUSG00000057723,ortholog_one2one
ENSMUSG00000061835,ENSMUSG00000061835,ortholog_one2one
ENSMUSG00000001415,ENSMUSG00000001415,ortholog_one2one
ENSMUSG00000050190,ENSMUSG00000050190,ortholog_one2one
ENSMUSG00000046688,ENSMUSG00000046688,ortholog_one2one
ENSMUSG00000003316,ENSMUSG00000003316,ortholog_one2one
ENSMUSG00000025277,ENSMUSG00000025277,ortholog_one2one
ENSMUSG00000022022,ENSMUSG00000022022,ortholog_one2one
ENSMUSG00000022860,ENSMUSG00000022860,ortholog_one2one
ENSMUSG00000060030,ENSMUSG00000060030,ortholog_one2one
ENSMUSG00000018363,ENSMUSG00000018363,ortholog_one2one
ENSMUSG00000058222,ENSMUSG00000058222,ortholog_one2one
ENSMUSG00000048516,ENSMUSG00000048516,ortholog_one2one
ENSMUSG00000064044,ENSMUSG00000064044,ortholog_one2one
ENSMUSG00000056673,ENSMUSG00000056673,ortholog_one2one
ENSMUSG00000061344,ENSMUSG00000061344,ortholog_one2one
ENSMUSG00000068327,ENSMUSG00000068327,ortholog_one2one
ENSMUSG00000063900,ENSMUSG00000063900,ortholog_one2one
ENSMUSG00000063549,ENSMUSG00000063549,ortholog_one2one
ENSMUSG00000028751,ENSMUSG00000028751,ortholog_one2one
ENSMUSG00000051176,ENSMUSG00000051176,ortholog_one2one
ENSMUSG00000073267,ENSMUSG00000073267,ortholog_one2one
ENSMUSG00000009145,ENSMUSG00000009145,ortholog_one2one
ENSMUSG00000078518,ENSMUSG00000078518,ortholog_one2one
ENSMUSG00000028246,ENSMUSG00000028246,ortholog_one2one
ENSMUSG00000096620,ENSMUSG00000096620,ortholog_one2one
ENSMUSG00000024731,ENSMUSG00000024731,ortholog_one2one
ENSMUSG00000046999,ENSMUSG00000046999,ortholog_one2one
ENSMUSG00000093923,ENSMUSG00000093923,ortholog_one2one
ENSMUSG00000079022,ENSMUSG00000079022,ortholog_one2one
ENSMUSG00000037124,ENSMUSG00000037124,ortholog_one2one
ENSMUSG00000037960,ENSMUSG00000037960,ortholog_one2one
ENSMUSG00000026655,ENSMUSG00000026655,ortholog_one2one
ENSMUSG00000002102,ENSMUSG00000002102,ortholog_one2one
ENSMUSG00000069053,ENSMUSG00000069053,ortholog_one2one
ENSMUSG00000026856,ENSMUSG00000026856,ortholog_one2one
ENSMUSG00000025745,ENSMUSG00000025745,ortholog_one2one
ENSMUSG00000091272,ENSMUSG00000091272,ortholog_one2one
ENSMUSG00000025279,ENSMUSG00000025279,ortholog_one2one
ENSMUSG00000021765,ENSMUSG00000021765,ortholog_one2one
ENSMUSG00000023030,ENSMUSG00000023030,ortholog_one2one
ENSMUSG00000091490,ENSMUSG00000091490,ortholog_one2one
ENSMUSG00000024732,ENSMUSG00000024732,ortholog_one2one
ENSMUSG00000024137,ENSMUSG00000024137,ortholog_one2one
ENSMUSG00000043880,ENSMUSG00000043880,ortholog_one2one
ENSMUSG00000021764,ENSMUSG00000021764,ortholog_one2one
ENSMUSG00000023764,ENSMUSG00000023764,ortholog_one2one
ENSMUSG00000030236,ENSMUSG00000030236,ortholog_one2one
ENSMUSG00000053211,ENSMUSG00000053211,ortholog_one2one
ENSMUSG00000020738,ENSMUSG00000020738,ortholog_one2one
ENSMUSG00000027776,ENSMUSG00000027776,ortholog_one2one
ENSMUSG00000050944,ENSMUSG00000050944,ortholog_one2one
ENSMUSG00000034117,ENSMUSG00000034117,ortholog_one2one
ENSMUSG00000031651,ENSMUSG00000031651,ortholog_one2one
ENSMUSG00000029064,ENSMUSG00000029064,ortholog_one2one
ENSMUSG00000039496,ENSMUSG00000039496,ortholog_one2one
ENSMUSG00000033624,ENSMUSG00000033624,ortholog_one2one
ENSMUSG00000096808,ENSMUSG00000096808,ortholog_one2one
ENSMUSG00000041708,ENSMUSG00000041708,ortholog_one2one
ENSMUSG00000062783,ENSMUSG00000062783,ortholog_one2one
ENSMUSG00000079615,ENSMUSG00000079615,ortholog_one2one
ENSMUSG00000037145,ENSMUSG00000037145,ortholog_one2one
ENSMUSG00000094728,ENSMUSG00000094728,ortholog_one2one
ENSMUSG00000037580,ENSMUSG00000037580,ortholog_one2one
ENSMUSG00000001420,ENSMUSG00000001420,ortholog_one2one
ENSMUSG00000095450,ENSMUSG00000095450,ortholog_one2one
ENSMUSG00000029563,ENSMUSG00000029563,ortholog_one2one
ENSMUSG00000095500,ENSMUSG00000095500,ortholog_one2one
ENSMUSG00000094874,ENSMUSG00000094874,ortholog_one2one
ENSMUSG00000031590,ENSMUSG00000031590,ortholog_one2one
ENSMUSG00000056564,ENSMUSG00000056564,ortholog_one2one
ENSMUSG00000079222,ENSMUSG00000079222,ortholog_one2one
ENSMUSG00000093550,ENSMUSG00000093550,ortholog_one2one
ENSMUSG00000035592,ENSMUSG00000035592,ortholog_one2one
ENSMUSG00000096728,ENSMUSG00000096728,ortholog_one2one
ENSMUSG00000060765,ENSMUSG00000060765,ortholog_one2one
ENSMUSG00000028247,ENSMUSG00000028247,ortholog_one2one
ENSMUSG00000095570,ENSMUSG00000095570,ortholog_one2one
ENSMUSG00000024339,ENSMUSG00000024339,ortholog_one2one
