Ensembl.Gene.ID	Paralog.Ensembl.Gene.ID	Ancestor
ENSMUSG00000004568	ENSMUSG00000021662	Euteleostomi
ENSMUSG00000004698	ENSMUSG00000008855	Euteleostomi
ENSMUSG00000004771	ENSMUSG00000077450	Euteleostomi
ENSMUSG00000004798	ENSMUSG00000029512	Euteleostomi
ENSMUSG00000004837	ENSMUSG00000042351	Euteleostomi
ENSMUSG00000004864	ENSMUSG00000022610	Euteleostomi
ENSMUSG00000004865	ENSMUSG00000062604	Euteleostomi
ENSMUSG00000004872	ENSMUSG00000028736	Euteleostomi
ENSMUSG00000004880	ENSMUSG00000024799	Euteleostomi
ENSMUSG00000004885	ENSMUSG00000032291	Euteleostomi
ENSMUSG00000004891	ENSMUSG00000030554	Euteleostomi
ENSMUSG00000004929	ENSMUSG00000021710	Euteleostomi
ENSMUSG00000004933	ENSMUSG00000032312	Euteleostomi
ENSMUSG00000004936	ENSMUSG00000035027	Euteleostomi
ENSMUSG00000004937	ENSMUSG00000042743	Euteleostomi
ENSMUSG00000004951	ENSMUSG00000041548	Euteleostomi
ENSMUSG00000004952	ENSMUSG00000029602	Euteleostomi
ENSMUSG00000005087	ENSMUSG00000030787	Euteleostomi
ENSMUSG00000005125	ENSMUSG00000027634	Euteleostomi
ENSMUSG00000005204	ENSMUSG00000022772	Euteleostomi
ENSMUSG00000005320	ENSMUSG00000054252	Euteleostomi
ENSMUSG00000005357	ENSMUSG00000005360	Euteleostomi
ENSMUSG00000005397	ENSMUSG00000021806	Euteleostomi
ENSMUSG00000005470	ENSMUSG00000019857	Euteleostomi
ENSMUSG00000005483	ENSMUSG00000028035	Euteleostomi
ENSMUSG00000005553	ENSMUSG00000022229	Euteleostomi
ENSMUSG00000005611	ENSMUSG00000030263	Euteleostomi
ENSMUSG00000005615	ENSMUSG00000035246	Euteleostomi
ENSMUSG00000005677	ENSMUSG00000022809	Euteleostomi
ENSMUSG00000005716	ENSMUSG00000029618	Euteleostomi
ENSMUSG00000005774	ENSMUSG00000037674	Euteleostomi
ENSMUSG00000005873	ENSMUSG00000035504	Euteleostomi
ENSMUSG00000005886	ENSMUSG00000027678	Euteleostomi
ENSMUSG00000005893	ENSMUSG00000005897	Euteleostomi
ENSMUSG00000005917	ENSMUSG00000021848	Euteleostomi
ENSMUSG00000005958	ENSMUSG00000032537	Euteleostomi
ENSMUSG00000005973	ENSMUSG00000019539	Euteleostomi
ENSMUSG00000006007	ENSMUSG00000009030	Euteleostomi
ENSMUSG00000006014	ENSMUSG00000017344	Euteleostomi
ENSMUSG00000006024	ENSMUSG00000027438	Euteleostomi
ENSMUSG00000006057	ENSMUSG00000018770	Euteleostomi
ENSMUSG00000006127	ENSMUSG00000034570	Euteleostomi
ENSMUSG00000006134	ENSMUSG00000017776	Euteleostomi
ENSMUSG00000006154	ENSMUSG00000025504	Euteleostomi
ENSMUSG00000006204	ENSMUSG00000047517	Euteleostomi
ENSMUSG00000006219	ENSMUSG00000029860	Euteleostomi
ENSMUSG00000006262	ENSMUSG00000043131	Euteleostomi
ENSMUSG00000006311	ENSMUSG00000055197	Euteleostomi
ENSMUSG00000006362	ENSMUSG00000006586	Euteleostomi
ENSMUSG00000006373	ENSMUSG00000049940	Euteleostomi
ENSMUSG00000006386	ENSMUSG00000033191	Euteleostomi
ENSMUSG00000006390	ENSMUSG00000021696	Euteleostomi
ENSMUSG00000006398	ENSMUSG00000078926	Euteleostomi
ENSMUSG00000006411	ENSMUSG00000022656	Euteleostomi
ENSMUSG00000006445	ENSMUSG00000029859	Euteleostomi
ENSMUSG00000006457	ENSMUSG00000052374	Euteleostomi
ENSMUSG00000006498	ENSMUSG00000028382	Euteleostomi
ENSMUSG00000006527	ENSMUSG00000061186	Euteleostomi
ENSMUSG00000006542	ENSMUSG00000067713	Euteleostomi
ENSMUSG00000006575	ENSMUSG00000040570	Euteleostomi
ENSMUSG00000006642	ENSMUSG00000099032	Euteleostomi
ENSMUSG00000006705	ENSMUSG00000035934	Euteleostomi
ENSMUSG00000006731	ENSMUSG00000013418	Euteleostomi
ENSMUSG00000006800	ENSMUSG00000016918	Euteleostomi
ENSMUSG00000006906	ENSMUSG00000024776	Euteleostomi
ENSMUSG00000006931	ENSMUSG00000032431	Euteleostomi
ENSMUSG00000006941	ENSMUSG00000035530	Euteleostomi
ENSMUSG00000007021	ENSMUSG00000022415	Euteleostomi
ENSMUSG00000007041	ENSMUSG00000015093	Euteleostomi
ENSMUSG00000007122	ENSMUSG00000027861	Euteleostomi
ENSMUSG00000007207	ENSMUSG00000030806	Euteleostomi
ENSMUSG00000007411	ENSMUSG00000030397	Euteleostomi
ENSMUSG00000007440	ENSMUSG00000023036	Euteleostomi
ENSMUSG00000007564	ENSMUSG00000032058	Euteleostomi
ENSMUSG00000007655	ENSMUSG00000062694	Euteleostomi
ENSMUSG00000007670	ENSMUSG00000028034	Euteleostomi
ENSMUSG00000007805	ENSMUSG00000035799	Euteleostomi
ENSMUSG00000007817	ENSMUSG00000041164	Euteleostomi
ENSMUSG00000007908	ENSMUSG00000028672	Euteleostomi
ENSMUSG00000007946	ENSMUSG00000012520	Euteleostomi
ENSMUSG00000008035	ENSMUSG00000035686	Euteleostomi
ENSMUSG00000008136	ENSMUSG00000028259	Euteleostomi
ENSMUSG00000008429	ENSMUSG00000031770	Euteleostomi
ENSMUSG00000008575	ENSMUSG00000055053	Euteleostomi
ENSMUSG00000008590	ENSMUSG00000032269	Euteleostomi
ENSMUSG00000008658	ENSMUSG00000033565	Euteleostomi
ENSMUSG00000008813	ENSMUSG00000014846	Euteleostomi
ENSMUSG00000009013	ENSMUSG00000064063	Euteleostomi
ENSMUSG00000009075	ENSMUSG00000060371	Euteleostomi
ENSMUSG00000009090	ENSMUSG00000035152	Euteleostomi
ENSMUSG00000009092	ENSMUSG00000018442	Euteleostomi
ENSMUSG00000009097	ENSMUSG00000037477	Euteleostomi
ENSMUSG00000009115	ENSMUSG00000049653	Euteleostomi
ENSMUSG00000009214	ENSMUSG00000078716	Euteleostomi
ENSMUSG00000009216	ENSMUSG00000015484	Euteleostomi
ENSMUSG00000009246	ENSMUSG00000038260	Euteleostomi
ENSMUSG00000009292	ENSMUSG00000036251	Euteleostomi
ENSMUSG00000009470	ENSMUSG00000031691	Euteleostomi
ENSMUSG00000009487	ENSMUSG00000091455	Euteleostomi
ENSMUSG00000009630	ENSMUSG00000020349	Euteleostomi
ENSMUSG00000009733	ENSMUSG00000026380	Euteleostomi
ENSMUSG00000009772	ENSMUSG00000020032	Euteleostomi
ENSMUSG00000009828	ENSMUSG00000021363	Euteleostomi
ENSMUSG00000009876	ENSMUSG00000031818	Euteleostomi
ENSMUSG00000010051	ENSMUSG00000036091	Euteleostomi
ENSMUSG00000010080	ENSMUSG00000035203	Euteleostomi
ENSMUSG00000010122	ENSMUSG00000069855	Euteleostomi
ENSMUSG00000010154	ENSMUSG00000024533	Euteleostomi
ENSMUSG00000010205	ENSMUSG00000035275	Euteleostomi
ENSMUSG00000010307	ENSMUSG00000045282	Euteleostomi
ENSMUSG00000010358	ENSMUSG00000026946	Euteleostomi
ENSMUSG00000010505	ENSMUSG00000033740	Euteleostomi
ENSMUSG00000010660	ENSMUSG00000020937	Euteleostomi
ENSMUSG00000010830	ENSMUSG00000079111	Euteleostomi
ENSMUSG00000011179	ENSMUSG00000028789	Euteleostomi
ENSMUSG00000011256	ENSMUSG00000027318	Euteleostomi
ENSMUSG00000011589	ENSMUSG00000054752	Euteleostomi
ENSMUSG00000011751	ENSMUSG00000021061	Euteleostomi
ENSMUSG00000011752	ENSMUSG00000020475	Euteleostomi
ENSMUSG00000011831	ENSMUSG00000011832	Euteleostomi
ENSMUSG00000012017	ENSMUSG00000038188	Euteleostomi
ENSMUSG00000012282	ENSMUSG00000036961	Euteleostomi
ENSMUSG00000012889	ENSMUSG00000028600	Euteleostomi
ENSMUSG00000013419	ENSMUSG00000075595	Euteleostomi
ENSMUSG00000013921	ENSMUSG00000024059	Euteleostomi
ENSMUSG00000013973	ENSMUSG00000054499	Euteleostomi
ENSMUSG00000014164	ENSMUSG00000031605	Euteleostomi
ENSMUSG00000014503	ENSMUSG00000034462	Euteleostomi
ENSMUSG00000014547	ENSMUSG00000073643	Euteleostomi
ENSMUSG00000014601	ENSMUSG00000039629	Euteleostomi
ENSMUSG00000014704	ENSMUSG00000075588	Euteleostomi
ENSMUSG00000014773	ENSMUSG00000027314	Euteleostomi
ENSMUSG00000014813	ENSMUSG00000020303	Euteleostomi
ENSMUSG00000014837	ENSMUSG00000036411	Euteleostomi
ENSMUSG00000014852	ENSMUSG00000036040	Euteleostomi
ENSMUSG00000015001	ENSMUSG00000022683	Euteleostomi
ENSMUSG00000015143	ENSMUSG00000054808	Euteleostomi
ENSMUSG00000015165	ENSMUSG00000024095	Euteleostomi
ENSMUSG00000015341	ENSMUSG00000042532	Euteleostomi
ENSMUSG00000015342	ENSMUSG00000031258	Euteleostomi
ENSMUSG00000015354	ENSMUSG00000029718	Euteleostomi
ENSMUSG00000015377	ENSMUSG00000040818	Euteleostomi
ENSMUSG00000015467	ENSMUSG00000026921	Euteleostomi
ENSMUSG00000015478	ENSMUSG00000020448	Euteleostomi
ENSMUSG00000015522	ENSMUSG00000015709	Euteleostomi
ENSMUSG00000015568	ENSMUSG00000053846	Euteleostomi
ENSMUSG00000015575	ENSMUSG00000039347	Euteleostomi
ENSMUSG00000015702	ENSMUSG00000032231	Euteleostomi
ENSMUSG00000015745	ENSMUSG00000050721	Euteleostomi
ENSMUSG00000015755	ENSMUSG00000035476	Euteleostomi
ENSMUSG00000015787	ENSMUSG00000026829	Euteleostomi
ENSMUSG00000015829	ENSMUSG00000028364	Euteleostomi
ENSMUSG00000015839	ENSMUSG00000058794	Euteleostomi
ENSMUSG00000015937	ENSMUSG00000060081	Euteleostomi
ENSMUSG00000015942	ENSMUSG00000046785	Euteleostomi
ENSMUSG00000015944	ENSMUSG00000020424	Euteleostomi
ENSMUSG00000015950	ENSMUSG00000019320	Euteleostomi
ENSMUSG00000015957	ENSMUSG00000036856	Euteleostomi
ENSMUSG00000016087	ENSMUSG00000040732	Euteleostomi
ENSMUSG00000016200	ENSMUSG00000044912	Euteleostomi
ENSMUSG00000016239	ENSMUSG00000048814	Euteleostomi
ENSMUSG00000016257	ENSMUSG00000024530	Euteleostomi
ENSMUSG00000016262	ENSMUSG00000071265	Euteleostomi
ENSMUSG00000016327	ENSMUSG00000031449	Euteleostomi
ENSMUSG00000016386	ENSMUSG00000041708	Euteleostomi
ENSMUSG00000016493	ENSMUSG00000000049	Euteleostomi
ENSMUSG00000016526	ENSMUSG00000028630	Euteleostomi
ENSMUSG00000016664	ENSMUSG00000040276	Euteleostomi
ENSMUSG00000016921	ENSMUSG00000028911	Euteleostomi
ENSMUSG00000016940	ENSMUSG00000016946	Euteleostomi
ENSMUSG00000016995	ENSMUSG00000022324	Euteleostomi
ENSMUSG00000017291	ENSMUSG00000059981	Euteleostomi
ENSMUSG00000017311	ENSMUSG00000029819	Euteleostomi
ENSMUSG00000017314	ENSMUSG00000038388	Euteleostomi
ENSMUSG00000017400	ENSMUSG00000032502	Euteleostomi
ENSMUSG00000017417	ENSMUSG00000026748	Euteleostomi
ENSMUSG00000017446	ENSMUSG00000022440	Euteleostomi
ENSMUSG00000017615	ENSMUSG00000030685	Euteleostomi
ENSMUSG00000017670	ENSMUSG00000041112	Euteleostomi
ENSMUSG00000017688	ENSMUSG00000017950	Euteleostomi
ENSMUSG00000017692	ENSMUSG00000025735	Euteleostomi
ENSMUSG00000017734	ENSMUSG00000057531	Euteleostomi
ENSMUSG00000017740	ENSMUSG00000017756	Euteleostomi
ENSMUSG00000017774	ENSMUSG00000066952	Euteleostomi
ENSMUSG00000017778	ENSMUSG00000094249	Euteleostomi
ENSMUSG00000017802	ENSMUSG00000022270	Euteleostomi
ENSMUSG00000017817	ENSMUSG00000042686	Euteleostomi
ENSMUSG00000017831	ENSMUSG00000019173	Euteleostomi
ENSMUSG00000017837	ENSMUSG00000021772	Euteleostomi
ENSMUSG00000017897	ENSMUSG00000025932	Euteleostomi
ENSMUSG00000017929	ENSMUSG00000056124	Euteleostomi
ENSMUSG00000017943	ENSMUSG00000025777	Euteleostomi
ENSMUSG00000018001	ENSMUSG00000018008	Euteleostomi
ENSMUSG00000018076	ENSMUSG00000034297	Euteleostomi
ENSMUSG00000018168	ENSMUSG00000018654	Euteleostomi
ENSMUSG00000018209	ENSMUSG00000022329	Euteleostomi
ENSMUSG00000018217	ENSMUSG00000040212	Euteleostomi
ENSMUSG00000018238	ENSMUSG00000023279	Euteleostomi
ENSMUSG00000018286	ENSMUSG00000096727	Euteleostomi
ENSMUSG00000018334	ENSMUSG00000061578	Euteleostomi
ENSMUSG00000018362	ENSMUSG00000038770	Euteleostomi
ENSMUSG00000018363	ENSMUSG00000038780	Euteleostomi
ENSMUSG00000018379	ENSMUSG00000029538	Euteleostomi
ENSMUSG00000018401	ENSMUSG00000034354	Euteleostomi
ENSMUSG00000018417	ENSMUSG00000025401	Euteleostomi
ENSMUSG00000018537	ENSMUSG00000026739	Euteleostomi
ENSMUSG00000018569	ENSMUSG00000022512	Euteleostomi
ENSMUSG00000018570	ENSMUSG00000047714	Euteleostomi
ENSMUSG00000018572	ENSMUSG00000047777	Euteleostomi
ENSMUSG00000018593	ENSMUSG00000029309	Euteleostomi
ENSMUSG00000018599	ENSMUSG00000022412	Euteleostomi
ENSMUSG00000018677	ENSMUSG00000054099	Euteleostomi
ENSMUSG00000018698	ENSMUSG00000029595	Euteleostomi
ENSMUSG00000018727	ENSMUSG00000029625	Euteleostomi
ENSMUSG00000018736	ENSMUSG00000022678	Euteleostomi
ENSMUSG00000018740	ENSMUSG00000040740	Euteleostomi
ENSMUSG00000018765	ENSMUSG00000027680	Euteleostomi
ENSMUSG00000018776	ENSMUSG00000070287	Euteleostomi
ENSMUSG00000018822	ENSMUSG00000031548	Euteleostomi
ENSMUSG00000018846	ENSMUSG00000037514	Euteleostomi
ENSMUSG00000018919	ENSMUSG00000079625	Euteleostomi
ENSMUSG00000018932	ENSMUSG00000020623	Euteleostomi
ENSMUSG00000018965	ENSMUSG00000051391	Euteleostomi
ENSMUSG00000019087	ENSMUSG00000078958	Euteleostomi
ENSMUSG00000019194	ENSMUSG00000049281	Euteleostomi
ENSMUSG00000019232	ENSMUSG00000020359	Euteleostomi
ENSMUSG00000019301	ENSMUSG00000053773	Euteleostomi
ENSMUSG00000019471	ENSMUSG00000024780	Euteleostomi
ENSMUSG00000019487	ENSMUSG00000039735	Euteleostomi
ENSMUSG00000019577	ENSMUSG00000038967	Euteleostomi
ENSMUSG00000019768	ENSMUSG00000021055	Euteleostomi
ENSMUSG00000019772	ENSMUSG00000024256	Euteleostomi
ENSMUSG00000019794	ENSMUSG00000041298	Euteleostomi
ENSMUSG00000019804	ENSMUSG00000046032	Euteleostomi
ENSMUSG00000019810	ENSMUSG00000028673	Euteleostomi
ENSMUSG00000019813	ENSMUSG00000031922	Euteleostomi
ENSMUSG00000019815	ENSMUSG00000043542	Euteleostomi
ENSMUSG00000019818	ENSMUSG00000028865	Euteleostomi
ENSMUSG00000019828	ENSMUSG00000049583	Euteleostomi
ENSMUSG00000019838	ENSMUSG00000033965	Euteleostomi
ENSMUSG00000019851	ENSMUSG00000025666	Euteleostomi
ENSMUSG00000019878	ENSMUSG00000045802	Euteleostomi
ENSMUSG00000019880	ENSMUSG00000028871	Euteleostomi
ENSMUSG00000019889	ENSMUSG00000028909	Euteleostomi
ENSMUSG00000019894	ENSMUSG00000027894	Euteleostomi
ENSMUSG00000019913	ENSMUSG00000062713	Euteleostomi
ENSMUSG00000019947	ENSMUSG00000037447	Euteleostomi
ENSMUSG00000019951	ENSMUSG00000039512	Euteleostomi
ENSMUSG00000019960	ENSMUSG00000053716	Euteleostomi
ENSMUSG00000019987	ENSMUSG00000021125	Euteleostomi
ENSMUSG00000019998	ENSMUSG00000028879	Euteleostomi
ENSMUSG00000020020	ENSMUSG00000090115	Euteleostomi
ENSMUSG00000020021	ENSMUSG00000034037	Euteleostomi
ENSMUSG00000020029	ENSMUSG00000024213	Euteleostomi
ENSMUSG00000020042	ENSMUSG00000032724	Euteleostomi
ENSMUSG00000020053	ENSMUSG00000048583	Euteleostomi
ENSMUSG00000020062	ENSMUSG00000041644	Euteleostomi
ENSMUSG00000020088	ENSMUSG00000020386	Euteleostomi
ENSMUSG00000020089	ENSMUSG00000028013	Euteleostomi
ENSMUSG00000020098	ENSMUSG00000021496	Euteleostomi
ENSMUSG00000020102	ENSMUSG00000032902	Euteleostomi
ENSMUSG00000020105	ENSMUSG00000032913	Euteleostomi
ENSMUSG00000020108	ENSMUSG00000046818	Euteleostomi
ENSMUSG00000020115	ENSMUSG00000042349	Euteleostomi
ENSMUSG00000020122	ENSMUSG00000062312	Euteleostomi
ENSMUSG00000020123	ENSMUSG00000026432	Euteleostomi
ENSMUSG00000020134	ENSMUSG00000024901	Euteleostomi
ENSMUSG00000020140	ENSMUSG00000042793	Euteleostomi
ENSMUSG00000020149	ENSMUSG00000024870	Euteleostomi
ENSMUSG00000020170	ENSMUSG00000023266	Euteleostomi
ENSMUSG00000020173	ENSMUSG00000034903	Euteleostomi
ENSMUSG00000020184	ENSMUSG00000054387	Euteleostomi
ENSMUSG00000020186	ENSMUSG00000026421	Euteleostomi
ENSMUSG00000020205	ENSMUSG00000041801	Euteleostomi
ENSMUSG00000020231	ENSMUSG00000023026	Euteleostomi
ENSMUSG00000020232	ENSMUSG00000032329	Euteleostomi
ENSMUSG00000020251	ENSMUSG00000021916	Euteleostomi
ENSMUSG00000020263	ENSMUSG00000040760	Euteleostomi
ENSMUSG00000020265	ENSMUSG00000020738	Euteleostomi
ENSMUSG00000020271	ENSMUSG00000025217	Euteleostomi
ENSMUSG00000020275	ENSMUSG00000024927	Euteleostomi
ENSMUSG00000020282	ENSMUSG00000020806	Euteleostomi
ENSMUSG00000020326	ENSMUSG00000029385	Euteleostomi
ENSMUSG00000020331	ENSMUSG00000021730	Euteleostomi
ENSMUSG00000020340	ENSMUSG00000030447	Euteleostomi
ENSMUSG00000020362	ENSMUSG00000034724	Euteleostomi
ENSMUSG00000020389	ENSMUSG00000029403	Euteleostomi
ENSMUSG00000020393	ENSMUSG00000040680	Euteleostomi
ENSMUSG00000020396	ENSMUSG00000022054	Euteleostomi
ENSMUSG00000020400	ENSMUSG00000044162	Euteleostomi
ENSMUSG00000020405	ENSMUSG00000054422	Euteleostomi
ENSMUSG00000020407	ENSMUSG00000026839	Euteleostomi
ENSMUSG00000020419	ENSMUSG00000028109	Euteleostomi
ENSMUSG00000020432	ENSMUSG00000024682	Euteleostomi
ENSMUSG00000020435	ENSMUSG00000024687	Euteleostomi
ENSMUSG00000020451	ENSMUSG00000029674	Euteleostomi
ENSMUSG00000020456	ENSMUSG00000021913	Euteleostomi
ENSMUSG00000020463	ENSMUSG00000041846	Euteleostomi
ENSMUSG00000020467	ENSMUSG00000024909	Euteleostomi
ENSMUSG00000020473	ENSMUSG00000030862	Euteleostomi
ENSMUSG00000020474	ENSMUSG00000025014	Euteleostomi
ENSMUSG00000020515	ENSMUSG00000031601	Euteleostomi
ENSMUSG00000020516	ENSMUSG00000024830	Euteleostomi
ENSMUSG00000020520	ENSMUSG00000096914	Euteleostomi
ENSMUSG00000020521	ENSMUSG00000032850	Euteleostomi
ENSMUSG00000020522	ENSMUSG00000031647	Euteleostomi
ENSMUSG00000020547	ENSMUSG00000051223	Euteleostomi
ENSMUSG00000020566	ENSMUSG00000022295	Euteleostomi
ENSMUSG00000020570	ENSMUSG00000027887	Euteleostomi
ENSMUSG00000020581	ENSMUSG00000036231	Euteleostomi
ENSMUSG00000020592	ENSMUSG00000025743	Euteleostomi
ENSMUSG00000020601	ENSMUSG00000032501	Euteleostomi
ENSMUSG00000020607	ENSMUSG00000072568	Euteleostomi
ENSMUSG00000020610	ENSMUSG00000050022	Euteleostomi
ENSMUSG00000020614	ENSMUSG00000025854	Euteleostomi
ENSMUSG00000020622	ENSMUSG00000054958	Euteleostomi
ENSMUSG00000020642	ENSMUSG00000038068	Euteleostomi
ENSMUSG00000020668	ENSMUSG00000027475	Euteleostomi
ENSMUSG00000020672	ENSMUSG00000025909	Euteleostomi
ENSMUSG00000020682	ENSMUSG00000025355	Euteleostomi
ENSMUSG00000020689	ENSMUSG00000022817	Euteleostomi
ENSMUSG00000020700	ENSMUSG00000024383	Euteleostomi
ENSMUSG00000020709	ENSMUSG00000056413	Euteleostomi
ENSMUSG00000020719	ENSMUSG00000055065	Euteleostomi
ENSMUSG00000020722	ENSMUSG00000078815	Euteleostomi
ENSMUSG00000020732	ENSMUSG00000079657	Euteleostomi
ENSMUSG00000020743	ENSMUSG00000052928	Euteleostomi
ENSMUSG00000020773	ENSMUSG00000047821	Euteleostomi
ENSMUSG00000020785	ENSMUSG00000029471	Euteleostomi
ENSMUSG00000020788	ENSMUSG00000030730	Euteleostomi
ENSMUSG00000020798	ENSMUSG00000040447	Euteleostomi
ENSMUSG00000020811	ENSMUSG00000063430	Euteleostomi
ENSMUSG00000020823	ENSMUSG00000091712	Euteleostomi
ENSMUSG00000020827	ENSMUSG00000027692	Euteleostomi
ENSMUSG00000020846	ENSMUSG00000037962	Euteleostomi
ENSMUSG00000020876	ENSMUSG00000038301	Euteleostomi
ENSMUSG00000020883	ENSMUSG00000032507	Euteleostomi
ENSMUSG00000020889	ENSMUSG00000021775	Euteleostomi
ENSMUSG00000020900	ENSMUSG00000030739	Euteleostomi
ENSMUSG00000020901	ENSMUSG00000046207	Euteleostomi
ENSMUSG00000020905	ENSMUSG00000063317	Euteleostomi
ENSMUSG00000020926	ENSMUSG00000040537	Euteleostomi
ENSMUSG00000020936	ENSMUSG00000026643	Euteleostomi
ENSMUSG00000020954	ENSMUSG00000030374	Euteleostomi
ENSMUSG00000021000	ENSMUSG00000035349	Euteleostomi
ENSMUSG00000021068	ENSMUSG00000068115	Euteleostomi
ENSMUSG00000021070	ENSMUSG00000041347	Euteleostomi
ENSMUSG00000021078	ENSMUSG00000093904	Euteleostomi
ENSMUSG00000021095	ENSMUSG00000022738	Euteleostomi
ENSMUSG00000021096	ENSMUSG00000061130	Euteleostomi
ENSMUSG00000021099	ENSMUSG00000038805	Euteleostomi
ENSMUSG00000021130	ENSMUSG00000024064	Euteleostomi
ENSMUSG00000021133	ENSMUSG00000038576	Euteleostomi
ENSMUSG00000021175	ENSMUSG00000055612	Euteleostomi
ENSMUSG00000021203	ENSMUSG00000024767	Euteleostomi
ENSMUSG00000021221	ENSMUSG00000030584	Euteleostomi
ENSMUSG00000021224	ENSMUSG00000063160	Euteleostomi
ENSMUSG00000021236	ENSMUSG00000033068	Euteleostomi
ENSMUSG00000021239	ENSMUSG00000033080	Euteleostomi
ENSMUSG00000021253	ENSMUSG00000039239	Euteleostomi
ENSMUSG00000021255	ENSMUSG00000026610	Euteleostomi
ENSMUSG00000021259	ENSMUSG00000032274	Euteleostomi
ENSMUSG00000021262	ENSMUSG00000030403	Euteleostomi
ENSMUSG00000021294	ENSMUSG00000026494	Euteleostomi
ENSMUSG00000021301	ENSMUSG00000042807	Euteleostomi
ENSMUSG00000021335	ENSMUSG00000049624	Euteleostomi
ENSMUSG00000021361	ENSMUSG00000025933	Euteleostomi
ENSMUSG00000021371	ENSMUSG00000030613	Euteleostomi
ENSMUSG00000021375	ENSMUSG00000060012	Euteleostomi
ENSMUSG00000021381	ENSMUSG00000032033	Euteleostomi
ENSMUSG00000021395	ENSMUSG00000071722	Euteleostomi
ENSMUSG00000021457	ENSMUSG00000026117	Euteleostomi
ENSMUSG00000021466	ENSMUSG00000028681	Euteleostomi
ENSMUSG00000021490	ENSMUSG00000029188	Euteleostomi
ENSMUSG00000021493	ENSMUSG00000028273	Euteleostomi
ENSMUSG00000021541	ENSMUSG00000027716	Euteleostomi
ENSMUSG00000021556	ENSMUSG00000060227	Euteleostomi
ENSMUSG00000021567	ENSMUSG00000031661	Euteleostomi
ENSMUSG00000021572	ENSMUSG00000054320	Euteleostomi
ENSMUSG00000021583	ENSMUSG00000023845	Euteleostomi
ENSMUSG00000021596	ENSMUSG00000032776	Euteleostomi
ENSMUSG00000021604	ENSMUSG00000031738	Euteleostomi
ENSMUSG00000021609	ENSMUSG00000055368	Euteleostomi
ENSMUSG00000021661	ENSMUSG00000036120	Euteleostomi
ENSMUSG00000021665	ENSMUSG00000025232	Euteleostomi
ENSMUSG00000021684	ENSMUSG00000025584	Euteleostomi
ENSMUSG00000021690	ENSMUSG00000045795	Euteleostomi
ENSMUSG00000021693	ENSMUSG00000046755	Euteleostomi
ENSMUSG00000021697	ENSMUSG00000028175	Euteleostomi
ENSMUSG00000021700	ENSMUSG00000031840	Euteleostomi
ENSMUSG00000021702	ENSMUSG00000031849	Euteleostomi
ENSMUSG00000021704	ENSMUSG00000064068	Euteleostomi
ENSMUSG00000021706	ENSMUSG00000034557	Euteleostomi
ENSMUSG00000021709	ENSMUSG00000028176	Euteleostomi
ENSMUSG00000021725	ENSMUSG00000025237	Euteleostomi
ENSMUSG00000021728	ENSMUSG00000023175	Euteleostomi
ENSMUSG00000021743	ENSMUSG00000029697	Euteleostomi
ENSMUSG00000021760	ENSMUSG00000028597	Euteleostomi
ENSMUSG00000021767	ENSMUSG00000031540	Euteleostomi
ENSMUSG00000021779	ENSMUSG00000058756	Euteleostomi
ENSMUSG00000021796	ENSMUSG00000052430	Euteleostomi
ENSMUSG00000021816	ENSMUSG00000028161	Euteleostomi
ENSMUSG00000021820	ENSMUSG00000032936	Euteleostomi
ENSMUSG00000021824	ENSMUSG00000031539	Euteleostomi
ENSMUSG00000021831	ENSMUSG00000057069	Euteleostomi
ENSMUSG00000021835	ENSMUSG00000027358	Euteleostomi
ENSMUSG00000021838	ENSMUSG00000037513	Euteleostomi
ENSMUSG00000021843	ENSMUSG00000027422	Euteleostomi
ENSMUSG00000021852	ENSMUSG00000057060	Euteleostomi
ENSMUSG00000021890	ENSMUSG00000022838	Euteleostomi
ENSMUSG00000021898	ENSMUSG00000029685	Euteleostomi
ENSMUSG00000021904	ENSMUSG00000063531	Euteleostomi
ENSMUSG00000021928	ENSMUSG00000031168	Euteleostomi
ENSMUSG00000021929	ENSMUSG00000027782	Euteleostomi
ENSMUSG00000021943	ENSMUSG00000029335	Euteleostomi
ENSMUSG00000021959	ENSMUSG00000040021	Euteleostomi
ENSMUSG00000021962	ENSMUSG00000041477	Euteleostomi
ENSMUSG00000021981	ENSMUSG00000036707	Euteleostomi
ENSMUSG00000021983	ENSMUSG00000037685	Euteleostomi
ENSMUSG00000021987	ENSMUSG00000039431	Euteleostomi
ENSMUSG00000021991	ENSMUSG00000041460	Euteleostomi
ENSMUSG00000021994	ENSMUSG00000030170	Euteleostomi
ENSMUSG00000021999	ENSMUSG00000042501	Euteleostomi
ENSMUSG00000022003	ENSMUSG00000031105	Euteleostomi
ENSMUSG00000022012	ENSMUSG00000031109	Euteleostomi
ENSMUSG00000022013	ENSMUSG00000027679	Euteleostomi
ENSMUSG00000022015	ENSMUSG00000039304	Euteleostomi
ENSMUSG00000022016	ENSMUSG00000026163	Euteleostomi
ENSMUSG00000022020	ENSMUSG00000063273	Euteleostomi
ENSMUSG00000022021	ENSMUSG00000034480	Euteleostomi
ENSMUSG00000022025	ENSMUSG00000031250	Euteleostomi
ENSMUSG00000022034	ENSMUSG00000024293	Euteleostomi
ENSMUSG00000022043	ENSMUSG00000041000	Euteleostomi
ENSMUSG00000022048	ENSMUSG00000025478	Euteleostomi
ENSMUSG00000022051	ENSMUSG00000078566	Euteleostomi
ENSMUSG00000022076	ENSMUSG00000025597	Euteleostomi
