Ensembl.Gene.ID	Human.Paralog.Ensembl.Gene.ID	Paralogs.Number	Ancestor
ENSG00000074219	ENSG00000007866	1	Chordata
ENSG00000258941	ENSG00000154305	1	Chordata
ENSG00000137171	ENSG00000113971	1	Chordata
ENSG00000100139	ENSG00000214872	3	Chordata
ENSG00000100139	ENSG00000188176	3	Chordata
ENSG00000100139	ENSG00000183963	3	Chordata
ENSG00000164270	ENSG00000043591	3	Chordata
ENSG00000164270	ENSG00000188778	3	Chordata
ENSG00000164270	ENSG00000169252	3	Chordata
ENSG00000129173	ENSG00000165891	1	Chordata
ENSG00000129472	ENSG00000104388	1	Chordata
ENSG00000007952	ENSG00000086991	1	Chordata
ENSG00000083857	ENSG00000165323	1	Chordata
ENSG00000179832	ENSG00000134042	3	Chordata
ENSG00000179832	ENSG00000171495	3	Chordata
ENSG00000179832	ENSG00000185038	3	Chordata
ENSG00000131386	ENSG00000115339	5	Chordata
ENSG00000131386	ENSG00000257594	5	Chordata
ENSG00000131386	ENSG00000139629	5	Chordata
ENSG00000131386	ENSG00000119514	5	Chordata
ENSG00000131386	ENSG00000259075	5	Chordata
ENSG00000205221	ENSG00000179403	4	Chordata
ENSG00000205221	ENSG00000111799	4	Chordata
ENSG00000205221	ENSG00000187955	4	Chordata
ENSG00000205221	ENSG00000101203	4	Chordata
ENSG00000264324	ENSG00000105270	2	Chordata
ENSG00000264324	ENSG00000115295	2	Chordata
ENSG00000179059	ENSG00000236609	2	Chordata
ENSG00000179059	ENSG00000142409	2	Chordata
ENSG00000173214	ENSG00000174514	1	Chordata
ENSG00000100146	ENSG00000005513	1	Chordata
ENSG00000169925	ENSG00000141867	2	Chordata
ENSG00000169925	ENSG00000137948	2	Chordata
ENSG00000075568	ENSG00000121210	1	Chordata
ENSG00000150656	ENSG00000133313	1	Chordata
ENSG00000253729	ENSG00000175054	1	Chordata
ENSG00000121053	ENSG00000115705	1	Chordata
ENSG00000169252	ENSG00000164270	1	Chordata
ENSG00000186350	ENSG00000204231	1	Chordata
ENSG00000107338	ENSG00000169291	3	Chordata
ENSG00000107338	ENSG00000138606	3	Chordata
ENSG00000107338	ENSG00000105251	3	Chordata
ENSG00000137124	ENSG00000165092	3	Chordata
ENSG00000137124	ENSG00000128918	3	Chordata
ENSG00000137124	ENSG00000184254	3	Chordata
ENSG00000157870	ENSG00000122378	1	Chordata
ENSG00000215421	ENSG00000084093	1	Chordata
ENSG00000142606	ENSG00000102174	1	Chordata
ENSG00000182827	ENSG00000100580	1	Chordata
ENSG00000228146	ENSG00000106144	6	Chordata
ENSG00000228146	ENSG00000137757	6	Chordata
ENSG00000228146	ENSG00000132906	6	Chordata
ENSG00000228146	ENSG00000196954	6	Chordata
ENSG00000228146	ENSG00000137752	6	Chordata
ENSG00000228146	ENSG00000204403	6	Chordata
ENSG00000152760	ENSG00000188396	4	Chordata
ENSG00000152760	ENSG00000184786	4	Chordata
ENSG00000152760	ENSG00000272741	4	Chordata
ENSG00000152760	ENSG00000213123	4	Chordata
ENSG00000106714	ENSG00000152910	3	Chordata
ENSG00000106714	ENSG00000174469	3	Chordata
ENSG00000106714	ENSG00000155052	3	Chordata
ENSG00000120913	ENSG00000154553	3	Chordata
ENSG00000120913	ENSG00000131435	3	Chordata
ENSG00000120913	ENSG00000107438	3	Chordata
ENSG00000012223	ENSG00000163975	1	Chordata
ENSG00000085733	ENSG00000180353	1	Chordata
ENSG00000130558	ENSG00000034971	3	Chordata
ENSG00000130558	ENSG00000116774	3	Chordata
ENSG00000130558	ENSG00000183801	3	Chordata
ENSG00000224470	ENSG00000124788	1	Chordata
ENSG00000156374	ENSG00000115289	1	Chordata
ENSG00000182687	ENSG00000116014	1	Chordata
ENSG00000188917	ENSG00000099899	1	Chordata
ENSG00000138675	ENSG00000075388	2	Chordata
ENSG00000138675	ENSG00000111241	2	Chordata
ENSG00000169717	ENSG00000169067	1	Chordata
ENSG00000102317	ENSG00000136527	2	Chordata
ENSG00000102317	ENSG00000164548	2	Chordata
ENSG00000168658	ENSG00000175267	1	Chordata
ENSG00000106333	ENSG00000107611	4	Chordata
ENSG00000106333	ENSG00000235718	4	Chordata
ENSG00000106333	ENSG00000259159	4	Chordata
ENSG00000106333	ENSG00000157211	4	Chordata
ENSG00000143772	ENSG00000137825	1	Chordata
ENSG00000163694	ENSG00000148584	5	Chordata
ENSG00000163694	ENSG00000256453	5	Chordata
ENSG00000163694	ENSG00000151962	5	Chordata
ENSG00000163694	ENSG00000135316	5	Chordata
ENSG00000163694	ENSG00000125944	5	Chordata
ENSG00000150527	ENSG00000154305	1	Chordata
ENSG00000140675	ENSG00000117834	5	Chordata
ENSG00000140675	ENSG00000154025	5	Chordata
ENSG00000140675	ENSG00000158865	5	Chordata
ENSG00000140675	ENSG00000198743	5	Chordata
ENSG00000140675	ENSG00000272962	5	Chordata
ENSG00000092345	ENSG00000152430	1	Chordata
ENSG00000198160	ENSG00000155545	2	Chordata
ENSG00000198160	ENSG00000105556	2	Chordata
ENSG00000236609	ENSG00000179059	3	Chordata
ENSG00000236609	ENSG00000100811	3	Chordata
ENSG00000236609	ENSG00000230797	3	Chordata
ENSG00000066248	ENSG00000114790	2	Chordata
ENSG00000066248	ENSG00000130762	2	Chordata
ENSG00000131759	ENSG00000151090	2	Chordata
ENSG00000131759	ENSG00000126351	2	Chordata
ENSG00000162105	ENSG00000251322	2	Chordata
ENSG00000162105	ENSG00000161681	2	Chordata
ENSG00000180353	ENSG00000085733	1	Chordata
ENSG00000186867	ENSG00000137252	2	Chordata
ENSG00000186867	ENSG00000121764	2	Chordata
ENSG00000154529	ENSG00000152910	3	Chordata
ENSG00000154529	ENSG00000174469	3	Chordata
ENSG00000154529	ENSG00000155052	3	Chordata
ENSG00000138315	ENSG00000169344	2	Chordata
ENSG00000138315	ENSG00000169347	2	Chordata
ENSG00000130762	ENSG00000050327	4	Chordata
ENSG00000130762	ENSG00000142632	4	Chordata
ENSG00000130762	ENSG00000066248	4	Chordata
ENSG00000130762	ENSG00000198844	4	Chordata
ENSG00000236029	ENSG00000152910	3	Chordata
ENSG00000236029	ENSG00000174469	3	Chordata
ENSG00000236029	ENSG00000155052	3	Chordata
ENSG00000116704	ENSG00000182747	1	Chordata
ENSG00000077063	ENSG00000169641	3	Chordata
ENSG00000077063	ENSG00000168386	3	Chordata
ENSG00000077063	ENSG00000118407	3	Chordata
ENSG00000184949	ENSG00000166262	1	Chordata
ENSG00000102984	ENSG00000124782	1	Chordata
ENSG00000100221	ENSG00000161677	1	Chordata
ENSG00000168918	ENSG00000165458	3	Chordata
ENSG00000168918	ENSG00000122126	3	Chordata
ENSG00000168918	ENSG00000204084	3	Chordata
ENSG00000163827	ENSG00000204950	4	Chordata
ENSG00000163827	ENSG00000206422	4	Chordata
ENSG00000163827	ENSG00000198812	4	Chordata
ENSG00000163827	ENSG00000177595	4	Chordata
ENSG00000042493	ENSG00000127831	2	Chordata
ENSG00000042493	ENSG00000135407	2	Chordata
ENSG00000137275	ENSG00000170209	4	Chordata
ENSG00000137275	ENSG00000129465	4	Chordata
ENSG00000137275	ENSG00000183421	4	Chordata
ENSG00000137275	ENSG00000104312	4	Chordata
ENSG00000154655	ENSG00000047634	2	Chordata
ENSG00000154655	ENSG00000146285	2	Chordata
ENSG00000138400	ENSG00000014641	1	Chordata
ENSG00000167419	ENSG00000115705	1	Chordata
ENSG00000166573	ENSG00000116014	1	Chordata
ENSG00000102313	ENSG00000123243	5	Chordata
ENSG00000102313	ENSG00000055957	5	Chordata
ENSG00000102313	ENSG00000162267	5	Chordata
ENSG00000102313	ENSG00000055955	5	Chordata
ENSG00000102313	ENSG00000151655	5	Chordata
ENSG00000178235	ENSG00000128606	4	Chordata
ENSG00000178235	ENSG00000187122	4	Chordata
ENSG00000178235	ENSG00000145147	4	Chordata
ENSG00000178235	ENSG00000184347	4	Chordata
ENSG00000139352	ENSG00000176009	1	Chordata
ENSG00000165970	ENSG00000087916	2	Chordata
ENSG00000165970	ENSG00000196517	2	Chordata
ENSG00000165300	ENSG00000128606	4	Chordata
ENSG00000165300	ENSG00000187122	4	Chordata
ENSG00000165300	ENSG00000145147	4	Chordata
ENSG00000165300	ENSG00000184347	4	Chordata
ENSG00000143816	ENSG00000075290	2	Chordata
ENSG00000143816	ENSG00000061492	2	Chordata
ENSG00000080166	ENSG00000107165	2	Chordata
ENSG00000080166	ENSG00000077498	2	Chordata
ENSG00000076770	ENSG00000152601	1	Chordata
ENSG00000174963	ENSG00000156925	3	Chordata
ENSG00000174963	ENSG00000152977	3	Chordata
ENSG00000174963	ENSG00000043355	3	Chordata
ENSG00000005381	ENSG00000115705	1	Chordata
ENSG00000165973	ENSG00000166147	3	Chordata
ENSG00000165973	ENSG00000142449	3	Chordata
ENSG00000165973	ENSG00000138829	3	Chordata
ENSG00000102145	ENSG00000179348	2	Chordata
ENSG00000102145	ENSG00000107485	2	Chordata
ENSG00000024526	ENSG00000166153	2	Chordata
ENSG00000024526	ENSG00000121690	2	Chordata
ENSG00000188906	ENSG00000154237	1	Chordata
ENSG00000160741	ENSG00000140577	2	Chordata
ENSG00000160741	ENSG00000105662	2	Chordata
ENSG00000171241	ENSG00000157060	1	Chordata
ENSG00000171714	ENSG00000151572	3	Chordata
ENSG00000171714	ENSG00000185101	3	Chordata
ENSG00000171714	ENSG00000134343	3	Chordata
ENSG00000178498	ENSG00000163840	4	Chordata
ENSG00000178498	ENSG00000091073	4	Chordata
ENSG00000178498	ENSG00000110042	4	Chordata
ENSG00000178498	ENSG00000135144	4	Chordata
ENSG00000152977	ENSG00000174963	2	Chordata
ENSG00000152977	ENSG00000139800	2	Chordata
ENSG00000148400	ENSG00000074181	3	Chordata
ENSG00000148400	ENSG00000134250	3	Chordata
ENSG00000148400	ENSG00000204301	3	Chordata
ENSG00000174226	ENSG00000115234	1	Chordata
ENSG00000233094	ENSG00000112494	1	Chordata
ENSG00000206422	ENSG00000122477	3	Chordata
ENSG00000206422	ENSG00000163827	3	Chordata
ENSG00000206422	ENSG00000177595	3	Chordata
ENSG00000139629	ENSG00000257594	4	Chordata
ENSG00000139629	ENSG00000119514	4	Chordata
ENSG00000139629	ENSG00000259075	4	Chordata
ENSG00000139629	ENSG00000131386	4	Chordata
ENSG00000138606	ENSG00000169291	3	Chordata
ENSG00000138606	ENSG00000107338	3	Chordata
ENSG00000138606	ENSG00000105251	3	Chordata
ENSG00000137860	ENSG00000197506	1	Chordata
ENSG00000005471	ENSG00000004846	2	Chordata
ENSG00000005471	ENSG00000073734	2	Chordata
ENSG00000107957	ENSG00000196408	2	Chordata
ENSG00000107957	ENSG00000158517	2	Chordata
ENSG00000133627	ENSG00000115091	1	Chordata
ENSG00000174358	ENSG00000197106	3	Chordata
ENSG00000174358	ENSG00000072041	3	Chordata
ENSG00000174358	ENSG00000063127	3	Chordata
ENSG00000174705	ENSG00000196408	2	Chordata
ENSG00000174705	ENSG00000158517	2	Chordata
ENSG00000139793	ENSG00000152601	1	Chordata
ENSG00000108375	ENSG00000099999	1	Chordata
ENSG00000129038	ENSG00000179954	2	Chordata
ENSG00000129038	ENSG00000164099	2	Chordata
ENSG00000131467	ENSG00000100911	2	Chordata
ENSG00000131467	ENSG00000092010	2	Chordata
ENSG00000164331	ENSG00000132623	1	Chordata
ENSG00000164363	ENSG00000197106	3	Chordata
ENSG00000164363	ENSG00000072041	3	Chordata
ENSG00000164363	ENSG00000063127	3	Chordata
ENSG00000196262	ENSG00000183054	8	Chordata
ENSG00000196262	ENSG00000015568	8	Chordata
ENSG00000196262	ENSG00000153201	8	Chordata
ENSG00000196262	ENSG00000153165	8	Chordata
ENSG00000196262	ENSG00000169629	8	Chordata
ENSG00000196262	ENSG00000187627	8	Chordata
ENSG00000196262	ENSG00000196862	8	Chordata
ENSG00000196262	ENSG00000185304	8	Chordata
ENSG00000085563	ENSG00000004846	2	Chordata
ENSG00000085563	ENSG00000073734	2	Chordata
ENSG00000144401	ENSG00000100483	1	Chordata
ENSG00000134343	ENSG00000171714	2	Chordata
ENSG00000134343	ENSG00000177119	2	Chordata
ENSG00000177943	ENSG00000204740	5	Chordata
ENSG00000177943	ENSG00000139915	5	Chordata
ENSG00000177943	ENSG00000112139	5	Chordata
ENSG00000177943	ENSG00000272781	5	Chordata
ENSG00000177943	ENSG00000165072	5	Chordata
ENSG00000135502	ENSG00000112053	3	Chordata
ENSG00000135502	ENSG00000145217	3	Chordata
ENSG00000135502	ENSG00000155850	3	Chordata
ENSG00000112761	ENSG00000142871	1	Chordata
ENSG00000165521	ENSG00000125746	4	Chordata
ENSG00000165521	ENSG00000066629	4	Chordata
ENSG00000165521	ENSG00000149499	4	Chordata
ENSG00000165521	ENSG00000143924	4	Chordata
ENSG00000148942	ENSG00000105641	2	Chordata
ENSG00000148942	ENSG00000100170	2	Chordata
ENSG00000127191	ENSG00000131323	3	Chordata
ENSG00000127191	ENSG00000082512	3	Chordata
ENSG00000127191	ENSG00000175104	3	Chordata
ENSG00000130768	ENSG00000172594	1	Chordata
ENSG00000010318	ENSG00000092140	1	Chordata
ENSG00000205592	ENSG00000110799	1	Chordata
ENSG00000160801	ENSG00000106113	2	Chordata
ENSG00000160801	ENSG00000120088	2	Chordata
ENSG00000101745	ENSG00000138376	2	Chordata
ENSG00000101745	ENSG00000133302	2	Chordata
ENSG00000147324	ENSG00000188306	2	Chordata
ENSG00000147324	ENSG00000108061	2	Chordata
ENSG00000165072	ENSG00000204740	5	Chordata
ENSG00000165072	ENSG00000139915	5	Chordata
ENSG00000165072	ENSG00000112139	5	Chordata
ENSG00000165072	ENSG00000272781	5	Chordata
ENSG00000165072	ENSG00000177943	5	Chordata
ENSG00000104626	ENSG00000196678	1	Chordata
ENSG00000184154	ENSG00000093010	1	Chordata
ENSG00000162621	ENSG00000186907	5	Chordata
ENSG00000162621	ENSG00000040608	5	Chordata
ENSG00000162621	ENSG00000186105	5	Chordata
ENSG00000162621	ENSG00000188937	5	Chordata
ENSG00000162621	ENSG00000185924	5	Chordata
ENSG00000148943	ENSG00000120509	1	Chordata
ENSG00000158156	ENSG00000171044	3	Chordata
ENSG00000158156	ENSG00000206579	3	Chordata
ENSG00000158156	ENSG00000260903	3	Chordata
ENSG00000155465	ENSG00000103257	3	Chordata
ENSG00000155465	ENSG00000130876	3	Chordata
ENSG00000155465	ENSG00000092068	3	Chordata
ENSG00000114854	ENSG00000101470	3	Chordata
ENSG00000114854	ENSG00000178372	3	Chordata
ENSG00000114854	ENSG00000178363	3	Chordata
ENSG00000163251	ENSG00000188763	3	Chordata
ENSG00000163251	ENSG00000111432	3	Chordata
ENSG00000163251	ENSG00000174804	3	Chordata
ENSG00000069424	ENSG00000169282	2	Chordata
ENSG00000069424	ENSG00000170049	2	Chordata
ENSG00000107331	ENSG00000165029	3	Chordata
ENSG00000107331	ENSG00000064687	3	Chordata
ENSG00000107331	ENSG00000198691	3	Chordata
ENSG00000105784	ENSG00000176783	3	Chordata
ENSG00000105784	ENSG00000204130	3	Chordata
ENSG00000105784	ENSG00000018189	3	Chordata
ENSG00000196937	ENSG00000183844	1	Chordata
ENSG00000088387	ENSG00000147251	2	Chordata
ENSG00000088387	ENSG00000135905	2	Chordata
ENSG00000087274	ENSG00000075340	2	Chordata
ENSG00000087274	ENSG00000148700	2	Chordata
ENSG00000152219	ENSG00000268223	2	Chordata
ENSG00000152219	ENSG00000268714	2	Chordata
ENSG00000167034	ENSG00000109705	1	Chordata
ENSG00000180053	ENSG00000119919	2	Chordata
ENSG00000180053	ENSG00000183072	2	Chordata
ENSG00000136535	ENSG00000174197	1	Chordata
ENSG00000146006	ENSG00000136457	2	Chordata
ENSG00000146006	ENSG00000100399	2	Chordata
ENSG00000183072	ENSG00000180053	2	Chordata
ENSG00000183072	ENSG00000119919	2	Chordata
ENSG00000105556	ENSG00000198160	1	Chordata
ENSG00000029725	ENSG00000177548	1	Chordata
ENSG00000135048	ENSG00000205038	1	Chordata
ENSG00000140798	ENSG00000006071	2	Chordata
ENSG00000140798	ENSG00000069431	2	Chordata
ENSG00000139800	ENSG00000156925	3	Chordata
ENSG00000139800	ENSG00000152977	3	Chordata
ENSG00000139800	ENSG00000043355	3	Chordata
ENSG00000043355	ENSG00000174963	2	Chordata
ENSG00000043355	ENSG00000139800	2	Chordata
ENSG00000143643	ENSG00000139865	1	Chordata
ENSG00000178607	ENSG00000134398	1	Chordata
ENSG00000157212	ENSG00000137337	1	Chordata
ENSG00000165458	ENSG00000168918	3	Chordata
ENSG00000165458	ENSG00000122126	3	Chordata
ENSG00000165458	ENSG00000204084	3	Chordata
ENSG00000147509	ENSG00000090104	2	Chordata
ENSG00000147509	ENSG00000127074	2	Chordata
ENSG00000119283	ENSG00000100505	5	Chordata
ENSG00000119283	ENSG00000105255	5	Chordata
ENSG00000119283	ENSG00000152503	5	Chordata
ENSG00000119283	ENSG00000106701	5	Chordata
ENSG00000119283	ENSG00000163462	5	Chordata
ENSG00000184060	ENSG00000084070	2	Chordata
ENSG00000184060	ENSG00000112305	2	Chordata
ENSG00000155850	ENSG00000112053	3	Chordata
ENSG00000155850	ENSG00000147606	3	Chordata
ENSG00000155850	ENSG00000135502	3	Chordata
ENSG00000165091	ENSG00000188869	3	Chordata
ENSG00000165091	ENSG00000141524	3	Chordata
ENSG00000165091	ENSG00000103534	3	Chordata
ENSG00000151090	ENSG00000131759	3	Chordata
ENSG00000151090	ENSG00000077092	3	Chordata
ENSG00000151090	ENSG00000172819	3	Chordata
ENSG00000165092	ENSG00000128918	4	Chordata
ENSG00000165092	ENSG00000257767	4	Chordata
ENSG00000165092	ENSG00000137124	4	Chordata
ENSG00000165092	ENSG00000111275	4	Chordata
ENSG00000121270	ENSG00000006071	2	Chordata
ENSG00000121270	ENSG00000069431	2	Chordata
ENSG00000146530	ENSG00000156076	1	Chordata
ENSG00000173088	ENSG00000048342	1	Chordata
ENSG00000269948	ENSG00000048342	1	Chordata
ENSG00000179772	ENSG00000168269	4	Chordata
ENSG00000179772	ENSG00000186766	4	Chordata
ENSG00000179772	ENSG00000183770	4	Chordata
ENSG00000179772	ENSG00000176678	4	Chordata
ENSG00000188649	ENSG00000048342	1	Chordata
ENSG00000077092	ENSG00000151090	2	Chordata
ENSG00000077092	ENSG00000126351	2	Chordata
ENSG00000166147	ENSG00000165973	2	Chordata
ENSG00000166147	ENSG00000184613	2	Chordata
ENSG00000185038	ENSG00000179832	1	Chordata
ENSG00000171617	ENSG00000162413	1	Chordata
ENSG00000269920	ENSG00000048342	1	Chordata
ENSG00000074527	ENSG00000196878	1	Chordata
ENSG00000006747	ENSG00000127831	2	Chordata
ENSG00000006747	ENSG00000135407	2	Chordata
ENSG00000198542	ENSG00000132470	1	Chordata
ENSG00000118898	ENSG00000214860	2	Chordata
ENSG00000118898	ENSG00000167880	2	Chordata
ENSG00000118482	ENSG00000101191	2	Chordata
ENSG00000118482	ENSG00000134668	2	Chordata
ENSG00000131089	ENSG00000124126	2	Chordata
ENSG00000131089	ENSG00000046889	2	Chordata
ENSG00000189308	ENSG00000132749	1	Chordata
ENSG00000147459	ENSG00000134516	1	Chordata
ENSG00000260903	ENSG00000158156	2	Chordata
ENSG00000260903	ENSG00000221947	2	Chordata
ENSG00000144407	ENSG00000106113	2	Chordata
ENSG00000144407	ENSG00000120088	2	Chordata
ENSG00000139780	ENSG00000100483	1	Chordata
ENSG00000130176	ENSG00000149591	3	Chordata
ENSG00000130176	ENSG00000144834	3	Chordata
ENSG00000130176	ENSG00000158710	3	Chordata
ENSG00000138061	ENSG00000148795	2	Chordata
ENSG00000138061	ENSG00000231852	2	Chordata
ENSG00000198881	ENSG00000164122	4	Chordata
ENSG00000198881	ENSG00000165192	4	Chordata
ENSG00000198881	ENSG00000196372	4	Chordata
ENSG00000198881	ENSG00000102048	4	Chordata
ENSG00000188107	ENSG00000188157	1	Chordata
ENSG00000121690	ENSG00000024526	2	Chordata
ENSG00000121690	ENSG00000035499	2	Chordata
ENSG00000125255	ENSG00000100652	4	Chordata
ENSG00000125255	ENSG00000145248	4	Chordata
ENSG00000125255	ENSG00000126903	4	Chordata
ENSG00000125255	ENSG00000253598	4	Chordata
ENSG00000135749	ENSG00000126773	3	Chordata
ENSG00000135749	ENSG00000197136	3	Chordata
ENSG00000135749	ENSG00000100731	3	Chordata
ENSG00000100652	ENSG00000145248	5	Chordata
ENSG00000100652	ENSG00000145283	5	Chordata
ENSG00000100652	ENSG00000125255	5	Chordata
ENSG00000100652	ENSG00000126903	5	Chordata
ENSG00000100652	ENSG00000253598	5	Chordata
ENSG00000078018	ENSG00000047849	1	Chordata
ENSG00000102935	ENSG00000160321	5	Chordata
ENSG00000102935	ENSG00000167232	5	Chordata
ENSG00000102935	ENSG00000198300	5	Chordata
ENSG00000102935	ENSG00000196350	5	Chordata
ENSG00000102935	ENSG00000267041	5	Chordata
ENSG00000069812	ENSG00000188290	2	Chordata
ENSG00000069812	ENSG00000114315	2	Chordata
ENSG00000134996	ENSG00000105186	1	Chordata
ENSG00000159788	ENSG00000148908	1	Chordata
ENSG00000187189	ENSG00000119335	1	Chordata
ENSG00000165972	ENSG00000163885	1	Chordata
ENSG00000206579	ENSG00000158156	2	Chordata
ENSG00000206579	ENSG00000221947	2	Chordata
ENSG00000100399	ENSG00000176204	5	Chordata
ENSG00000100399	ENSG00000162951	5	Chordata
ENSG00000100399	ENSG00000099769	5	Chordata
ENSG00000100399	ENSG00000198739	5	Chordata
ENSG00000100399	ENSG00000146006	5	Chordata
ENSG00000163521	ENSG00000166105	2	Chordata
ENSG00000163521	ENSG00000149328	2	Chordata
ENSG00000081800	ENSG00000007216	3	Chordata
ENSG00000081800	ENSG00000158296	3	Chordata
ENSG00000081800	ENSG00000141485	3	Chordata
ENSG00000189241	ENSG00000119335	1	Chordata
ENSG00000163840	ENSG00000178498	4	Chordata
ENSG00000163840	ENSG00000091073	4	Chordata
ENSG00000163840	ENSG00000110042	4	Chordata
ENSG00000163840	ENSG00000135144	4	Chordata
ENSG00000135316	ENSG00000163694	4	Chordata
ENSG00000135316	ENSG00000148584	4	Chordata
ENSG00000135316	ENSG00000256453	4	Chordata
ENSG00000135316	ENSG00000151962	4	Chordata
ENSG00000089902	ENSG00000117625	2	Chordata
ENSG00000089902	ENSG00000167771	2	Chordata
ENSG00000090975	ENSG00000091622	1	Chordata
ENSG00000145536	ENSG00000142303	2	Chordata
ENSG00000145536	ENSG00000049192	2	Chordata
ENSG00000143515	ENSG00000081923	1	Chordata
ENSG00000152910	ENSG00000236029	5	Chordata
ENSG00000152910	ENSG00000154529	5	Chordata
ENSG00000152910	ENSG00000106714	5	Chordata
ENSG00000152910	ENSG00000174469	5	Chordata
ENSG00000152910	ENSG00000155052	5	Chordata
ENSG00000107447	ENSG00000070501	2	Chordata
ENSG00000107447	ENSG00000166169	2	Chordata
ENSG00000140465	ENSG00000148795	2	Chordata
ENSG00000140465	ENSG00000231852	2	Chordata
ENSG00000108825	ENSG00000266967	1	Chordata
ENSG00000181090	ENSG00000170364	1	Chordata
ENSG00000131323	ENSG00000082512	4	Chordata
ENSG00000131323	ENSG00000056558	4	Chordata
ENSG00000131323	ENSG00000127191	4	Chordata
ENSG00000131323	ENSG00000175104	4	Chordata
ENSG00000175414	ENSG00000134108	1	Chordata
ENSG00000140505	ENSG00000148795	2	Chordata
ENSG00000140505	ENSG00000231852	2	Chordata
ENSG00000162885	ENSG00000176022	1	Chordata
ENSG00000111834	ENSG00000104941	1	Chordata
ENSG00000120051	ENSG00000135205	1	Chordata
ENSG00000162510	ENSG00000165816	2	Chordata
ENSG00000162510	ENSG00000100473	2	Chordata
ENSG00000169291	ENSG00000138606	3	Chordata
ENSG00000169291	ENSG00000107338	3	Chordata
ENSG00000169291	ENSG00000105251	3	Chordata
ENSG00000140873	ENSG00000142303	2	Chordata
ENSG00000140873	ENSG00000049192	2	Chordata
ENSG00000231852	ENSG00000140505	3	Chordata
ENSG00000231852	ENSG00000138061	3	Chordata
ENSG00000231852	ENSG00000140465	3	Chordata
ENSG00000075142	ENSG00000162517	1	Chordata
ENSG00000171724	ENSG00000115129	1	Chordata
ENSG00000164930	ENSG00000157240	3	Chordata
ENSG00000164930	ENSG00000180340	3	Chordata
ENSG00000164930	ENSG00000155760	3	Chordata
ENSG00000144476	ENSG00000182631	2	Chordata
