Ensembl Gene ID,Macaca Ensembl Gene ID,Homology Type
ENSMUSG00000033770,ENSMMUG00000018235,ortholog_many2many
ENSMUSG00000025068,ENSMMUG00000032415,ortholog_one2many
ENSMUSG00000025068,ENSMMUG00000015334,ortholog_one2many
ENSMUSG00000031015,ENSMMUG00000009204,ortholog_one2one
ENSMUSG00000023387,ENSMMUG00000013648,ortholog_one2one
ENSMUSG00000039628,ENSMMUG00000029175,ortholog_one2one
ENSMUSG00000075600,ENSMMUG00000019255,ortholog_one2many
ENSMUSG00000059479,ENSMMUG00000014347,ortholog_one2one
ENSMUSG00000026936,ENSMMUG00000017917,ortholog_many2many
ENSMUSG00000026824,ENSMMUG00000007096,ortholog_one2one
ENSMUSG00000060376,ENSMMUG00000014346,ortholog_one2one
ENSMUSG00000021809,ENSMMUG00000011276,ortholog_one2one
ENSMUSG00000024155,ENSMMUG00000000739,ortholog_one2one
ENSMUSG00000037847,ENSMMUG00000010400,ortholog_one2one
ENSMUSG00000055717,ENSMMUG00000000049,ortholog_one2one
ENSMUSG00000075420,,
ENSMUSG00000025318,ENSMMUG00000022865,ortholog_one2one
ENSMUSG00000022982,ENSMMUG00000001711,ortholog_one2one
ENSMUSG00000061286,ENSMMUG00000014345,ortholog_one2one
ENSMUSG00000060568,ENSMMUG00000005256,ortholog_one2one
ENSMUSG00000091089,,
ENSMUSG00000027809,ENSMMUG00000004644,ortholog_one2one
ENSMUSG00000052812,ENSMMUG00000020952,ortholog_one2one
ENSMUSG00000027857,ENSMMUG00000009962,ortholog_one2one
ENSMUSG00000029359,ENSMMUG00000017478,ortholog_one2one
ENSMUSG00000016308,ENSMMUG00000022667,ortholog_one2one
ENSMUSG00000020755,ENSMMUG00000021636,ortholog_one2one
ENSMUSG00000047495,ENSMMUG00000009466,ortholog_one2one
ENSMUSG00000061702,,
ENSMUSG00000016833,ENSMMUG00000015353,ortholog_one2one
ENSMUSG00000030007,ENSMMUG00000029464,ortholog_one2many
ENSMUSG00000030007,ENSMMUG00000012448,ortholog_one2many
ENSMUSG00000030007,ENSMMUG00000004995,ortholog_one2many
ENSMUSG00000053664,,
ENSMUSG00000038803,,
ENSMUSG00000006289,ENSMMUG00000006848,ortholog_one2one
ENSMUSG00000063439,ENSMMUG00000023704,ortholog_one2one
ENSMUSG00000004394,ENSMMUG00000002650,ortholog_one2one
ENSMUSG00000026558,ENSMMUG00000000565,ortholog_one2one
ENSMUSG00000027855,ENSMMUG00000017674,ortholog_one2one
ENSMUSG00000024726,ENSMMUG00000010399,ortholog_one2one
ENSMUSG00000033063,ENSMMUG00000016712,ortholog_one2many
ENSMUSG00000033063,ENSMMUG00000021063,ortholog_one2many
ENSMUSG00000033063,ENSMMUG00000008054,ortholog_one2many
ENSMUSG00000043760,ENSMMUG00000016993,ortholog_one2one
ENSMUSG00000090622,,
ENSMUSG00000055553,ENSMMUG00000016078,ortholog_one2one
ENSMUSG00000039740,ENSMMUG00000010662,ortholog_one2one
ENSMUSG00000002603,ENSMMUG00000008142,ortholog_one2one
ENSMUSG00000040263,ENSMMUG00000022867,ortholog_one2one
ENSMUSG00000029163,ENSMMUG00000016046,ortholog_one2one
ENSMUSG00000052428,ENSMMUG00000005585,ortholog_one2one
ENSMUSG00000037174,ENSMMUG00000004984,ortholog_one2one
ENSMUSG00000025872,ENSMMUG00000018737,ortholog_one2one
ENSMUSG00000020919,ENSMMUG00000003437,ortholog_one2one
ENSMUSG00000006216,ENSMMUG00000032242,ortholog_many2many
ENSMUSG00000006216,ENSMMUG00000018235,ortholog_many2many
ENSMUSG00000031393,ENSMMUG00000018704,ortholog_one2one
ENSMUSG00000056223,ENSMMUG00000016178,ortholog_one2one
ENSMUSG00000021978,ENSMMUG00000017700,ortholog_one2one
ENSMUSG00000032867,ENSMMUG00000017475,ortholog_one2one
ENSMUSG00000022983,ENSMMUG00000001712,ortholog_one2one
ENSMUSG00000040133,ENSMMUG00000006039,ortholog_one2one
ENSMUSG00000016520,ENSMMUG00000011419,ortholog_one2one
ENSMUSG00000074822,,
ENSMUSG00000032977,ENSMMUG00000000953,ortholog_one2one
ENSMUSG00000028452,ENSMMUG00000020190,ortholog_one2one
ENSMUSG00000026687,ENSMMUG00000015946,ortholog_one2one
ENSMUSG00000007989,ENSMMUG00000007486,ortholog_one2one
ENSMUSG00000031559,,
ENSMUSG00000038371,ENSMMUG00000009205,ortholog_one2one
ENSMUSG00000002608,ENSMMUG00000008143,ortholog_one2one
ENSMUSG00000074849,ENSMMUG00000015181,ortholog_one2many
ENSMUSG00000021234,ENSMMUG00000011147,ortholog_one2one
ENSMUSG00000030111,ENSMMUG00000003238,ortholog_one2one
ENSMUSG00000019942,ENSMMUG00000019876,ortholog_one2one
ENSMUSG00000040549,ENSMMUG00000003631,ortholog_one2one
ENSMUSG00000022122,ENSMMUG00000005131,ortholog_one2one
ENSMUSG00000034532,ENSMMUG00000029444,ortholog_many2many
ENSMUSG00000026826,ENSMMUG00000011607,ortholog_one2one
ENSMUSG00000039621,ENSMMUG00000015072,ortholog_one2one
ENSMUSG00000053317,ENSMMUG00000032435,ortholog_one2one
ENSMUSG00000048349,,
ENSMUSG00000034785,ENSMMUG00000001415,ortholog_one2one
ENSMUSG00000029267,ENSMMUG00000016808,ortholog_one2one
ENSMUSG00000034522,ENSMMUG00000007480,ortholog_one2one
ENSMUSG00000044252,ENSMMUG00000004350,ortholog_one2one
ENSMUSG00000026688,ENSMMUG00000015948,ortholog_one2one
ENSMUSG00000031394,ENSMMUG00000006166,ortholog_one2one
ENSMUSG00000019428,ENSMMUG00000009587,ortholog_one2one
ENSMUSG00000025069,ENSMMUG00000015337,ortholog_one2one
ENSMUSG00000029642,ENSMMUG00000020386,ortholog_one2one
ENSMUSG00000035234,ENSMMUG00000030337,ortholog_one2many
ENSMUSG00000035234,ENSMMUG00000015357,ortholog_one2many
ENSMUSG00000022120,ENSMMUG00000011697,ortholog_one2one
ENSMUSG00000000290,ENSMMUG00000000951,ortholog_one2many
ENSMUSG00000031521,ENSMMUG00000007393,ortholog_one2one
ENSMUSG00000040725,ENSMMUG00000008139,ortholog_one2one
ENSMUSG00000000538,ENSMMUG00000003349,ortholog_one2one
ENSMUSG00000049115,ENSMMUG00000020680,ortholog_one2many
ENSMUSG00000028864,ENSMMUG00000018652,ortholog_one2one
ENSMUSG00000040485,ENSMMUG00000015518,ortholog_one2one
ENSMUSG00000037197,ENSMMUG00000015152,ortholog_one2many
ENSMUSG00000037197,ENSMMUG00000013133,ortholog_one2many
ENSMUSG00000041353,ENSMMUG00000021851,ortholog_one2one
ENSMUSG00000040010,ENSMMUG00000001595,ortholog_one2one
ENSMUSG00000053129,ENSMMUG00000004507,ortholog_one2one
ENSMUSG00000029162,ENSMMUG00000016047,ortholog_one2one
ENSMUSG00000027367,ENSMMUG00000023260,ortholog_one2one
ENSMUSG00000034739,ENSMMUG00000005485,ortholog_one2one
ENSMUSG00000062564,ENSMMUG00000006167,ortholog_one2one
ENSMUSG00000044294,ENSMMUG00000018217,ortholog_one2one
ENSMUSG00000065990,ENSMMUG00000015830,ortholog_one2one
ENSMUSG00000020456,ENSMMUG00000002651,ortholog_one2one
ENSMUSG00000044149,ENSMMUG00000022670,ortholog_one2one
ENSMUSG00000029644,ENSMMUG00000016136,ortholog_one2one
ENSMUSG00000037593,ENSMMUG00000023411,ortholog_one2one
ENSMUSG00000049548,ENSMMUG00000018218,ortholog_one2one
ENSMUSG00000025929,ENSMMUG00000007403,ortholog_one2one
ENSMUSG00000022575,ENSMMUG00000001633,ortholog_one2one
ENSMUSG00000043183,ENSMMUG00000003919,ortholog_one2one
ENSMUSG00000002732,ENSMMUG00000002187,ortholog_one2one
ENSMUSG00000041872,ENSMMUG00000006691,ortholog_one2one
ENSMUSG00000048938,,
ENSMUSG00000025317,ENSMMUG00000021404,ortholog_one2one
ENSMUSG00000070002,ENSMMUG00000013671,ortholog_one2one
ENSMUSG00000029646,ENSMMUG00000016137,ortholog_one2one
ENSMUSG00000021190,ENSMMUG00000013966,ortholog_one2one
ENSMUSG00000020627,ENSMMUG00000016030,ortholog_one2one
ENSMUSG00000028341,ENSMMUG00000011410,ortholog_one2one
ENSMUSG00000069080,,
ENSMUSG00000045731,ENSMMUG00000007479,ortholog_one2one
ENSMUSG00000015843,ENSMMUG00000002892,ortholog_one2one
ENSMUSG00000019139,ENSMMUG00000013065,ortholog_one2many
ENSMUSG00000019139,ENSMMUG00000021183,ortholog_one2many
ENSMUSG00000006221,ENSMMUG00000001910,ortholog_one2one
ENSMUSG00000038212,ENSMMUG00000016343,ortholog_one2one
ENSMUSG00000075543,ENSMMUG00000016138,ortholog_one2one
ENSMUSG00000031397,ENSMMUG00000013667,ortholog_one2one
ENSMUSG00000030790,ENSMMUG00000016387,ortholog_one2one
ENSMUSG00000035900,ENSMMUG00000020949,ortholog_one2one
ENSMUSG00000050379,ENSMMUG00000017669,ortholog_one2one
ENSMUSG00000041859,ENSMMUG00000021149,ortholog_one2one
ENSMUSG00000098678,ENSMMUG00000001639,ortholog_one2one
ENSMUSG00000038462,ENSMMUG00000008417,ortholog_one2many
ENSMUSG00000038462,ENSMMUG00000023048,ortholog_one2many
ENSMUSG00000040969,ENSMMUG00000010941,ortholog_one2many
ENSMUSG00000040969,ENSMMUG00000004058,ortholog_one2many
ENSMUSG00000073866,,
ENSMUSG00000070003,ENSMMUG00000021182,ortholog_one2one
ENSMUSG00000070637,ENSMMUG00000001911,ortholog_one2one
ENSMUSG00000022031,ENSMMUG00000005067,ortholog_one2one
ENSMUSG00000029360,,
ENSMUSG00000037735,,
ENSMUSG00000057375,ENSMMUG00000001413,ortholog_one2one
ENSMUSG00000046607,,
ENSMUSG00000002602,ENSMMUG00000009145,ortholog_one2one
ENSMUSG00000047044,ENSMMUG00000031678,ortholog_one2one
ENSMUSG00000005102,ENSMMUG00000006040,ortholog_one2one
ENSMUSG00000048699,ENSMMUG00000014982,ortholog_many2many
ENSMUSG00000036401,ENSMMUG00000021493,ortholog_one2one
ENSMUSG00000049806,ENSMMUG00000023545,ortholog_one2one
ENSMUSG00000027854,ENSMMUG00000001973,ortholog_one2one
ENSMUSG00000022574,ENSMMUG00000001641,ortholog_one2one
ENSMUSG00000038324,ENSMMUG00000000229,ortholog_one2one
ENSMUSG00000039396,ENSMMUG00000007394,ortholog_one2one
ENSMUSG00000002733,ENSMMUG00000002189,ortholog_one2one
ENSMUSG00000032999,ENSMMUG00000028711,ortholog_one2many
ENSMUSG00000006215,ENSMMUG00000008031,ortholog_one2one
ENSMUSG00000005686,ENSMMUG00000015785,ortholog_one2one
ENSMUSG00000024158,ENSMMUG00000000737,ortholog_one2one
ENSMUSG00000058006,ENSMMUG00000003464,ortholog_one2many
ENSMUSG00000058006,ENSMMUG00000029536,ortholog_one2many
ENSMUSG00000058006,ENSMMUG00000029537,ortholog_one2many
ENSMUSG00000022986,ENSMMUG00000018219,ortholog_one2one
ENSMUSG00000074847,,
ENSMUSG00000002055,ENSMMUG00000006018,ortholog_one2one
ENSMUSG00000069255,ENSMMUG00000018514,ortholog_one2one
ENSMUSG00000043535,ENSMMUG00000018468,ortholog_one2one
ENSMUSG00000038668,ENSMMUG00000001087,ortholog_one2many
ENSMUSG00000038668,ENSMMUG00000006906,ortholog_one2many
ENSMUSG00000084945,,
ENSMUSG00000026686,ENSMMUG00000006300,ortholog_one2one
ENSMUSG00000021514,ENSMMUG00000020505,ortholog_one2many
ENSMUSG00000029167,ENSMMUG00000001844,ortholog_one2one
ENSMUSG00000026317,ENSMMUG00000009470,ortholog_one2one
ENSMUSG00000025931,ENSMMUG00000013715,ortholog_one2one
ENSMUSG00000024037,ENSMMUG00000001550,ortholog_one2one
ENSMUSG00000032850,ENSMMUG00000001238,ortholog_one2one
ENSMUSG00000028013,ENSMMUG00000017004,ortholog_one2one
ENSMUSG00000042817,ENSMMUG00000016139,ortholog_one2one
ENSMUSG00000021090,ENSMMUG00000004854,ortholog_one2one
ENSMUSG00000026827,ENSMMUG00000004897,ortholog_one2many
ENSMUSG00000026827,ENSMMUG00000008347,ortholog_one2many
ENSMUSG00000064232,ENSMMUG00000018220,ortholog_one2many
ENSMUSG00000079254,ENSMMUG00000015338,ortholog_one2one
ENSMUSG00000041809,ENSMMUG00000013716,ortholog_one2one
ENSMUSG00000049988,ENSMMUG00000021181,ortholog_one2one
ENSMUSG00000029314,ENSMMUG00000015359,ortholog_one2one
ENSMUSG00000095241,ENSMMUG00000021349,ortholog_many2many
ENSMUSG00000091312,,
ENSMUSG00000030788,ENSMMUG00000015786,ortholog_one2one
ENSMUSG00000038508,ENSMMUG00000021180,ortholog_one2one
ENSMUSG00000053414,ENSMMUG00000012917,ortholog_one2one
ENSMUSG00000068922,ENSMMUG00000009981,ortholog_one2one
ENSMUSG00000024423,ENSMMUG00000006793,ortholog_one2many
ENSMUSG00000024423,ENSMMUG00000004664,ortholog_one2many
ENSMUSG00000059908,,
ENSMUSG00000022791,ENSMMUG00000000972,ortholog_one2one
ENSMUSG00000026770,ENSMMUG00000015151,ortholog_one2one
ENSMUSG00000029070,ENSMMUG00000003582,ortholog_one2one
ENSMUSG00000056204,ENSMMUG00000004406,ortholog_one2one
ENSMUSG00000021192,ENSMMUG00000015169,ortholog_one2one
ENSMUSG00000040703,,
ENSMUSG00000037346,ENSMMUG00000015065,ortholog_one2one
ENSMUSG00000031848,ENSMMUG00000004405,ortholog_one2one
ENSMUSG00000029169,ENSMMUG00000009637,ortholog_one2one
ENSMUSG00000074749,ENSMMUG00000002060,ortholog_one2one
ENSMUSG00000058173,ENSMMUG00000029928,ortholog_one2many
ENSMUSG00000058173,ENSMMUG00000030946,ortholog_one2many
ENSMUSG00000041779,ENSMMUG00000013718,ortholog_one2one
ENSMUSG00000046585,ENSMMUG00000015339,ortholog_one2one
ENSMUSG00000061455,ENSMMUG00000011414,ortholog_one2one
ENSMUSG00000020609,ENSMMUG00000007692,ortholog_one2one
ENSMUSG00000024420,ENSMMUG00000008600,ortholog_one2one
ENSMUSG00000023041,ENSMMUG00000018220,ortholog_one2many
ENSMUSG00000014104,,
ENSMUSG00000071076,ENSMMUG00000028838,ortholog_one2one
ENSMUSG00000080058,,
ENSMUSG00000091233,,
ENSMUSG00000055795,ENSMMUG00000030973,ortholog_many2many
ENSMUSG00000055795,ENSMMUG00000023714,ortholog_many2many
ENSMUSG00000055795,ENSMMUG00000031139,ortholog_many2many
ENSMUSG00000055795,ENSMMUG00000016638,ortholog_many2many
ENSMUSG00000055795,ENSMMUG00000017453,ortholog_many2many
ENSMUSG00000055795,ENSMMUG00000032120,ortholog_many2many
ENSMUSG00000055795,ENSMMUG00000030052,ortholog_many2many
ENSMUSG00000055795,ENSMMUG00000029319,ortholog_many2many
ENSMUSG00000055795,ENSMMUG00000003882,ortholog_many2many
ENSMUSG00000055795,ENSMMUG00000030628,ortholog_many2many
ENSMUSG00000055795,ENSMMUG00000031548,ortholog_many2many
ENSMUSG00000055795,ENSMMUG00000032555,ortholog_many2many
ENSMUSG00000055795,ENSMMUG00000030703,ortholog_many2many
ENSMUSG00000055795,ENSMMUG00000003651,ortholog_many2many
ENSMUSG00000055795,ENSMMUG00000032541,ortholog_many2many
ENSMUSG00000055795,ENSMMUG00000029286,ortholog_many2many
ENSMUSG00000055795,ENSMMUG00000030159,ortholog_many2many
ENSMUSG00000055795,ENSMMUG00000029997,ortholog_many2many
ENSMUSG00000055795,ENSMMUG00000005329,ortholog_many2many
ENSMUSG00000030787,ENSMMUG00000015790,ortholog_one2one
ENSMUSG00000095026,,
ENSMUSG00000029865,,
ENSMUSG00000022978,ENSMMUG00000022542,ortholog_one2one
ENSMUSG00000052534,ENSMMUG00000019108,ortholog_one2one
ENSMUSG00000062833,,
ENSMUSG00000039977,ENSMMUG00000006665,ortholog_one2one
ENSMUSG00000025316,ENSMMUG00000009473,ortholog_one2one
ENSMUSG00000023210,ENSMMUG00000021494,ortholog_one2one
ENSMUSG00000079592,ENSMMUG00000001688,ortholog_many2many
ENSMUSG00000025933,ENSMMUG00000023710,ortholog_one2one
ENSMUSG00000023289,,
ENSMUSG00000031520,ENSMMUG00000003748,ortholog_one2one
ENSMUSG00000030483,ENSMMUG00000018363,ortholog_one2many
ENSMUSG00000035960,ENSMMUG00000019123,ortholog_one2one
ENSMUSG00000023971,ENSMMUG00000002448,ortholog_one2one
ENSMUSG00000047102,ENSMMUG00000016645,ortholog_many2many
ENSMUSG00000061356,ENSMMUG00000001040,ortholog_one2one
ENSMUSG00000090483,ENSMMUG00000019495,ortholog_one2one
ENSMUSG00000021810,ENSMMUG00000011280,ortholog_one2one
ENSMUSG00000063434,ENSMMUG00000003610,ortholog_one2one
ENSMUSG00000037013,ENSMMUG00000018059,ortholog_one2one
ENSMUSG00000072941,ENSMMUG00000002612,ortholog_one2one
ENSMUSG00000051917,ENSMMUG00000005967,ortholog_one2one
ENSMUSG00000029864,ENSMMUG00000012628,ortholog_one2one
ENSMUSG00000056687,,
ENSMUSG00000059179,ENSMMUG00000001858,ortholog_one2many
ENSMUSG00000041164,ENSMMUG00000002652,ortholog_one2one
ENSMUSG00000031842,ENSMMUG00000005028,ortholog_one2one
ENSMUSG00000032840,ENSMMUG00000018247,ortholog_one2one
ENSMUSG00000054408,ENSMMUG00000022784,ortholog_one2one
ENSMUSG00000071506,ENSMMUG00000012629,ortholog_one2one
ENSMUSG00000027368,ENSMMUG00000010832,ortholog_one2one
ENSMUSG00000040583,ENSMMUG00000018363,ortholog_one2many
ENSMUSG00000091827,,
ENSMUSG00000063576,ENSMMUG00000000766,ortholog_one2one
ENSMUSG00000036743,ENSMMUG00000030331,ortholog_one2many
ENSMUSG00000036743,ENSMMUG00000018066,ortholog_one2many
ENSMUSG00000019920,ENSMMUG00000009156,ortholog_one2one
ENSMUSG00000039956,ENSMMUG00000010293,ortholog_one2one
ENSMUSG00000032527,ENSMMUG00000003262,ortholog_one2one
ENSMUSG00000025934,ENSMMUG00000017137,ortholog_one2many
ENSMUSG00000045316,ENSMMUG00000000738,ortholog_one2one
ENSMUSG00000020611,ENSMMUG00000016371,ortholog_one2one
ENSMUSG00000045790,ENSMMUG00000004785,ortholog_one2one
ENSMUSG00000054321,ENSMMUG00000016190,ortholog_one2one
ENSMUSG00000024727,ENSMMUG00000013102,ortholog_one2one
ENSMUSG00000046070,ENSMMUG00000018598,ortholog_one2one
ENSMUSG00000043385,ENSMMUG00000016611,ortholog_one2one
ENSMUSG00000040660,ENSMMUG00000018363,ortholog_one2many
ENSMUSG00000000194,ENSMMUG00000004200,ortholog_one2one
ENSMUSG00000018923,ENSMMUG00000004892,ortholog_one2one
ENSMUSG00000042854,,
ENSMUSG00000005611,ENSMMUG00000015792,ortholog_one2one
ENSMUSG00000045065,,
ENSMUSG00000035187,ENSMMUG00000021161,ortholog_one2one
ENSMUSG00000029863,ENSMMUG00000012630,ortholog_one2one
ENSMUSG00000096375,,
ENSMUSG00000060002,ENSMMUG00000020877,ortholog_one2one
ENSMUSG00000059625,ENSMMUG00000021495,ortholog_one2one
ENSMUSG00000031519,ENSMMUG00000013736,ortholog_one2one
ENSMUSG00000046130,,
ENSMUSG00000062083,ENSMMUG00000011768,ortholog_many2many
ENSMUSG00000062083,ENSMMUG00000007551,ortholog_many2many
ENSMUSG00000062083,ENSMMUG00000009018,ortholog_many2many
ENSMUSG00000062083,ENSMMUG00000015316,ortholog_many2many
ENSMUSG00000062083,ENSMMUG00000022235,ortholog_many2many
ENSMUSG00000036225,ENSMMUG00000004595,ortholog_one2one
ENSMUSG00000063406,ENSMMUG00000016811,ortholog_one2one
ENSMUSG00000067750,ENSMMUG00000018573,ortholog_many2many
ENSMUSG00000067750,ENSMMUG00000006137,ortholog_many2many
ENSMUSG00000026683,ENSMMUG00000001152,ortholog_one2one
ENSMUSG00000039252,ENSMMUG00000009154,ortholog_one2one
ENSMUSG00000030131,ENSMMUG00000022680,ortholog_many2many
ENSMUSG00000074254,ENSMMUG00000006393,ortholog_many2many
ENSMUSG00000074254,ENSMMUG00000021068,ortholog_many2many
ENSMUSG00000074254,ENSMMUG00000006394,ortholog_many2many
ENSMUSG00000024411,ENSMMUG00000014934,ortholog_one2one
ENSMUSG00000039599,ENSMMUG00000011281,ortholog_one2one
ENSMUSG00000002768,ENSMMUG00000004871,ortholog_one2one
ENSMUSG00000041722,ENSMMUG00000018573,ortholog_many2many
ENSMUSG00000041722,ENSMMUG00000006137,ortholog_many2many
ENSMUSG00000031518,ENSMMUG00000013733,ortholog_one2one
ENSMUSG00000039183,ENSMMUG00000018597,ortholog_one2one
ENSMUSG00000023206,ENSMMUG00000015149,ortholog_one2one
ENSMUSG00000071866,ENSMMUG00000030973,ortholog_many2many
ENSMUSG00000071866,ENSMMUG00000023714,ortholog_many2many
ENSMUSG00000071866,ENSMMUG00000031139,ortholog_many2many
ENSMUSG00000071866,ENSMMUG00000016638,ortholog_many2many
ENSMUSG00000071866,ENSMMUG00000017453,ortholog_many2many
ENSMUSG00000071866,ENSMMUG00000032120,ortholog_many2many
ENSMUSG00000071866,ENSMMUG00000030052,ortholog_many2many
ENSMUSG00000071866,ENSMMUG00000029319,ortholog_many2many
ENSMUSG00000071866,ENSMMUG00000003882,ortholog_many2many
ENSMUSG00000071866,ENSMMUG00000030628,ortholog_many2many
ENSMUSG00000071866,ENSMMUG00000031548,ortholog_many2many
ENSMUSG00000071866,ENSMMUG00000032555,ortholog_many2many
ENSMUSG00000071866,ENSMMUG00000030703,ortholog_many2many
ENSMUSG00000071866,ENSMMUG00000003651,ortholog_many2many
ENSMUSG00000071866,ENSMMUG00000032541,ortholog_many2many
ENSMUSG00000071866,ENSMMUG00000029286,ortholog_many2many
ENSMUSG00000071866,ENSMMUG00000030159,ortholog_many2many
ENSMUSG00000071866,ENSMMUG00000029997,ortholog_many2many
ENSMUSG00000071866,ENSMMUG00000005329,ortholog_many2many
ENSMUSG00000032135,ENSMMUG00000004764,ortholog_one2one
ENSMUSG00000047161,ENSMMUG00000011801,ortholog_one2one
ENSMUSG00000085079,ENSMMUG00000018573,ortholog_many2many
ENSMUSG00000085079,ENSMMUG00000006137,ortholog_many2many
ENSMUSG00000027433,ENSMMUG00000011405,ortholog_one2one
ENSMUSG00000020610,ENSMMUG00000009692,ortholog_one2one
ENSMUSG00000029330,ENSMMUG00000021162,ortholog_one2one
ENSMUSG00000059409,ENSMMUG00000004873,ortholog_one2one
ENSMUSG00000058064,ENSMMUG00000002445,ortholog_many2many
ENSMUSG00000026678,ENSMMUG00000005186,ortholog_one2one
ENSMUSG00000022119,ENSMMUG00000007529,ortholog_one2one
ENSMUSG00000040614,ENSMMUG00000012566,ortholog_many2many
ENSMUSG00000040614,ENSMMUG00000029506,ortholog_many2many
ENSMUSG00000021356,ENSMMUG00000018513,ortholog_one2one
ENSMUSG00000043885,ENSMMUG00000017741,ortholog_one2one
ENSMUSG00000095078,ENSMMUG00000001725,ortholog_one2many
ENSMUSG00000036192,ENSMMUG00000012571,ortholog_one2one
ENSMUSG00000063905,,
ENSMUSG00000043531,ENSMMUG00000000433,ortholog_one2one
ENSMUSG00000028614,ENSMMUG00000030593,ortholog_one2one
ENSMUSG00000095909,ENSMMUG00000018845,ortholog_many2many
ENSMUSG00000041126,ENSMMUG00000000962,ortholog_one2one
ENSMUSG00000038530,ENSMMUG00000005185,ortholog_one2one
ENSMUSG00000091347,,
ENSMUSG00000094499,,
ENSMUSG00000035891,ENSMMUG00000020950,ortholog_one2one
ENSMUSG00000071176,ENSMMUG00000009472,ortholog_one2one
ENSMUSG00000068823,ENSMMUG00000001974,ortholog_one2one
ENSMUSG00000024304,ENSMMUG00000015178,ortholog_one2one
ENSMUSG00000047013,ENSMMUG00000014911,ortholog_one2one
ENSMUSG00000005609,ENSMMUG00000011438,ortholog_one2one
ENSMUSG00000074832,ENSMMUG00000009299,ortholog_many2many
ENSMUSG00000094483,,
ENSMUSG00000018920,ENSMMUG00000004891,ortholog_one2one
ENSMUSG00000040601,ENSMMUG00000028711,ortholog_one2many
ENSMUSG00000070532,ENSMMUG00000002585,ortholog_one2one
ENSMUSG00000050901,ENSMMUG00000017739,ortholog_one2one
ENSMUSG00000074582,ENSMMUG00000019635,ortholog_one2one
ENSMUSG00000071341,ENSMMUG00000000626,ortholog_one2one
ENSMUSG00000058643,,
ENSMUSG00000024160,ENSMMUG00000018596,ortholog_one2one
ENSMUSG00000043903,,
ENSMUSG00000018076,ENSMMUG00000001906,ortholog_one2one
ENSMUSG00000029862,ENSMMUG00000032611,ortholog_one2many
ENSMUSG00000029862,ENSMMUG00000012632,ortholog_one2many
ENSMUSG00000009291,ENSMMUG00000000950,ortholog_one2one
ENSMUSG00000059898,ENSMMUG00000007668,ortholog_one2one
ENSMUSG00000055762,ENSMMUG00000001645,ortholog_one2many
ENSMUSG00000055762,ENSMMUG00000020716,ortholog_one2many
ENSMUSG00000056598,ENSMMUG00000002942,ortholog_one2one
ENSMUSG00000049577,,
ENSMUSG00000026675,ENSMMUG00000009332,ortholog_one2one
ENSMUSG00000039929,ENSMMUG00000010295,ortholog_one2one
ENSMUSG00000073418,ENSMMUG00000000749,ortholog_one2one
ENSMUSG00000074830,,
ENSMUSG00000041920,ENSMMUG00000011094,ortholog_one2one
ENSMUSG00000095206,,
ENSMUSG00000074505,ENSMMUG00000001421,ortholog_one2one
ENSMUSG00000094740,,
ENSMUSG00000063810,ENSMMUG00000002819,ortholog_one2one
ENSMUSG00000071295,,
ENSMUSG00000039079,,
ENSMUSG00000028033,ENSMMUG00000015320,ortholog_one2one
ENSMUSG00000021520,ENSMMUG00000008804,ortholog_one2one
ENSMUSG00000028453,ENSMMUG00000020191,ortholog_one2one
ENSMUSG00000054102,ENSMMUG00000012566,ortholog_many2many
ENSMUSG00000054102,ENSMMUG00000029506,ortholog_many2many
