Ensembl Gene ID,Platypus Ensembl Gene ID,Homology Type
ENSMUSG00000067085,,
ENSMUSG00000023043,,
ENSMUSG00000019769,ENSOANG00000015557,ortholog_one2many
ENSMUSG00000094991,,
ENSMUSG00000025024,ENSOANG00000001598,ortholog_one2one
ENSMUSG00000029600,,
ENSMUSG00000068399,,
ENSMUSG00000087346,,
ENSMUSG00000030265,ENSOANG00000009650,ortholog_one2one
ENSMUSG00000050556,ENSOANG00000006393,ortholog_one2one
ENSMUSG00000021510,ENSOANG00000004265,ortholog_one2many
ENSMUSG00000007944,ENSOANG00000005597,ortholog_one2one
ENSMUSG00000028382,ENSOANG00000004292,ortholog_one2many
ENSMUSG00000028382,ENSOANG00000008979,ortholog_one2many
ENSMUSG00000013495,ENSOANG00000006520,ortholog_one2one
ENSMUSG00000045838,ENSOANG00000022087,ortholog_one2one
ENSMUSG00000058655,ENSOANG00000028937,ortholog_one2many
ENSMUSG00000058655,ENSOANG00000009940,ortholog_one2many
ENSMUSG00000086727,,
ENSMUSG00000095601,,
ENSMUSG00000057455,ENSOANG00000002749,ortholog_one2one
ENSMUSG00000023980,ENSOANG00000015431,ortholog_one2one
ENSMUSG00000051557,,
ENSMUSG00000000606,,
ENSMUSG00000001123,ENSOANG00000009219,ortholog_one2one
ENSMUSG00000034009,ENSOANG00000015648,ortholog_one2many
ENSMUSG00000034009,ENSOANG00000005387,ortholog_one2many
ENSMUSG00000041523,,
ENSMUSG00000028307,ENSOANG00000009964,ortholog_one2one
ENSMUSG00000034765,ENSOANG00000001597,ortholog_one2one
ENSMUSG00000040657,,
ENSMUSG00000024261,ENSOANG00000002748,ortholog_one2one
ENSMUSG00000028603,ENSOANG00000029225,ortholog_one2one
ENSMUSG00000052423,ENSOANG00000002607,ortholog_one2one
ENSMUSG00000071235,,
ENSMUSG00000024369,ENSOANG00000009900,ortholog_one2one
ENSMUSG00000048280,ENSOANG00000004265,ortholog_one2many
ENSMUSG00000050217,ENSOANG00000002192,ortholog_one2one
ENSMUSG00000094437,ENSOANG00000004275,ortholog_one2many
ENSMUSG00000071497,ENSOANG00000010392,ortholog_one2many
ENSMUSG00000024259,ENSOANG00000007426,ortholog_one2one
ENSMUSG00000040390,ENSOANG00000019900,ortholog_one2one
ENSMUSG00000071234,,
ENSMUSG00000040649,ENSOANG00000030621,ortholog_one2one
ENSMUSG00000092124,,
ENSMUSG00000041669,ENSOANG00000029711,ortholog_one2one
ENSMUSG00000028212,ENSOANG00000002216,ortholog_one2one
ENSMUSG00000026063,ENSOANG00000014100,ortholog_one2many
ENSMUSG00000008730,ENSOANG00000032125,ortholog_one2one
ENSMUSG00000032171,,
ENSMUSG00000025887,ENSOANG00000010472,ortholog_one2many
ENSMUSG00000094215,,
ENSMUSG00000032554,ENSOANG00000011228,ortholog_one2many
ENSMUSG00000024974,ENSOANG00000022467,ortholog_one2many
ENSMUSG00000024974,ENSOANG00000001596,ortholog_one2many
ENSMUSG00000071281,,
ENSMUSG00000009647,ENSOANG00000001129,ortholog_one2one
ENSMUSG00000039191,ENSOANG00000006699,ortholog_one2one
ENSMUSG00000026058,ENSOANG00000032105,ortholog_one2many
ENSMUSG00000026058,ENSOANG00000030721,ortholog_one2many
ENSMUSG00000026058,ENSOANG00000030406,ortholog_one2many
ENSMUSG00000026058,ENSOANG00000029334,ortholog_one2many
ENSMUSG00000063382,,
ENSMUSG00000032172,,
ENSMUSG00000070448,,
ENSMUSG00000057093,,
ENSMUSG00000001962,ENSOANG00000004116,ortholog_one2one
ENSMUSG00000024260,ENSOANG00000007757,ortholog_one2one
ENSMUSG00000029994,,
ENSMUSG00000020770,ENSOANG00000028887,ortholog_one2many
ENSMUSG00000020770,ENSOANG00000031264,ortholog_one2many
ENSMUSG00000091318,ENSOANG00000022096,ortholog_one2many
ENSMUSG00000042874,,
ENSMUSG00000062729,,
ENSMUSG00000026767,ENSOANG00000004433,ortholog_one2one
ENSMUSG00000047880,,
ENSMUSG00000026134,ENSOANG00000031003,ortholog_one2many
ENSMUSG00000026134,ENSOANG00000029459,ortholog_one2many
ENSMUSG00000026134,ENSOANG00000012575,ortholog_one2many
ENSMUSG00000026134,ENSOANG00000005987,ortholog_one2many
ENSMUSG00000034845,ENSOANG00000007382,ortholog_one2one
ENSMUSG00000078972,,
ENSMUSG00000037640,,
ENSMUSG00000044734,ENSOANG00000002111,ortholog_many2many
ENSMUSG00000044734,ENSOANG00000002109,ortholog_many2many
ENSMUSG00000037003,,
ENSMUSG00000040479,ENSOANG00000003635,ortholog_one2one
ENSMUSG00000046718,,
ENSMUSG00000038259,,
ENSMUSG00000046804,,
ENSMUSG00000027956,ENSOANG00000015650,ortholog_one2one
ENSMUSG00000017969,ENSOANG00000006390,ortholog_one2one
ENSMUSG00000041915,ENSOANG00000013915,ortholog_one2one
ENSMUSG00000004098,ENSOANG00000020413,ortholog_one2one
ENSMUSG00000068917,ENSOANG00000029153,ortholog_many2many
ENSMUSG00000045659,ENSOANG00000007688,ortholog_one2one
ENSMUSG00000034573,ENSOANG00000006229,ortholog_one2one
ENSMUSG00000032097,ENSOANG00000003751,ortholog_one2one
ENSMUSG00000020173,ENSOANG00000000282,ortholog_one2one
ENSMUSG00000031813,ENSOANG00000014610,ortholog_one2one
ENSMUSG00000022136,ENSOANG00000014915,ortholog_one2many
ENSMUSG00000022136,ENSOANG00000028713,ortholog_one2many
ENSMUSG00000022136,ENSOANG00000030439,ortholog_one2many
ENSMUSG00000024258,ENSOANG00000013216,ortholog_one2one
ENSMUSG00000094945,,
ENSMUSG00000044744,,
ENSMUSG00000030604,,
ENSMUSG00000030116,,
ENSMUSG00000025272,ENSOANG00000020339,ortholog_one2many
ENSMUSG00000039308,ENSOANG00000013314,ortholog_one2one
ENSMUSG00000043664,,
ENSMUSG00000078779,,
ENSMUSG00000079069,,
ENSMUSG00000018334,ENSOANG00000005665,ortholog_one2one
ENSMUSG00000079638,,
ENSMUSG00000020420,,
ENSMUSG00000034829,ENSOANG00000012101,ortholog_many2many
ENSMUSG00000087272,,
ENSMUSG00000027955,ENSOANG00000015651,ortholog_one2one
ENSMUSG00000071771,,
ENSMUSG00000024400,ENSOANG00000008958,ortholog_one2one
ENSMUSG00000070709,ENSOANG00000004265,ortholog_one2many
ENSMUSG00000031808,ENSOANG00000014609,ortholog_one2one
ENSMUSG00000059456,ENSOANG00000007152,ortholog_one2one
ENSMUSG00000004768,ENSOANG00000001398,ortholog_one2one
ENSMUSG00000021242,,
ENSMUSG00000079637,,
ENSMUSG00000062980,ENSOANG00000005654,ortholog_one2one
ENSMUSG00000063047,ENSOANG00000004265,ortholog_one2many
ENSMUSG00000029033,ENSOANG00000009767,ortholog_one2many
ENSMUSG00000029033,ENSOANG00000014283,ortholog_one2many
ENSMUSG00000074608,ENSOANG00000030381,ortholog_one2many
ENSMUSG00000040035,ENSOANG00000014629,ortholog_many2many
ENSMUSG00000029599,ENSOANG00000030045,ortholog_one2one
ENSMUSG00000021241,,
ENSMUSG00000091561,,
ENSMUSG00000025870,ENSOANG00000000405,ortholog_many2many
ENSMUSG00000036641,ENSOANG00000006135,ortholog_one2one
ENSMUSG00000096916,,
ENSMUSG00000034796,ENSOANG00000006551,ortholog_one2one
ENSMUSG00000044982,,
ENSMUSG00000004319,ENSOANG00000007442,ortholog_one2one
ENSMUSG00000024395,ENSOANG00000008959,ortholog_one2one
ENSMUSG00000066551,ENSOANG00000000353,ortholog_one2one
ENSMUSG00000079636,,
ENSMUSG00000031807,ENSOANG00000014608,ortholog_one2one
ENSMUSG00000079056,ENSOANG00000007037,ortholog_one2one
ENSMUSG00000030603,ENSOANG00000004174,ortholog_one2one
ENSMUSG00000029321,ENSOANG00000013623,ortholog_one2one
ENSMUSG00000052229,ENSOANG00000008960,ortholog_one2one
ENSMUSG00000020277,ENSOANG00000015577,ortholog_one2one
ENSMUSG00000004044,ENSOANG00000004810,ortholog_one2one
ENSMUSG00000039851,,
ENSMUSG00000034165,ENSOANG00000015433,ortholog_one2one
ENSMUSG00000041828,ENSOANG00000008072,ortholog_one2many
ENSMUSG00000028278,ENSOANG00000004170,ortholog_one2one
ENSMUSG00000031398,ENSOANG00000009488,ortholog_one2one
ENSMUSG00000042215,ENSOANG00000001399,ortholog_one2one
ENSMUSG00000053483,,
ENSMUSG00000048834,ENSOANG00000029694,ortholog_one2one
ENSMUSG00000039781,ENSOANG00000022710,ortholog_one2one
ENSMUSG00000000739,ENSOANG00000004831,ortholog_one2one
ENSMUSG00000043243,ENSOANG00000014606,ortholog_one2one
ENSMUSG00000079244,,
ENSMUSG00000024388,,
ENSMUSG00000040943,ENSOANG00000015049,ortholog_many2many
ENSMUSG00000043639,ENSOANG00000001595,ortholog_one2one
ENSMUSG00000029320,ENSOANG00000029338,ortholog_one2one
ENSMUSG00000022801,ENSOANG00000014285,ortholog_one2one
ENSMUSG00000091142,,
ENSMUSG00000057230,ENSOANG00000006829,ortholog_one2one
ENSMUSG00000033981,ENSOANG00000015652,ortholog_one2one
ENSMUSG00000096024,,
ENSMUSG00000079353,,
ENSMUSG00000090862,ENSOANG00000007687,ortholog_one2one
ENSMUSG00000094715,,
ENSMUSG00000052471,,
ENSMUSG00000051435,ENSOANG00000021430,ortholog_one2many
ENSMUSG00000051435,ENSOANG00000004548,ortholog_one2many
ENSMUSG00000051435,ENSOANG00000015311,ortholog_one2many
ENSMUSG00000039830,,
ENSMUSG00000019278,ENSOANG00000004832,ortholog_one2one
ENSMUSG00000040627,ENSOANG00000007150,ortholog_one2one
ENSMUSG00000078974,ENSOANG00000020727,ortholog_one2one
ENSMUSG00000048332,ENSOANG00000015512,ortholog_one2one
ENSMUSG00000044365,ENSOANG00000008235,ortholog_one2one
ENSMUSG00000079635,,
ENSMUSG00000034807,ENSOANG00000012787,ortholog_one2one
ENSMUSG00000038241,ENSOANG00000031361,ortholog_one2one
ENSMUSG00000030660,ENSOANG00000007685,ortholog_one2one
ENSMUSG00000032006,ENSOANG00000010473,ortholog_one2one
ENSMUSG00000091296,,
ENSMUSG00000071280,,
ENSMUSG00000017929,ENSOANG00000006389,ortholog_one2one
ENSMUSG00000000743,ENSOANG00000004833,ortholog_one2one
ENSMUSG00000046160,ENSOANG00000002423,ortholog_one2one
ENSMUSG00000047730,ENSOANG00000000387,ortholog_one2many
ENSMUSG00000004815,ENSOANG00000011402,ortholog_one2one
ENSMUSG00000028172,ENSOANG00000000637,ortholog_one2many
ENSMUSG00000028172,ENSOANG00000011382,ortholog_one2many
ENSMUSG00000032098,ENSOANG00000003752,ortholog_one2one
ENSMUSG00000048478,,
ENSMUSG00000062963,ENSOANG00000028640,ortholog_one2one
ENSMUSG00000033862,ENSOANG00000004834,ortholog_one2one
ENSMUSG00000078384,,
ENSMUSG00000071477,ENSOANG00000015268,ortholog_one2one
ENSMUSG00000029193,ENSOANG00000029819,ortholog_one2one
ENSMUSG00000017677,ENSOANG00000005668,ortholog_one2many
ENSMUSG00000017677,ENSOANG00000001690,ortholog_one2many
ENSMUSG00000047619,,
ENSMUSG00000024384,ENSOANG00000030708,ortholog_one2many
ENSMUSG00000024384,ENSOANG00000006498,ortholog_one2many
ENSMUSG00000022971,ENSOANG00000002424,ortholog_one2one
ENSMUSG00000042650,ENSOANG00000015316,ortholog_one2one
ENSMUSG00000002020,ENSOANG00000011238,ortholog_many2many
ENSMUSG00000096553,,
ENSMUSG00000045435,ENSOANG00000015066,ortholog_one2one
ENSMUSG00000057691,ENSOANG00000015267,ortholog_one2one
ENSMUSG00000019302,ENSOANG00000002545,ortholog_one2one
ENSMUSG00000045328,,
ENSMUSG00000027376,ENSOANG00000005377,ortholog_one2many
ENSMUSG00000027376,ENSOANG00000001703,ortholog_one2many
ENSMUSG00000027376,ENSOANG00000007828,ortholog_one2many
ENSMUSG00000033594,ENSOANG00000004835,ortholog_one2one
ENSMUSG00000024386,ENSOANG00000021801,ortholog_one2one
ENSMUSG00000026843,ENSOANG00000001042,ortholog_one2one
ENSMUSG00000039968,ENSOANG00000015065,ortholog_one2one
ENSMUSG00000030659,ENSOANG00000007683,ortholog_one2one
ENSMUSG00000035578,ENSOANG00000014288,ortholog_one2one
ENSMUSG00000094282,ENSOANG00000020847,ortholog_one2one
ENSMUSG00000024383,ENSOANG00000020498,ortholog_one2one
ENSMUSG00000039842,ENSOANG00000005388,ortholog_one2many
ENSMUSG00000039842,ENSOANG00000021425,ortholog_one2many
ENSMUSG00000020122,ENSOANG00000010685,ortholog_one2one
ENSMUSG00000042197,ENSOANG00000013803,ortholog_one2many
ENSMUSG00000042197,ENSOANG00000000289,ortholog_one2many
ENSMUSG00000096054,ENSOANG00000015557,ortholog_one2many
ENSMUSG00000020111,ENSOANG00000022579,ortholog_one2one
ENSMUSG00000026991,ENSOANG00000006136,ortholog_one2one
ENSMUSG00000015289,,
ENSMUSG00000078776,ENSOANG00000000387,ortholog_one2many
ENSMUSG00000058441,ENSOANG00000011415,ortholog_one2one
ENSMUSG00000028771,ENSOANG00000015064,ortholog_one2one
ENSMUSG00000034799,ENSOANG00000013481,ortholog_one2one
ENSMUSG00000039463,ENSOANG00000008683,ortholog_one2one
ENSMUSG00000055072,,
ENSMUSG00000095698,,
ENSMUSG00000035513,ENSOANG00000031917,ortholog_one2one
ENSMUSG00000024382,ENSOANG00000030279,ortholog_one2one
ENSMUSG00000021113,ENSOANG00000009093,ortholog_one2one
ENSMUSG00000039611,ENSOANG00000009909,ortholog_one2one
ENSMUSG00000021820,ENSOANG00000013313,ortholog_one2one
ENSMUSG00000030657,ENSOANG00000009533,ortholog_one2one
ENSMUSG00000029671,ENSOANG00000005655,ortholog_one2one
ENSMUSG00000001062,ENSOANG00000004836,ortholog_one2one
ENSMUSG00000046865,ENSOANG00000014658,ortholog_one2many
ENSMUSG00000042810,,
ENSMUSG00000029602,ENSOANG00000001058,ortholog_one2many
ENSMUSG00000029602,ENSOANG00000004409,ortholog_one2many
ENSMUSG00000024975,ENSOANG00000001593,ortholog_one2many
ENSMUSG00000024975,ENSOANG00000029399,ortholog_one2many
ENSMUSG00000013973,,
ENSMUSG00000022479,ENSOANG00000011396,ortholog_one2one
ENSMUSG00000020536,ENSOANG00000009869,ortholog_one2one
ENSMUSG00000041264,ENSOANG00000014720,ortholog_one2one
ENSMUSG00000015363,ENSOANG00000007072,ortholog_one2one
ENSMUSG00000040616,ENSOANG00000001151,ortholog_one2one
ENSMUSG00000008683,,
ENSMUSG00000090740,,
ENSMUSG00000079633,,
ENSMUSG00000038146,ENSOANG00000006704,ortholog_one2one
ENSMUSG00000058331,,
ENSMUSG00000053773,ENSOANG00000005688,ortholog_one2many
ENSMUSG00000025869,ENSOANG00000030288,ortholog_one2one
ENSMUSG00000029672,ENSOANG00000005656,ortholog_one2one
ENSMUSG00000024381,ENSOANG00000005417,ortholog_many2many
ENSMUSG00000084957,ENSOANG00000001592,ortholog_one2one
ENSMUSG00000052909,,
ENSMUSG00000002409,ENSOANG00000004146,ortholog_one2one
ENSMUSG00000042104,ENSOANG00000014914,ortholog_one2many
ENSMUSG00000042104,ENSOANG00000030747,ortholog_one2many
ENSMUSG00000038884,,
ENSMUSG00000040613,ENSOANG00000032049,ortholog_one2one
ENSMUSG00000090659,,
ENSMUSG00000024976,ENSOANG00000001591,ortholog_one2one
ENSMUSG00000042182,,
ENSMUSG00000030654,ENSOANG00000012228,ortholog_one2one
ENSMUSG00000044912,,
ENSMUSG00000025868,ENSOANG00000015385,ortholog_one2one
ENSMUSG00000079049,ENSOANG00000002111,ortholog_many2many
ENSMUSG00000079049,ENSOANG00000002109,ortholog_many2many
ENSMUSG00000096788,,
ENSMUSG00000030446,,
ENSMUSG00000040606,ENSOANG00000013898,ortholog_one2one
ENSMUSG00000068506,,
ENSMUSG00000071265,,
ENSMUSG00000029878,,
ENSMUSG00000044966,ENSOANG00000008392,ortholog_one2one
ENSMUSG00000039178,ENSOANG00000006700,ortholog_one2one
ENSMUSG00000090523,ENSOANG00000007640,ortholog_one2one
ENSMUSG00000060615,,
ENSMUSG00000058246,,
ENSMUSG00000033717,,
ENSMUSG00000046058,,
ENSMUSG00000064063,,
ENSMUSG00000070705,,
ENSMUSG00000024379,,
ENSMUSG00000068551,,
ENSMUSG00000020716,ENSOANG00000028961,ortholog_one2one
ENSMUSG00000030117,,
ENSMUSG00000034617,ENSOANG00000011583,ortholog_one2one
ENSMUSG00000054966,,
ENSMUSG00000042997,ENSOANG00000015511,ortholog_one2one
ENSMUSG00000001065,ENSOANG00000004837,ortholog_one2one
ENSMUSG00000050961,,
ENSMUSG00000046750,,
ENSMUSG00000024978,ENSOANG00000001590,ortholog_one2one
ENSMUSG00000028167,ENSOANG00000000385,ortholog_one2one
ENSMUSG00000028383,ENSOANG00000015009,ortholog_one2many
ENSMUSG00000028383,ENSOANG00000011531,ortholog_one2many
ENSMUSG00000046916,ENSOANG00000001060,ortholog_one2one
ENSMUSG00000021532,,
ENSMUSG00000020120,ENSOANG00000020756,ortholog_one2many
ENSMUSG00000020120,ENSOANG00000008390,ortholog_one2many
ENSMUSG00000028277,ENSOANG00000000527,ortholog_one2one
ENSMUSG00000027845,ENSOANG00000003000,ortholog_one2one
ENSMUSG00000028456,ENSOANG00000003455,ortholog_one2many
ENSMUSG00000028456,ENSOANG00000011489,ortholog_one2many
ENSMUSG00000028456,ENSOANG00000014527,ortholog_one2many
ENSMUSG00000046323,,
ENSMUSG00000019772,ENSOANG00000003593,ortholog_one2one
ENSMUSG00000047547,ENSOANG00000015371,ortholog_one2one
ENSMUSG00000038299,ENSOANG00000015157,ortholog_one2one
ENSMUSG00000013997,,
ENSMUSG00000003436,,
ENSMUSG00000060636,ENSOANG00000011204,ortholog_one2one
ENSMUSG00000027331,,
ENSMUSG00000042842,ENSOANG00000002112,ortholog_one2many
ENSMUSG00000055177,,
ENSMUSG00000062148,ENSOANG00000008399,ortholog_many2many
ENSMUSG00000019773,ENSOANG00000005309,ortholog_one2many
ENSMUSG00000019773,ENSOANG00000009783,ortholog_one2many
ENSMUSG00000059626,,
ENSMUSG00000039156,ENSOANG00000006701,ortholog_one2one
ENSMUSG00000029151,ENSOANG00000012848,ortholog_one2one
ENSMUSG00000028309,ENSOANG00000012814,ortholog_one2one
ENSMUSG00000033540,ENSOANG00000011403,ortholog_one2many
ENSMUSG00000033540,ENSOANG00000022697,ortholog_one2many
ENSMUSG00000045071,ENSOANG00000022709,ortholog_one2one
ENSMUSG00000071770,,
ENSMUSG00000028049,ENSOANG00000030339,ortholog_many2many
ENSMUSG00000019774,ENSOANG00000003594,ortholog_one2one
ENSMUSG00000068748,ENSOANG00000004821,ortholog_one2one
ENSMUSG00000036958,,
ENSMUSG00000052369,,
ENSMUSG00000038128,ENSOANG00000015158,ortholog_one2one
ENSMUSG00000051003,,
ENSMUSG00000012396,,
ENSMUSG00000040738,ENSOANG00000029202,ortholog_one2many
ENSMUSG00000040738,ENSOANG00000002217,ortholog_one2many
ENSMUSG00000022802,ENSOANG00000020974,ortholog_one2one
ENSMUSG00000033688,ENSOANG00000011228,ortholog_one2many
ENSMUSG00000003438,,
ENSMUSG00000049504,ENSOANG00000015510,ortholog_one2one
ENSMUSG00000054044,,
ENSMUSG00000067338,ENSOANG00000032155,ortholog_many2many
ENSMUSG00000025268,ENSOANG00000020339,ortholog_one2many
ENSMUSG00000024378,ENSOANG00000015159,ortholog_one2one
ENSMUSG00000074802,ENSOANG00000005582,ortholog_one2one
ENSMUSG00000024979,ENSOANG00000001589,ortholog_one2one
ENSMUSG00000022534,ENSOANG00000011194,ortholog_many2many
ENSMUSG00000006412,ENSOANG00000022482,ortholog_one2one
ENSMUSG00000026730,ENSOANG00000004434,ortholog_one2one
ENSMUSG00000028601,ENSOANG00000012890,ortholog_many2many
ENSMUSG00000033863,ENSOANG00000005024,ortholog_one2one
ENSMUSG00000021534,ENSOANG00000029977,ortholog_one2one
ENSMUSG00000037994,ENSOANG00000028836,ortholog_one2one
ENSMUSG00000030655,ENSOANG00000012229,ortholog_one2one
ENSMUSG00000042834,,
ENSMUSG00000023988,,
ENSMUSG00000044629,ENSOANG00000008389,ortholog_one2one
ENSMUSG00000039934,ENSOANG00000015062,ortholog_one2many
ENSMUSG00000039934,ENSOANG00000015063,ortholog_one2many
ENSMUSG00000073610,,
ENSMUSG00000093701,ENSOANG00000002425,ortholog_one2many
ENSMUSG00000045259,,
ENSMUSG00000038742,,
ENSMUSG00000026799,ENSOANG00000014784,ortholog_one2one
ENSMUSG00000021536,ENSOANG00000011580,ortholog_one2one
ENSMUSG00000024943,ENSOANG00000005025,ortholog_one2one
ENSMUSG00000029993,ENSOANG00000010406,ortholog_one2one
ENSMUSG00000095741,,
ENSMUSG00000036352,ENSOANG00000005895,ortholog_one2one
ENSMUSG00000092558,ENSOANG00000015436,ortholog_one2many
ENSMUSG00000047193,ENSOANG00000010474,ortholog_one2one
ENSMUSG00000024376,ENSOANG00000015160,ortholog_one2one
ENSMUSG00000029797,ENSOANG00000001691,ortholog_one2one
ENSMUSG00000057637,ENSOANG00000009908,ortholog_one2one
ENSMUSG00000003435,ENSOANG00000008175,ortholog_one2one
ENSMUSG00000004100,ENSOANG00000006740,ortholog_one2one
ENSMUSG00000022529,ENSOANG00000014577,ortholog_one2many
ENSMUSG00000022529,ENSOANG00000015690,ortholog_one2many
ENSMUSG00000031805,ENSOANG00000005345,ortholog_one2one
ENSMUSG00000020592,ENSOANG00000001136,ortholog_one2one
ENSMUSG00000022969,ENSOANG00000002425,ortholog_one2many
ENSMUSG00000023984,ENSOANG00000015436,ortholog_one2many
ENSMUSG00000032952,ENSOANG00000002999,ortholog_one2one
ENSMUSG00000032555,ENSOANG00000006784,ortholog_one2one
ENSMUSG00000029695,ENSOANG00000004822,ortholog_one2one
ENSMUSG00000096753,,
ENSMUSG00000079061,,
ENSMUSG00000019775,ENSOANG00000003595,ortholog_one2one
ENSMUSG00000090115,ENSOANG00000015435,ortholog_one2one
ENSMUSG00000090231,ENSOANG00000009899,ortholog_one2many
ENSMUSG00000033953,ENSOANG00000020931,ortholog_many2many
ENSMUSG00000033953,ENSOANG00000008386,ortholog_many2many
ENSMUSG00000020585,ENSOANG00000001105,ortholog_one2one
ENSMUSG00000027444,,
ENSMUSG00000021200,ENSOANG00000011242,ortholog_one2one
ENSMUSG00000034402,ENSOANG00000009094,ortholog_one2one
ENSMUSG00000021822,ENSOANG00000003924,ortholog_one2one
ENSMUSG00000006411,ENSOANG00000014579,ortholog_one2one
ENSMUSG00000095510,,
ENSMUSG00000025873,ENSOANG00000011659,ortholog_one2one
ENSMUSG00000004561,ENSOANG00000029038,ortholog_one2many
ENSMUSG00000004561,ENSOANG00000001585,ortholog_one2many
ENSMUSG00000015290,ENSOANG00000010201,ortholog_one2one
ENSMUSG00000022807,,
ENSMUSG00000046959,ENSOANG00000011404,ortholog_one2one
ENSMUSG00000045827,ENSOANG00000002112,ortholog_one2many
ENSMUSG00000057948,ENSOANG00000028312,ortholog_one2many
ENSMUSG00000057948,ENSOANG00000029695,ortholog_one2many
ENSMUSG00000057948,ENSOANG00000031792,ortholog_one2many
ENSMUSG00000028583,ENSOANG00000020210,ortholog_one2one
ENSMUSG00000030259,ENSOANG00000003762,ortholog_one2one
ENSMUSG00000029108,,
ENSMUSG00000059043,ENSOANG00000010637,ortholog_one2many
ENSMUSG00000027332,ENSOANG00000014195,ortholog_one2one
ENSMUSG00000046768,ENSOANG00000009095,ortholog_one2many
ENSMUSG00000046768,ENSOANG00000020751,ortholog_one2many
ENSMUSG00000094696,ENSOANG00000002575,ortholog_one2many
ENSMUSG00000008090,ENSOANG00000000240,ortholog_one2one
ENSMUSG00000054939,ENSOANG00000002158,ortholog_one2one
ENSMUSG00000027443,,
ENSMUSG00000089992,ENSOANG00000000365,ortholog_one2many
ENSMUSG00000032803,ENSOANG00000006783,ortholog_one2one
ENSMUSG00000002524,ENSOANG00000006962,ortholog_one2one
ENSMUSG00000095332,,
ENSMUSG00000022967,ENSOANG00000002426,ortholog_one2one
ENSMUSG00000027744,ENSOANG00000015509,ortholog_one2one
ENSMUSG00000078488,,
ENSMUSG00000032815,ENSOANG00000002286,ortholog_one2many
ENSMUSG00000032815,ENSOANG00000004838,ortholog_one2many
ENSMUSG00000050150,ENSOANG00000014446,ortholog_one2one
ENSMUSG00000032806,ENSOANG00000012269,ortholog_one2one
ENSMUSG00000078970,ENSOANG00000020931,ortholog_many2many
ENSMUSG00000078970,ENSOANG00000008386,ortholog_many2many
ENSMUSG00000058420,ENSOANG00000014403,ortholog_one2one
ENSMUSG00000047638,ENSOANG00000005583,ortholog_one2one
ENSMUSG00000031465,ENSOANG00000005391,ortholog_one2one
ENSMUSG00000070319,ENSOANG00000028960,ortholog_one2one
ENSMUSG00000037563,ENSOANG00000001526,ortholog_one2one
