Ensembl Gene ID,Hum Ensembl Gene ID,Homology Type
ENSMUSG00000032633,ENSG00000264187,ortholog_one2many
ENSMUSG00000032633,ENSG00000154803,ortholog_one2many
ENSMUSG00000027864,ENSG00000134247,ortholog_one2one
ENSMUSG00000005886,ENSG00000140396,ortholog_one2one
ENSMUSG00000037705,ENSG00000109927,ortholog_one2one
ENSMUSG00000020484,ENSG00000100219,ortholog_one2one
ENSMUSG00000026939,ENSG00000244187,ortholog_one2one
ENSMUSG00000045868,,
ENSMUSG00000051586,,
ENSMUSG00000028434,ENSG00000095203,ortholog_one2one
ENSMUSG00000051680,ENSG00000170803,ortholog_many2many
ENSMUSG00000051680,ENSG00000188124,ortholog_many2many
ENSMUSG00000020728,ENSG00000154240,ortholog_one2one
ENSMUSG00000021228,ENSG00000184227,ortholog_many2many
ENSMUSG00000021228,ENSG00000119673,ortholog_many2many
ENSMUSG00000064223,ENSG00000170803,ortholog_many2many
ENSMUSG00000064223,ENSG00000188124,ortholog_many2many
ENSMUSG00000070327,ENSG00000173821,ortholog_one2one
ENSMUSG00000057832,ENSG00000170803,ortholog_many2many
ENSMUSG00000057832,ENSG00000188124,ortholog_many2many
ENSMUSG00000050640,ENSG00000249242,ortholog_one2one
ENSMUSG00000031628,ENSG00000164305,ortholog_one2one
ENSMUSG00000021457,ENSG00000165025,ortholog_one2one
ENSMUSG00000051591,ENSG00000170803,ortholog_many2many
ENSMUSG00000051591,ENSG00000188124,ortholog_many2many
ENSMUSG00000025064,ENSG00000065618,ortholog_one2one
ENSMUSG00000000416,ENSG00000077063,ortholog_one2one
ENSMUSG00000024283,ENSG00000095787,ortholog_one2one
ENSMUSG00000027210,ENSG00000134138,ortholog_one2one
ENSMUSG00000059087,ENSG00000170803,ortholog_many2many
ENSMUSG00000059087,ENSG00000188124,ortholog_many2many
ENSMUSG00000040836,ENSG00000143147,ortholog_one2one
ENSMUSG00000096714,ENSG00000170803,ortholog_many2many
ENSMUSG00000096714,ENSG00000188124,ortholog_many2many
ENSMUSG00000020482,ENSG00000159873,ortholog_one2one
ENSMUSG00000002103,ENSG00000134575,ortholog_one2one
ENSMUSG00000094493,ENSG00000170803,ortholog_many2many
ENSMUSG00000094493,ENSG00000188124,ortholog_many2many
ENSMUSG00000042540,ENSG00000184227,ortholog_many2many
ENSMUSG00000042540,ENSG00000119673,ortholog_many2many
ENSMUSG00000036912,ENSG00000134627,ortholog_one2one
ENSMUSG00000034906,ENSG00000121152,ortholog_one2one
ENSMUSG00000031627,ENSG00000168310,ortholog_one2one
ENSMUSG00000036744,ENSG00000170803,ortholog_many2many
ENSMUSG00000036744,ENSG00000188124,ortholog_many2many
ENSMUSG00000029634,ENSG00000127870,ortholog_one2one
ENSMUSG00000024697,ENSG00000156049,ortholog_one2one
ENSMUSG00000003378,ENSG00000105737,ortholog_one2one
ENSMUSG00000026854,ENSG00000136878,ortholog_one2one
ENSMUSG00000019877,ENSG00000111897,ortholog_one2one
ENSMUSG00000021958,ENSG00000254093,ortholog_one2one
ENSMUSG00000056863,,
ENSMUSG00000026571,ENSG00000143164,ortholog_one2one
ENSMUSG00000020053,ENSG00000017427,ortholog_one2one
ENSMUSG00000073901,ENSG00000170803,ortholog_many2many
ENSMUSG00000073901,ENSG00000188124,ortholog_many2many
ENSMUSG00000033004,ENSG00000005810,ortholog_one2one
ENSMUSG00000073900,ENSG00000170803,ortholog_many2many
ENSMUSG00000073900,ENSG00000188124,ortholog_many2many
ENSMUSG00000031823,ENSG00000153786,ortholog_one2one
ENSMUSG00000095373,ENSG00000170803,ortholog_many2many
ENSMUSG00000095373,ENSG00000188124,ortholog_many2many
ENSMUSG00000096487,ENSG00000170803,ortholog_many2many
ENSMUSG00000096487,ENSG00000188124,ortholog_many2many
ENSMUSG00000023791,ENSG00000163964,ortholog_one2one
ENSMUSG00000040860,ENSG00000058453,ortholog_one2one
ENSMUSG00000069390,,
ENSMUSG00000063060,ENSG00000171056,ortholog_one2many
ENSMUSG00000063060,ENSG00000258724,ortholog_one2many
ENSMUSG00000073899,,
ENSMUSG00000062553,,
ENSMUSG00000002346,ENSG00000181035,ortholog_one2one
ENSMUSG00000021961,ENSG00000171060,ortholog_one2one
ENSMUSG00000020481,ENSG00000180777,ortholog_many2many
ENSMUSG00000038173,ENSG00000164303,ortholog_one2one
ENSMUSG00000045581,,
ENSMUSG00000039671,ENSG00000101040,ortholog_one2one
ENSMUSG00000036647,,
ENSMUSG00000034427,ENSG00000266714,ortholog_one2one
ENSMUSG00000045013,,
ENSMUSG00000070417,ENSG00000184933,ortholog_one2one
ENSMUSG00000031451,ENSG00000183087,ortholog_one2one
ENSMUSG00000054032,,
ENSMUSG00000026568,ENSG00000143158,ortholog_one2one
ENSMUSG00000042345,ENSG00000160185,ortholog_one2one
ENSMUSG00000073898,ENSG00000170790,ortholog_many2many
ENSMUSG00000073898,ENSG00000166363,ortholog_many2many
ENSMUSG00000060738,ENSG00000172179,ortholog_one2many
ENSMUSG00000049674,ENSG00000170790,ortholog_many2many
ENSMUSG00000049674,ENSG00000166363,ortholog_many2many
ENSMUSG00000032959,ENSG00000089220,ortholog_one2many
ENSMUSG00000057134,ENSG00000181915,ortholog_one2one
ENSMUSG00000073897,ENSG00000170782,ortholog_one2one
ENSMUSG00000074999,,
ENSMUSG00000062987,ENSG00000166368,ortholog_one2many
ENSMUSG00000045252,ENSG00000105732,ortholog_one2one
ENSMUSG00000037855,ENSG00000138311,ortholog_one2one
ENSMUSG00000060503,ENSG00000166368,ortholog_one2many
ENSMUSG00000075605,ENSG00000180155,ortholog_one2one
ENSMUSG00000032470,ENSG00000158186,ortholog_one2one
ENSMUSG00000002343,ENSG00000105676,ortholog_one2one
ENSMUSG00000073896,ENSG00000178358,ortholog_one2one
ENSMUSG00000020832,ENSG00000132591,ortholog_one2one
ENSMUSG00000022594,,
ENSMUSG00000031824,ENSG00000135709,ortholog_one2one
ENSMUSG00000031452,,
ENSMUSG00000034634,ENSG00000167656,ortholog_one2one
ENSMUSG00000025321,ENSG00000105855,ortholog_one2one
ENSMUSG00000016626,ENSG00000158077,ortholog_one2one
ENSMUSG00000059834,ENSG00000151466,ortholog_one2one
ENSMUSG00000044678,ENSG00000160886,ortholog_one2one
ENSMUSG00000040888,ENSG00000127554,ortholog_one2one
ENSMUSG00000033773,ENSG00000122484,ortholog_one2one
ENSMUSG00000075270,ENSG00000128655,ortholog_one2one
ENSMUSG00000020477,ENSG00000062582,ortholog_one2one
ENSMUSG00000068349,ENSG00000104499,ortholog_one2many
ENSMUSG00000037172,ENSG00000257093,ortholog_one2one
ENSMUSG00000019320,ENSG00000196408,ortholog_one2one
ENSMUSG00000046049,ENSG00000183638,ortholog_one2one
ENSMUSG00000027863,ENSG00000116824,ortholog_one2one
ENSMUSG00000035325,ENSG00000138674,ortholog_one2one
ENSMUSG00000068600,ENSG00000104499,ortholog_one2many
ENSMUSG00000046230,ENSG00000197969,ortholog_one2one
ENSMUSG00000073894,ENSG00000170748,ortholog_one2many
ENSMUSG00000073894,ENSG00000175718,ortholog_one2many
ENSMUSG00000092097,ENSG00000059145,ortholog_one2many
ENSMUSG00000025935,ENSG00000067167,ortholog_one2one
ENSMUSG00000036904,ENSG00000177283,ortholog_one2one
ENSMUSG00000034574,ENSG00000100592,ortholog_one2one
ENSMUSG00000036855,ENSG00000177291,ortholog_one2one
ENSMUSG00000095872,,
ENSMUSG00000001767,ENSG00000101343,ortholog_one2many
ENSMUSG00000062542,ENSG00000170743,ortholog_one2one
ENSMUSG00000038764,ENSG00000070159,ortholog_one2one
ENSMUSG00000024286,ENSG00000108100,ortholog_one2one
ENSMUSG00000075604,ENSG00000160882,ortholog_many2many
ENSMUSG00000075604,ENSG00000179142,ortholog_many2many
ENSMUSG00000037750,ENSG00000173065,ortholog_one2one
ENSMUSG00000037287,ENSG00000154114,ortholog_one2one
ENSMUSG00000066191,ENSG00000165138,ortholog_one2one
ENSMUSG00000021189,ENSG00000066427,ortholog_one2many
ENSMUSG00000021189,ENSG00000123594,ortholog_one2many
ENSMUSG00000034098,ENSG00000168843,ortholog_one2one
ENSMUSG00000037159,ENSG00000214102,ortholog_one2one
ENSMUSG00000029635,ENSG00000132964,ortholog_one2one
ENSMUSG00000051041,ENSG00000183801,ortholog_one2one
ENSMUSG00000050996,ENSG00000177143,ortholog_one2one
ENSMUSG00000025937,ENSG00000147592,ortholog_one2one
ENSMUSG00000017386,ENSG00000076604,ortholog_one2one
ENSMUSG00000067144,ENSG00000137204,ortholog_one2one
ENSMUSG00000036103,ENSG00000158270,ortholog_one2one
ENSMUSG00000017837,ENSG00000168256,ortholog_one2one
ENSMUSG00000025610,ENSG00000156265,ortholog_one2one
ENSMUSG00000021850,ENSG00000100557,ortholog_one2one
ENSMUSG00000049680,ENSG00000106608,ortholog_one2one
ENSMUSG00000091285,,
ENSMUSG00000042269,ENSG00000153789,ortholog_one2one
ENSMUSG00000092039,ENSG00000121570,ortholog_one2many
ENSMUSG00000040054,ENSG00000076108,ortholog_one2one
ENSMUSG00000093989,ENSG00000219200,ortholog_one2many
ENSMUSG00000036528,ENSG00000166387,ortholog_one2one
ENSMUSG00000022886,ENSG00000172179,ortholog_one2many
ENSMUSG00000024287,ENSG00000079134,ortholog_one2one
ENSMUSG00000067813,ENSG00000221947,ortholog_one2one
ENSMUSG00000003178,ENSG00000243156,ortholog_one2one
ENSMUSG00000002109,ENSG00000134574,ortholog_one2one
ENSMUSG00000043487,ENSG00000205669,ortholog_one2one
ENSMUSG00000072931,,
ENSMUSG00000034623,ENSG00000184647,ortholog_one2one
ENSMUSG00000036053,ENSG00000157827,ortholog_one2one
ENSMUSG00000038143,ENSG00000173320,ortholog_one2one
ENSMUSG00000026567,ENSG00000143199,ortholog_one2one
ENSMUSG00000072688,,
ENSMUSG00000000532,ENSG00000135503,ortholog_one2one
ENSMUSG00000025612,ENSG00000156273,ortholog_one2one
ENSMUSG00000062551,ENSG00000172179,ortholog_one2many
ENSMUSG00000022589,ENSG00000160882,ortholog_many2many
ENSMUSG00000022589,ENSG00000179142,ortholog_many2many
ENSMUSG00000008496,ENSG00000028277,ortholog_one2one
ENSMUSG00000033228,ENSG00000139218,ortholog_one2one
ENSMUSG00000030282,ENSG00000111726,ortholog_one2one
ENSMUSG00000017485,ENSG00000077097,ortholog_one2one
ENSMUSG00000021466,ENSG00000185920,ortholog_one2one
ENSMUSG00000049740,,
ENSMUSG00000072930,,
ENSMUSG00000060559,,
ENSMUSG00000078722,ENSG00000205108,ortholog_one2many
ENSMUSG00000048065,ENSG00000166394,ortholog_one2one
ENSMUSG00000097273,,
ENSMUSG00000066894,ENSG00000176834,ortholog_one2one
ENSMUSG00000041261,ENSG00000178538,ortholog_one2one
ENSMUSG00000037846,ENSG00000182010,ortholog_one2one
ENSMUSG00000036054,ENSG00000064607,ortholog_one2one
ENSMUSG00000078721,ENSG00000205108,ortholog_one2many
ENSMUSG00000000320,ENSG00000108839,ortholog_one2one
ENSMUSG00000042523,ENSG00000119661,ortholog_one2one
ENSMUSG00000031822,ENSG00000131149,ortholog_one2one
ENSMUSG00000047879,ENSG00000101557,ortholog_one2one
ENSMUSG00000046242,ENSG00000181322,ortholog_one2one
ENSMUSG00000052099,,
ENSMUSG00000000531,ENSG00000161835,ortholog_one2one
ENSMUSG00000049307,ENSG00000196371,ortholog_one2one
ENSMUSG00000014198,ENSG00000187595,ortholog_one2one
ENSMUSG00000031386,ENSG00000172534,ortholog_one2one
ENSMUSG00000038102,ENSG00000168538,ortholog_one2one
ENSMUSG00000021852,ENSG00000151812,ortholog_one2one
ENSMUSG00000031927,,
ENSMUSG00000025932,ENSG00000104313,ortholog_one2one
ENSMUSG00000019876,ENSG00000135549,ortholog_one2one
ENSMUSG00000019373,ENSG00000141030,ortholog_one2one
ENSMUSG00000048236,ENSG00000183378,ortholog_one2one
ENSMUSG00000029911,ENSG00000106028,ortholog_one2one
ENSMUSG00000020476,ENSG00000136279,ortholog_one2one
ENSMUSG00000025781,ENSG00000165629,ortholog_one2one
ENSMUSG00000031453,ENSG00000185989,ortholog_one2one
ENSMUSG00000031931,ENSG00000168876,ortholog_one2one
ENSMUSG00000032468,ENSG00000114098,ortholog_one2one
ENSMUSG00000064284,ENSG00000205643,ortholog_one2one
ENSMUSG00000048473,,
ENSMUSG00000063522,,
ENSMUSG00000079246,,
ENSMUSG00000022587,ENSG00000160932,ortholog_one2one
ENSMUSG00000029364,ENSG00000176871,ortholog_one2one
ENSMUSG00000066242,,
ENSMUSG00000024033,ENSG00000160188,ortholog_one2one
ENSMUSG00000095910,ENSG00000183303,ortholog_one2many
ENSMUSG00000040998,ENSG00000168743,ortholog_one2one
ENSMUSG00000067825,ENSG00000215193,ortholog_one2one
ENSMUSG00000094289,ENSG00000183303,ortholog_one2many
ENSMUSG00000079395,,
ENSMUSG00000073893,,
ENSMUSG00000026809,ENSG00000165698,ortholog_one2one
ENSMUSG00000015474,ENSG00000221988,ortholog_one2one
ENSMUSG00000017491,ENSG00000077092,ortholog_one2one
ENSMUSG00000095212,,
ENSMUSG00000003573,ENSG00000051128,ortholog_one2one
ENSMUSG00000021470,ENSG00000182150,ortholog_one2one
ENSMUSG00000094197,,
ENSMUSG00000031928,ENSG00000020922,ortholog_one2one
ENSMUSG00000072381,ENSG00000108961,ortholog_one2many
ENSMUSG00000022586,,
ENSMUSG00000095301,,
ENSMUSG00000021966,,
ENSMUSG00000096151,,
ENSMUSG00000023169,ENSG00000111371,ortholog_one2one
ENSMUSG00000031558,ENSG00000145147,ortholog_one2one
ENSMUSG00000047187,ENSG00000104388,ortholog_one2one
ENSMUSG00000042035,ENSG00000143061,ortholog_one2one
ENSMUSG00000094426,ENSG00000183303,ortholog_one2many
ENSMUSG00000043855,ENSG00000173285,ortholog_many2many
ENSMUSG00000063120,ENSG00000182334,ortholog_one2many
ENSMUSG00000017830,ENSG00000108771,ortholog_one2one
ENSMUSG00000050141,ENSG00000205108,ortholog_one2many
ENSMUSG00000054236,,
ENSMUSG00000036699,ENSG00000174460,ortholog_many2many
ENSMUSG00000036699,ENSG00000166707,ortholog_many2many
ENSMUSG00000035790,ENSG00000174007,ortholog_one2one
ENSMUSG00000059031,ENSG00000183303,ortholog_one2many
ENSMUSG00000036242,ENSG00000139971,ortholog_one2one
ENSMUSG00000025930,ENSG00000178860,ortholog_one2one
ENSMUSG00000032469,ENSG00000138231,ortholog_one2one
ENSMUSG00000078118,ENSG00000183303,ortholog_one2many
ENSMUSG00000027257,ENSG00000165912,ortholog_one2one
ENSMUSG00000021779,ENSG00000151090,ortholog_one2one
ENSMUSG00000026938,ENSG00000142748,ortholog_many2many
ENSMUSG00000059996,ENSG00000183303,ortholog_one2many
ENSMUSG00000054493,,
ENSMUSG00000022462,ENSG00000134294,ortholog_one2one
ENSMUSG00000021460,ENSG00000148090,ortholog_one2one
ENSMUSG00000033161,ENSG00000163399,ortholog_one2one
ENSMUSG00000096068,ENSG00000183303,ortholog_one2many
ENSMUSG00000024290,ENSG00000067900,ortholog_one2one
ENSMUSG00000095929,ENSG00000183303,ortholog_one2many
ENSMUSG00000023034,ENSG00000123358,ortholog_one2one
ENSMUSG00000096465,ENSG00000183303,ortholog_one2many
ENSMUSG00000026566,ENSG00000197965,ortholog_one2one
ENSMUSG00000055972,,
ENSMUSG00000037262,ENSG00000151657,ortholog_one2one
ENSMUSG00000093808,ENSG00000183303,ortholog_one2many
ENSMUSG00000028622,ENSG00000116221,ortholog_one2one
ENSMUSG00000039774,ENSG00000119514,ortholog_one2one
ENSMUSG00000094612,,
ENSMUSG00000037204,ENSG00000123395,ortholog_one2one
ENSMUSG00000093980,ENSG00000183303,ortholog_one2many
ENSMUSG00000075408,,
ENSMUSG00000059227,ENSG00000183303,ortholog_one2many
ENSMUSG00000032769,ENSG00000104321,ortholog_one2one
ENSMUSG00000052384,ENSG00000174004,ortholog_one2one
ENSMUSG00000037143,ENSG00000089101,ortholog_one2one
ENSMUSG00000090053,,
ENSMUSG00000094104,ENSG00000183303,ortholog_one2many
ENSMUSG00000037185,ENSG00000167767,ortholog_one2one
ENSMUSG00000032017,ENSG00000149403,ortholog_one2one
ENSMUSG00000075602,,
ENSMUSG00000052496,ENSG00000130943,ortholog_one2one
ENSMUSG00000056436,,
ENSMUSG00000095638,,
ENSMUSG00000095239,ENSG00000183303,ortholog_one2many
ENSMUSG00000022935,ENSG00000171189,ortholog_one2one
ENSMUSG00000021775,ENSG00000174738,ortholog_one2one
ENSMUSG00000096679,ENSG00000183303,ortholog_one2many
ENSMUSG00000040688,ENSG00000183751,ortholog_one2one
ENSMUSG00000079018,,
ENSMUSG00000058014,ENSG00000183303,ortholog_one2many
ENSMUSG00000035944,ENSG00000075234,ortholog_one2one
ENSMUSG00000022464,ENSG00000139209,ortholog_one2one
ENSMUSG00000060759,ENSG00000181074,ortholog_one2many
ENSMUSG00000040723,ENSG00000198771,ortholog_one2one
ENSMUSG00000060105,ENSG00000181023,ortholog_one2many
ENSMUSG00000058244,ENSG00000183303,ortholog_one2many
ENSMUSG00000029636,ENSG00000132970,ortholog_one2one
ENSMUSG00000037254,ENSG00000151655,ortholog_one2one
ENSMUSG00000033122,ENSG00000130948,ortholog_one2one
ENSMUSG00000061000,ENSG00000183303,ortholog_one2many
ENSMUSG00000055811,ENSG00000156282,ortholog_one2one
ENSMUSG00000057788,ENSG00000105671,ortholog_one2one
ENSMUSG00000079374,,
ENSMUSG00000042369,ENSG00000155636,ortholog_one2one
ENSMUSG00000063764,ENSG00000182334,ortholog_one2many
ENSMUSG00000071466,,
ENSMUSG00000050520,ENSG00000156284,ortholog_one2one
ENSMUSG00000049280,,
ENSMUSG00000021908,ENSG00000138293,ortholog_one2many
ENSMUSG00000005891,ENSG00000172179,ortholog_one2many
ENSMUSG00000032615,ENSG00000205309,ortholog_one2one
ENSMUSG00000050239,ENSG00000188694,ortholog_one2one
ENSMUSG00000017405,ENSG00000160602,ortholog_one2one
ENSMUSG00000096209,ENSG00000183303,ortholog_one2many
ENSMUSG00000096834,,
ENSMUSG00000063415,ENSG00000003137,ortholog_one2one
ENSMUSG00000056946,ENSG00000170683,ortholog_many2many
ENSMUSG00000056946,ENSG00000175393,ortholog_many2many
ENSMUSG00000096344,,
ENSMUSG00000033114,ENSG00000130958,ortholog_one2one
ENSMUSG00000036062,ENSG00000122733,ortholog_one2one
ENSMUSG00000048218,ENSG00000139211,ortholog_one2one
ENSMUSG00000031821,ENSG00000131153,ortholog_one2one
ENSMUSG00000016239,ENSG00000175556,ortholog_one2one
ENSMUSG00000051200,,
ENSMUSG00000040713,ENSG00000143162,ortholog_one2one
ENSMUSG00000092083,ENSG00000182674,ortholog_one2one
ENSMUSG00000096527,,
ENSMUSG00000041886,ENSG00000183742,ortholog_one2one
ENSMUSG00000044250,ENSG00000179715,ortholog_one2one
ENSMUSG00000017064,ENSG00000172179,ortholog_one2many
ENSMUSG00000066241,ENSG00000170683,ortholog_many2many
ENSMUSG00000066241,ENSG00000175393,ortholog_many2many
ENSMUSG00000090498,,
ENSMUSG00000062434,ENSG00000170683,ortholog_many2many
ENSMUSG00000062434,ENSG00000175393,ortholog_many2many
ENSMUSG00000052850,ENSG00000127362,ortholog_one2one
ENSMUSG00000022584,,
ENSMUSG00000012405,ENSG00000174748,ortholog_one2one
ENSMUSG00000066240,ENSG00000170683,ortholog_many2many
ENSMUSG00000066240,ENSG00000175393,ortholog_many2many
ENSMUSG00000035310,ENSG00000189308,ortholog_one2one
ENSMUSG00000037140,ENSG00000127364,ortholog_one2one
ENSMUSG00000027603,ENSG00000131067,ortholog_one2one
ENSMUSG00000079093,,
ENSMUSG00000048004,ENSG00000173452,ortholog_one2one
ENSMUSG00000025925,ENSG00000147601,ortholog_one2one
ENSMUSG00000046431,ENSG00000170683,ortholog_many2many
ENSMUSG00000046431,ENSG00000175393,ortholog_many2many
ENSMUSG00000026807,ENSG00000165695,ortholog_one2one
ENSMUSG00000022582,,
ENSMUSG00000029909,ENSG00000165076,ortholog_one2one
ENSMUSG00000040043,ENSG00000076067,ortholog_one2one
ENSMUSG00000047728,,
ENSMUSG00000066239,ENSG00000170683,ortholog_many2many
ENSMUSG00000066239,ENSG00000175393,ortholog_many2many
ENSMUSG00000068348,,
ENSMUSG00000043687,ENSG00000154102,ortholog_one2many
ENSMUSG00000022466,ENSG00000005175,ortholog_one2one
ENSMUSG00000042942,ENSG00000141449,ortholog_one2one
ENSMUSG00000022583,,
ENSMUSG00000089945,ENSG00000241978,ortholog_one2many
ENSMUSG00000089945,ENSG00000243444,ortholog_one2many
ENSMUSG00000089945,ENSG00000157654,ortholog_one2many
ENSMUSG00000049709,ENSG00000182261,ortholog_one2one
ENSMUSG00000076431,ENSG00000124766,ortholog_one2one
ENSMUSG00000074274,,
ENSMUSG00000061650,ENSG00000141026,ortholog_one2one
ENSMUSG00000054733,ENSG00000175806,ortholog_one2one
ENSMUSG00000068259,ENSG00000225781,ortholog_many2many
ENSMUSG00000054499,ENSG00000160570,ortholog_one2one
ENSMUSG00000053168,,
ENSMUSG00000078444,,
ENSMUSG00000041505,,
ENSMUSG00000035383,ENSG00000183395,ortholog_one2one
ENSMUSG00000045514,ENSG00000258083,ortholog_one2one
ENSMUSG00000045331,,
ENSMUSG00000056829,ENSG00000204612,ortholog_one2one
ENSMUSG00000071471,ENSG00000197683,ortholog_one2one
ENSMUSG00000031029,ENSG00000175390,ortholog_one2one
ENSMUSG00000097919,ENSG00000154102,ortholog_one2many
ENSMUSG00000032719,ENSG00000164764,ortholog_one2one
ENSMUSG00000074825,ENSG00000198885,ortholog_one2one
ENSMUSG00000046541,ENSG00000167625,ortholog_one2one
ENSMUSG00000020475,ENSG00000164708,ortholog_one2one
ENSMUSG00000090515,ENSG00000206107,ortholog_one2one
ENSMUSG00000029363,ENSG00000111445,ortholog_one2one
ENSMUSG00000049892,ENSG00000108551,ortholog_one2one
ENSMUSG00000044934,ENSG00000165244,ortholog_one2one
ENSMUSG00000037953,ENSG00000118017,ortholog_one2one
ENSMUSG00000050704,ENSG00000198390,ortholog_many2many
ENSMUSG00000054383,ENSG00000176903,ortholog_one2one
ENSMUSG00000079387,,
ENSMUSG00000056350,ENSG00000182816,ortholog_many2many
ENSMUSG00000050224,ENSG00000240432,ortholog_many2many
ENSMUSG00000029915,ENSG00000258227,ortholog_one2one
ENSMUSG00000075269,ENSG00000102409,ortholog_one2many
ENSMUSG00000048830,ENSG00000186970,ortholog_many2many
ENSMUSG00000079091,,
ENSMUSG00000044155,ENSG00000128534,ortholog_one2one
ENSMUSG00000009047,ENSG00000186970,ortholog_many2many
ENSMUSG00000048933,ENSG00000184394,ortholog_one2one
ENSMUSG00000033769,ENSG00000144036,ortholog_one2one
ENSMUSG00000041781,ENSG00000165934,ortholog_one2one
ENSMUSG00000031819,ENSG00000131148,ortholog_one2one
ENSMUSG00000074928,,
ENSMUSG00000057177,ENSG00000105723,ortholog_one2many
ENSMUSG00000057177,ENSG00000268643,ortholog_one2many
ENSMUSG00000093825,ENSG00000176246,ortholog_one2many
ENSMUSG00000067795,,
ENSMUSG00000022931,ENSG00000186971,ortholog_many2many
ENSMUSG00000096254,ENSG00000176246,ortholog_one2many
ENSMUSG00000093626,ENSG00000261667,ortholog_one2one
ENSMUSG00000091361,ENSG00000265681,ortholog_one2many
ENSMUSG00000019437,ENSG00000160606,ortholog_one2one
ENSMUSG00000060691,,
ENSMUSG00000068437,ENSG00000169488,ortholog_one2many
ENSMUSG00000028923,ENSG00000157191,ortholog_one2one
ENSMUSG00000020474,ENSG00000122678,ortholog_one2one
ENSMUSG00000024036,ENSG00000160190,ortholog_one2one
ENSMUSG00000020260,ENSG00000186866,ortholog_one2one
ENSMUSG00000041235,ENSG00000171316,ortholog_one2one
ENSMUSG00000057650,,
ENSMUSG00000060523,ENSG00000169488,ortholog_one2many
ENSMUSG00000035365,ENSG00000185480,ortholog_one2one
ENSMUSG00000006191,ENSG00000145996,ortholog_one2one
