Ensembl Gene ID,Chicken Ensembl Gene ID,Homology Type
ENSMUSG00000034863,ENSGALG00000026562,ortholog_one2many
ENSMUSG00000034863,ENSGALG00000026419,ortholog_one2many
ENSMUSG00000057228,ENSGALG00000009655,ortholog_one2one
ENSMUSG00000005882,ENSGALG00000027856,ortholog_one2many
ENSMUSG00000005882,ENSGALG00000001799,ortholog_one2many
ENSMUSG00000027439,ENSGALG00000026350,ortholog_one2one
ENSMUSG00000046761,ENSGALG00000013875,ortholog_one2one
ENSMUSG00000098134,ENSGALG00000000538,ortholog_one2many
ENSMUSG00000032549,ENSGALG00000026278,ortholog_many2many
ENSMUSG00000032741,ENSGALG00000008357,ortholog_one2one
ENSMUSG00000025892,ENSGALG00000017178,ortholog_one2one
ENSMUSG00000051499,,
ENSMUSG00000048782,ENSGALG00000006059,ortholog_one2one
ENSMUSG00000058192,,
ENSMUSG00000020766,ENSGALG00000002311,ortholog_one2one
ENSMUSG00000049489,,
ENSMUSG00000039357,ENSGALG00000005169,ortholog_one2one
ENSMUSG00000019767,ENSGALG00000012971,ortholog_one2one
ENSMUSG00000076441,ENSGALG00000023689,ortholog_one2many
ENSMUSG00000063787,ENSGALG00000028809,ortholog_one2one
ENSMUSG00000032553,ENSGALG00000026302,ortholog_one2one
ENSMUSG00000038578,ENSGALG00000015677,ortholog_one2one
ENSMUSG00000072640,,
ENSMUSG00000062519,ENSGALG00000004819,ortholog_many2many
ENSMUSG00000024268,ENSGALG00000002413,ortholog_one2many
ENSMUSG00000024268,ENSGALG00000018499,ortholog_one2many
ENSMUSG00000062478,ENSGALG00000013701,ortholog_one2one
ENSMUSG00000066892,,
ENSMUSG00000058392,ENSGALG00000022808,ortholog_one2many
ENSMUSG00000052558,,
ENSMUSG00000021819,ENSGALG00000005134,ortholog_one2one
ENSMUSG00000061397,ENSGALG00000018947,ortholog_many2many
ENSMUSG00000031647,ENSGALG00000009667,ortholog_one2one
ENSMUSG00000046411,ENSGALG00000004831,ortholog_one2many
ENSMUSG00000013593,ENSGALG00000027607,ortholog_one2one
ENSMUSG00000040495,ENSGALG00000008365,ortholog_one2one
ENSMUSG00000029189,ENSGALG00000014370,ortholog_one2one
ENSMUSG00000021238,ENSGALG00000010211,ortholog_one2one
ENSMUSG00000001687,ENSGALG00000017084,ortholog_one2one
ENSMUSG00000032114,ENSGALG00000007716,ortholog_one2one
ENSMUSG00000020826,ENSGALG00000027946,ortholog_one2one
ENSMUSG00000085793,ENSGALG00000020419,ortholog_one2one
ENSMUSG00000073722,,
ENSMUSG00000050463,ENSGALG00000026616,ortholog_many2many
ENSMUSG00000046636,,
ENSMUSG00000032112,ENSGALG00000007707,ortholog_one2one
ENSMUSG00000009646,ENSGALG00000004332,ortholog_one2one
ENSMUSG00000009927,ENSGALG00000007699,ortholog_one2many
ENSMUSG00000027239,ENSGALG00000008367,ortholog_one2one
ENSMUSG00000039653,ENSGALG00000008752,ortholog_many2many
ENSMUSG00000022132,ENSGALG00000019114,ortholog_one2one
ENSMUSG00000021239,ENSGALG00000010213,ortholog_many2many
ENSMUSG00000027848,ENSGALG00000001956,ortholog_one2one
ENSMUSG00000021109,ENSGALG00000011870,ortholog_one2one
ENSMUSG00000007610,,
ENSMUSG00000048411,,
ENSMUSG00000095432,,
ENSMUSG00000019768,ENSGALG00000012973,ortholog_one2one
ENSMUSG00000053185,,
ENSMUSG00000040370,ENSGALG00000014031,ortholog_one2one
ENSMUSG00000028600,ENSGALG00000021869,ortholog_one2one
ENSMUSG00000023979,ENSGALG00000001418,ortholog_one2one
ENSMUSG00000043923,ENSGALG00000007689,ortholog_one2one
ENSMUSG00000027742,ENSGALG00000017035,ortholog_one2one
ENSMUSG00000091922,,
ENSMUSG00000027811,,
ENSMUSG00000051910,ENSGALG00000006074,ortholog_one2one
ENSMUSG00000041298,ENSGALG00000017083,ortholog_one2one
ENSMUSG00000004056,,
ENSMUSG00000025888,ENSGALG00000001049,ortholog_one2many
ENSMUSG00000020176,ENSGALG00000013100,ortholog_one2one
ENSMUSG00000022568,ENSGALG00000000075,ortholog_one2one
ENSMUSG00000023982,ENSGALG00000001431,ortholog_one2one
ENSMUSG00000044018,ENSGALG00000015543,ortholog_one2one
ENSMUSG00000028051,ENSGALG00000027270,ortholog_one2one
ENSMUSG00000096361,,
ENSMUSG00000026839,ENSGALG00000012554,ortholog_one2one
ENSMUSG00000047150,ENSGALG00000023924,ortholog_one2one
ENSMUSG00000016559,ENSGALG00000025711,ortholog_one2one
ENSMUSG00000036002,ENSGALG00000002069,ortholog_one2one
ENSMUSG00000084786,,
ENSMUSG00000027438,ENSGALG00000008313,ortholog_one2one
ENSMUSG00000051695,ENSGALG00000026397,ortholog_many2many
ENSMUSG00000048874,ENSGALG00000016267,ortholog_one2one
ENSMUSG00000033628,ENSGALG00000008887,ortholog_one2one
ENSMUSG00000025871,ENSGALG00000003370,ortholog_one2one
ENSMUSG00000038005,ENSGALG00000009668,ortholog_one2one
ENSMUSG00000042156,ENSGALG00000016895,ortholog_one2one
ENSMUSG00000033508,,
ENSMUSG00000025821,ENSGALG00000026922,ortholog_one2many
ENSMUSG00000091900,ENSGALG00000002689,ortholog_one2many
ENSMUSG00000001156,ENSGALG00000013882,ortholog_one2one
ENSMUSG00000074578,,
ENSMUSG00000033538,ENSGALG00000001049,ortholog_one2many
ENSMUSG00000072575,,
ENSMUSG00000029601,ENSGALG00000007763,ortholog_one2one
ENSMUSG00000021880,ENSGALG00000027165,ortholog_many2many
ENSMUSG00000021880,ENSGALG00000003196,ortholog_many2many
ENSMUSG00000021880,ENSGALG00000011455,ortholog_many2many
ENSMUSG00000058579,ENSGALG00000004568,ortholog_one2one
ENSMUSG00000000740,ENSGALG00000006179,ortholog_one2many
ENSMUSG00000058093,,
ENSMUSG00000030663,ENSGALG00000006077,ortholog_one2one
ENSMUSG00000035896,ENSGALG00000027165,ortholog_many2many
ENSMUSG00000035896,ENSGALG00000003196,ortholog_many2many
ENSMUSG00000035896,ENSGALG00000011455,ortholog_many2many
ENSMUSG00000015291,,
ENSMUSG00000001158,ENSGALG00000013883,ortholog_one2one
ENSMUSG00000059606,ENSGALG00000027165,ortholog_many2many
ENSMUSG00000059606,ENSGALG00000003196,ortholog_many2many
ENSMUSG00000059606,ENSGALG00000011455,ortholog_many2many
ENSMUSG00000006403,,
ENSMUSG00000009654,ENSGALG00000004345,ortholog_one2one
ENSMUSG00000047894,,
ENSMUSG00000052763,ENSGALG00000027143,ortholog_many2many
ENSMUSG00000061461,ENSGALG00000022991,ortholog_one2one
ENSMUSG00000050766,ENSGALG00000027165,ortholog_many2many
ENSMUSG00000050766,ENSGALG00000003196,ortholog_many2many
ENSMUSG00000050766,ENSGALG00000011455,ortholog_many2many
ENSMUSG00000090639,ENSGALG00000006453,ortholog_one2many
ENSMUSG00000026064,ENSGALG00000016271,ortholog_one2one
ENSMUSG00000047222,ENSGALG00000027165,ortholog_many2many
ENSMUSG00000047222,ENSGALG00000003196,ortholog_many2many
ENSMUSG00000047222,ENSGALG00000011455,ortholog_many2many
ENSMUSG00000028211,ENSGALG00000015987,ortholog_one2one
ENSMUSG00000074397,,
ENSMUSG00000020284,ENSGALG00000006539,ortholog_one2one
ENSMUSG00000091115,,
ENSMUSG00000078620,,
ENSMUSG00000027371,ENSGALG00000000522,ortholog_one2one
ENSMUSG00000040659,ENSGALG00000013698,ortholog_one2one
ENSMUSG00000039634,,
ENSMUSG00000045466,ENSGALG00000019710,ortholog_many2many
ENSMUSG00000045466,ENSGALG00000019711,ortholog_many2many
ENSMUSG00000022041,ENSGALG00000016565,ortholog_one2one
ENSMUSG00000001157,ENSGALG00000029115,ortholog_one2one
ENSMUSG00000021240,ENSGALG00000010229,ortholog_one2one
ENSMUSG00000052387,ENSGALG00000015126,ortholog_one2one
ENSMUSG00000049382,ENSGALG00000012169,ortholog_one2one
ENSMUSG00000034382,ENSGALG00000028570,ortholog_one2one
ENSMUSG00000079639,,
ENSMUSG00000021400,ENSGALG00000012856,ortholog_one2one
ENSMUSG00000086151,ENSGALG00000007237,ortholog_one2many
ENSMUSG00000067085,,
ENSMUSG00000023043,ENSGALG00000027217,ortholog_one2one
ENSMUSG00000019769,ENSGALG00000013505,ortholog_one2many
ENSMUSG00000094991,,
ENSMUSG00000025024,ENSGALG00000008561,ortholog_one2one
ENSMUSG00000029600,,
ENSMUSG00000068399,,
ENSMUSG00000087346,ENSGALG00000007237,ortholog_one2many
ENSMUSG00000030265,ENSGALG00000014033,ortholog_one2one
ENSMUSG00000050556,ENSGALG00000004758,ortholog_one2one
ENSMUSG00000021510,,
ENSMUSG00000007944,,
ENSMUSG00000028382,ENSGALG00000015669,ortholog_one2one
ENSMUSG00000013495,ENSGALG00000015368,ortholog_one2one
ENSMUSG00000045838,,
ENSMUSG00000058655,ENSGALG00000027699,ortholog_one2one
ENSMUSG00000086727,,
ENSMUSG00000095601,,
ENSMUSG00000057455,ENSGALG00000026924,ortholog_one2one
ENSMUSG00000023980,ENSGALG00000003498,ortholog_one2one
ENSMUSG00000051557,ENSGALG00000001714,ortholog_one2one
ENSMUSG00000000606,,
ENSMUSG00000001123,,
ENSMUSG00000034009,ENSGALG00000009429,ortholog_one2one
ENSMUSG00000041523,,
ENSMUSG00000028307,ENSGALG00000015544,ortholog_one2one
ENSMUSG00000034765,ENSGALG00000008581,ortholog_one2one
ENSMUSG00000040657,,
ENSMUSG00000024261,ENSGALG00000008893,ortholog_one2one
ENSMUSG00000028603,ENSGALG00000010652,ortholog_one2one
ENSMUSG00000052423,ENSGALG00000022891,ortholog_one2one
ENSMUSG00000071235,ENSGALG00000010232,ortholog_one2one
ENSMUSG00000024369,ENSGALG00000028300,ortholog_one2one
ENSMUSG00000048280,,
ENSMUSG00000050217,ENSGALG00000016273,ortholog_one2one
ENSMUSG00000094437,ENSGALG00000006010,ortholog_one2many
ENSMUSG00000071497,ENSGALG00000001602,ortholog_one2many
ENSMUSG00000024259,ENSGALG00000000253,ortholog_one2one
ENSMUSG00000040390,,
ENSMUSG00000071234,ENSGALG00000010233,ortholog_one2one
ENSMUSG00000040649,ENSGALG00000014274,ortholog_one2one
ENSMUSG00000092124,,
ENSMUSG00000041669,ENSGALG00000020392,ortholog_one2one
ENSMUSG00000028212,ENSGALG00000015985,ortholog_one2one
ENSMUSG00000026063,ENSGALG00000004870,ortholog_one2many
ENSMUSG00000008730,ENSGALG00000001939,ortholog_one2one
ENSMUSG00000032171,,
ENSMUSG00000025887,ENSGALG00000001049,ortholog_one2many
ENSMUSG00000094215,ENSGALG00000007237,ortholog_one2many
ENSMUSG00000032554,ENSGALG00000006453,ortholog_one2many
ENSMUSG00000024974,ENSGALG00000008585,ortholog_one2one
ENSMUSG00000071281,,
ENSMUSG00000009647,ENSGALG00000004355,ortholog_one2one
ENSMUSG00000039191,ENSGALG00000014365,ortholog_one2one
ENSMUSG00000026058,ENSGALG00000016276,ortholog_one2one
ENSMUSG00000063382,ENSGALG00000007685,ortholog_one2one
ENSMUSG00000032172,,
ENSMUSG00000070448,,
ENSMUSG00000057093,,
ENSMUSG00000001962,,
ENSMUSG00000024260,ENSGALG00000002070,ortholog_one2one
ENSMUSG00000029994,ENSGALG00000008216,ortholog_one2one
ENSMUSG00000020770,ENSGALG00000002278,ortholog_one2one
ENSMUSG00000091318,ENSGALG00000006496,ortholog_one2many
ENSMUSG00000042874,,
ENSMUSG00000062729,,
ENSMUSG00000026767,ENSGALG00000008739,ortholog_one2one
ENSMUSG00000047880,ENSGALG00000007675,ortholog_one2one
ENSMUSG00000026134,ENSGALG00000016278,ortholog_one2one
ENSMUSG00000034845,ENSGALG00000026147,ortholog_one2one
ENSMUSG00000078972,,
ENSMUSG00000037640,,
ENSMUSG00000044734,ENSGALG00000019555,ortholog_one2many
ENSMUSG00000037003,,
ENSMUSG00000040479,ENSGALG00000008380,ortholog_one2one
ENSMUSG00000046718,,
ENSMUSG00000038259,ENSGALG00000001786,ortholog_one2one
ENSMUSG00000046804,,
ENSMUSG00000027956,ENSGALG00000026253,ortholog_one2one
ENSMUSG00000017969,,
ENSMUSG00000041915,ENSGALG00000026728,ortholog_one2one
ENSMUSG00000004098,,
ENSMUSG00000068917,ENSGALG00000014632,ortholog_one2one
ENSMUSG00000045659,ENSGALG00000006090,ortholog_one2one
ENSMUSG00000034573,ENSGALG00000011078,ortholog_one2one
ENSMUSG00000032097,ENSGALG00000021251,ortholog_one2one
ENSMUSG00000020173,ENSGALG00000013102,ortholog_one2one
ENSMUSG00000031813,ENSGALG00000013433,ortholog_one2one
ENSMUSG00000022136,ENSGALG00000016894,ortholog_one2one
ENSMUSG00000024258,ENSGALG00000002057,ortholog_one2one
ENSMUSG00000094945,,
ENSMUSG00000044744,,
ENSMUSG00000030604,,
ENSMUSG00000030116,ENSGALG00000027471,ortholog_one2one
ENSMUSG00000025272,ENSGALG00000028724,ortholog_one2many
ENSMUSG00000039308,ENSGALG00000005107,ortholog_one2one
ENSMUSG00000043664,ENSGALG00000025766,ortholog_one2one
ENSMUSG00000078779,,
ENSMUSG00000079069,,
ENSMUSG00000018334,ENSGALG00000005685,ortholog_one2one
ENSMUSG00000079638,,
ENSMUSG00000020420,,
ENSMUSG00000034829,ENSGALG00000013305,ortholog_one2one
ENSMUSG00000087272,,
ENSMUSG00000027955,ENSGALG00000009414,ortholog_one2one
ENSMUSG00000071771,,
ENSMUSG00000024400,ENSGALG00000002043,ortholog_one2one
ENSMUSG00000070709,,
ENSMUSG00000031808,ENSGALG00000013303,ortholog_one2one
ENSMUSG00000059456,ENSGALG00000016564,ortholog_one2one
ENSMUSG00000004768,ENSGALG00000016279,ortholog_one2one
ENSMUSG00000021242,ENSGALG00000010237,ortholog_one2one
ENSMUSG00000079637,,
ENSMUSG00000062980,ENSGALG00000009002,ortholog_one2one
ENSMUSG00000063047,,
ENSMUSG00000029033,ENSGALG00000001770,ortholog_one2one
ENSMUSG00000074608,,
ENSMUSG00000040035,ENSGALG00000004744,ortholog_one2one
ENSMUSG00000029599,ENSGALG00000007490,ortholog_one2one
ENSMUSG00000021241,ENSGALG00000020417,ortholog_one2one
ENSMUSG00000091561,,
ENSMUSG00000025870,ENSGALG00000003360,ortholog_one2one
ENSMUSG00000036641,ENSGALG00000012555,ortholog_one2one
ENSMUSG00000096916,,
ENSMUSG00000034796,ENSGALG00000000507,ortholog_one2one
ENSMUSG00000044982,,
ENSMUSG00000004319,ENSGALG00000009674,ortholog_one2one
ENSMUSG00000024395,ENSGALG00000001995,ortholog_one2one
ENSMUSG00000066551,ENSGALG00000017082,ortholog_one2one
ENSMUSG00000079636,,
ENSMUSG00000031807,ENSGALG00000028734,ortholog_one2one
ENSMUSG00000079056,,
ENSMUSG00000030603,,
ENSMUSG00000029321,,
ENSMUSG00000052229,ENSGALG00000002007,ortholog_one2one
ENSMUSG00000020277,ENSGALG00000006543,ortholog_one2one
ENSMUSG00000004044,ENSGALG00000003261,ortholog_one2one
ENSMUSG00000039851,ENSGALG00000015936,ortholog_one2one
ENSMUSG00000034165,ENSGALG00000003485,ortholog_one2one
ENSMUSG00000041828,ENSGALG00000021395,ortholog_many2many
ENSMUSG00000041828,ENSGALG00000021399,ortholog_many2many
ENSMUSG00000028278,ENSGALG00000026971,ortholog_one2one
ENSMUSG00000031398,,
ENSMUSG00000042215,ENSGALG00000026605,ortholog_one2one
ENSMUSG00000053483,,
ENSMUSG00000048834,ENSGALG00000028075,ortholog_one2one
ENSMUSG00000039781,ENSGALG00000006895,ortholog_one2one
ENSMUSG00000000739,ENSGALG00000023472,ortholog_one2one
ENSMUSG00000043243,,
ENSMUSG00000079244,,
ENSMUSG00000024388,ENSGALG00000001936,ortholog_one2one
ENSMUSG00000040943,ENSGALG00000010592,ortholog_one2one
ENSMUSG00000043639,ENSGALG00000008697,ortholog_one2one
ENSMUSG00000029320,,
ENSMUSG00000022801,ENSGALG00000007595,ortholog_one2one
ENSMUSG00000091142,,
ENSMUSG00000057230,ENSGALG00000000019,ortholog_one2one
ENSMUSG00000033981,ENSGALG00000009405,ortholog_one2one
ENSMUSG00000096024,,
ENSMUSG00000079353,,
ENSMUSG00000090862,ENSGALG00000006096,ortholog_one2one
ENSMUSG00000094715,,
ENSMUSG00000052471,,
ENSMUSG00000051435,ENSGALG00000017714,ortholog_one2one
ENSMUSG00000039830,ENSGALG00000027381,ortholog_one2one
ENSMUSG00000019278,ENSGALG00000006175,ortholog_one2one
ENSMUSG00000040627,ENSGALG00000014280,ortholog_one2one
ENSMUSG00000078974,ENSGALG00000013107,ortholog_one2one
ENSMUSG00000048332,ENSGALG00000017036,ortholog_one2one
ENSMUSG00000044365,,
ENSMUSG00000079635,,
ENSMUSG00000034807,ENSGALG00000010632,ortholog_many2many
ENSMUSG00000038241,ENSGALG00000001775,ortholog_one2one
ENSMUSG00000030660,ENSGALG00000006121,ortholog_one2one
ENSMUSG00000032006,ENSGALG00000017179,ortholog_one2one
ENSMUSG00000091296,,
ENSMUSG00000071280,,
ENSMUSG00000017929,ENSGALG00000008056,ortholog_one2one
ENSMUSG00000000743,ENSGALG00000006161,ortholog_one2one
ENSMUSG00000046160,,
ENSMUSG00000047730,ENSGALG00000014150,ortholog_one2many
ENSMUSG00000004815,ENSGALG00000002142,ortholog_one2one
ENSMUSG00000028172,ENSGALG00000010596,ortholog_one2one
ENSMUSG00000032098,,
ENSMUSG00000048478,,
ENSMUSG00000062963,,
ENSMUSG00000033862,ENSGALG00000006144,ortholog_one2one
ENSMUSG00000078384,,
ENSMUSG00000071477,ENSGALG00000028282,ortholog_one2one
ENSMUSG00000029193,ENSGALG00000014363,ortholog_one2one
ENSMUSG00000017677,ENSGALG00000005668,ortholog_one2one
ENSMUSG00000047619,,
ENSMUSG00000024384,ENSGALG00000001803,ortholog_one2one
ENSMUSG00000022971,ENSGALG00000015938,ortholog_one2one
ENSMUSG00000042650,ENSGALG00000004978,ortholog_one2one
ENSMUSG00000002020,ENSGALG00000010258,ortholog_one2one
ENSMUSG00000096553,,
ENSMUSG00000045435,ENSGALG00000008330,ortholog_one2one
ENSMUSG00000057691,ENSGALG00000019710,ortholog_many2many
ENSMUSG00000057691,ENSGALG00000019711,ortholog_many2many
ENSMUSG00000019302,ENSGALG00000003256,ortholog_one2one
ENSMUSG00000045328,ENSGALG00000013208,ortholog_one2one
ENSMUSG00000027376,ENSGALG00000000221,ortholog_one2one
ENSMUSG00000033594,ENSGALG00000026175,ortholog_one2one
ENSMUSG00000024386,ENSGALG00000001780,ortholog_one2one
ENSMUSG00000026843,ENSGALG00000003941,ortholog_one2one
ENSMUSG00000039968,ENSGALG00000008328,ortholog_one2one
ENSMUSG00000030659,ENSGALG00000006147,ortholog_one2one
ENSMUSG00000035578,ENSGALG00000007607,ortholog_one2one
ENSMUSG00000094282,ENSGALG00000028830,ortholog_one2one
ENSMUSG00000024383,ENSGALG00000011502,ortholog_one2one
ENSMUSG00000039842,ENSGALG00000016332,ortholog_one2one
ENSMUSG00000020122,ENSGALG00000012363,ortholog_one2one
ENSMUSG00000042197,ENSGALG00000016282,ortholog_one2one
ENSMUSG00000096054,ENSGALG00000013505,ortholog_one2many
ENSMUSG00000020111,ENSGALG00000004372,ortholog_one2one
ENSMUSG00000026991,ENSGALG00000012561,ortholog_one2one
ENSMUSG00000015289,,
ENSMUSG00000078776,ENSGALG00000012531,ortholog_many2many
ENSMUSG00000058441,ENSGALG00000000003,ortholog_one2one
ENSMUSG00000028771,ENSGALG00000008322,ortholog_one2one
ENSMUSG00000034799,ENSGALG00000026462,ortholog_one2one
ENSMUSG00000039463,ENSGALG00000008045,ortholog_one2one
ENSMUSG00000055072,,
ENSMUSG00000095698,,
ENSMUSG00000035513,ENSGALG00000003677,ortholog_one2one
ENSMUSG00000024382,ENSGALG00000011515,ortholog_one2one
ENSMUSG00000021113,ENSGALG00000011868,ortholog_one2one
ENSMUSG00000039611,ENSGALG00000015545,ortholog_one2one
ENSMUSG00000021820,ENSGALG00000005088,ortholog_one2one
ENSMUSG00000030657,ENSGALG00000006757,ortholog_one2one
ENSMUSG00000029671,ENSGALG00000028069,ortholog_one2one
ENSMUSG00000001062,ENSGALG00000023468,ortholog_one2one
ENSMUSG00000046865,,
ENSMUSG00000042810,,
ENSMUSG00000029602,ENSGALG00000008150,ortholog_one2one
ENSMUSG00000024975,ENSGALG00000008700,ortholog_one2one
ENSMUSG00000013973,ENSGALG00000007589,ortholog_one2one
ENSMUSG00000022479,ENSGALG00000026166,ortholog_one2one
ENSMUSG00000020536,ENSGALG00000014408,ortholog_one2one
ENSMUSG00000041264,ENSGALG00000017079,ortholog_one2one
ENSMUSG00000015363,ENSGALG00000008705,ortholog_one2one
ENSMUSG00000040616,ENSGALG00000013643,ortholog_one2one
ENSMUSG00000008683,ENSGALG00000006771,ortholog_one2one
ENSMUSG00000090740,,
ENSMUSG00000079633,,
ENSMUSG00000038146,,
ENSMUSG00000058331,,
ENSMUSG00000053773,ENSGALG00000027818,ortholog_one2one
ENSMUSG00000025869,ENSGALG00000003355,ortholog_one2one
ENSMUSG00000029672,ENSGALG00000008975,ortholog_one2one
ENSMUSG00000024381,ENSGALG00000011541,ortholog_one2one
ENSMUSG00000084957,,
ENSMUSG00000052909,,
ENSMUSG00000002409,,
ENSMUSG00000042104,ENSGALG00000016893,ortholog_one2one
ENSMUSG00000038884,,
ENSMUSG00000040613,,
ENSMUSG00000090659,,
ENSMUSG00000024976,ENSGALG00000008771,ortholog_one2one
ENSMUSG00000042182,ENSGALG00000016283,ortholog_one2one
ENSMUSG00000030654,ENSGALG00000006780,ortholog_one2one
ENSMUSG00000044912,ENSGALG00000011861,ortholog_one2one
ENSMUSG00000025868,ENSGALG00000003348,ortholog_one2one
ENSMUSG00000079049,ENSGALG00000019555,ortholog_one2many
ENSMUSG00000096788,,
ENSMUSG00000030446,,
ENSMUSG00000040606,ENSGALG00000013642,ortholog_one2one
ENSMUSG00000068506,,
ENSMUSG00000071265,ENSGALG00000011860,ortholog_one2one
ENSMUSG00000029878,,
ENSMUSG00000044966,ENSGALG00000008753,ortholog_one2one
ENSMUSG00000039178,ENSGALG00000014359,ortholog_one2one
ENSMUSG00000090523,ENSGALG00000011566,ortholog_one2one
ENSMUSG00000060615,,
ENSMUSG00000058246,,
ENSMUSG00000033717,ENSGALG00000023521,ortholog_one2one
ENSMUSG00000046058,,
ENSMUSG00000064063,ENSGALG00000007147,ortholog_one2one
ENSMUSG00000070705,,
ENSMUSG00000024379,,
ENSMUSG00000068551,,
ENSMUSG00000020716,ENSGALG00000005660,ortholog_one2one
ENSMUSG00000030117,ENSGALG00000003161,ortholog_one2many
ENSMUSG00000034617,ENSGALG00000013053,ortholog_one2one
ENSMUSG00000054966,,
ENSMUSG00000042997,ENSGALG00000017037,ortholog_one2one
ENSMUSG00000001065,ENSGALG00000000513,ortholog_one2one
ENSMUSG00000050961,,
ENSMUSG00000046750,,
ENSMUSG00000024978,ENSGALG00000008795,ortholog_one2one
ENSMUSG00000028167,ENSGALG00000012338,ortholog_one2one
ENSMUSG00000028383,ENSGALG00000015663,ortholog_one2one
ENSMUSG00000046916,ENSGALG00000013603,ortholog_one2one
ENSMUSG00000021532,ENSGALG00000013054,ortholog_one2one
ENSMUSG00000020120,ENSGALG00000008756,ortholog_one2one
ENSMUSG00000028277,ENSGALG00000015775,ortholog_one2one
ENSMUSG00000027845,ENSGALG00000028626,ortholog_one2one
ENSMUSG00000028456,ENSGALG00000002165,ortholog_one2one
ENSMUSG00000046323,,
ENSMUSG00000019772,ENSGALG00000013604,ortholog_one2one
ENSMUSG00000047547,ENSGALG00000003344,ortholog_one2one
ENSMUSG00000038299,ENSGALG00000000247,ortholog_one2one
ENSMUSG00000013997,ENSGALG00000007585,ortholog_one2one
ENSMUSG00000003436,,
ENSMUSG00000060636,ENSGALG00000007611,ortholog_one2one
ENSMUSG00000027331,ENSGALG00000004706,ortholog_one2one
ENSMUSG00000042842,,
ENSMUSG00000055177,ENSGALG00000028520,ortholog_one2many
ENSMUSG00000062148,ENSGALG00000027165,ortholog_many2many
ENSMUSG00000062148,ENSGALG00000003196,ortholog_many2many
ENSMUSG00000062148,ENSGALG00000011455,ortholog_many2many
ENSMUSG00000019773,ENSGALG00000013607,ortholog_one2one
ENSMUSG00000059626,,
ENSMUSG00000039156,ENSGALG00000014355,ortholog_one2one
ENSMUSG00000029151,,
ENSMUSG00000028309,ENSGALG00000015548,ortholog_one2one
ENSMUSG00000033540,ENSGALG00000015376,ortholog_one2one
ENSMUSG00000045071,ENSGALG00000023083,ortholog_one2one
ENSMUSG00000071770,,
ENSMUSG00000028049,ENSGALG00000029155,ortholog_one2one
ENSMUSG00000019774,ENSGALG00000013609,ortholog_one2one
ENSMUSG00000068748,ENSGALG00000021355,ortholog_one2one
ENSMUSG00000036958,ENSGALG00000028520,ortholog_one2many
ENSMUSG00000052369,ENSGALG00000013588,ortholog_one2one
ENSMUSG00000038128,ENSGALG00000000244,ortholog_one2one
ENSMUSG00000051003,,
ENSMUSG00000012396,ENSGALG00000028398,ortholog_one2many
ENSMUSG00000012396,ENSGALG00000027772,ortholog_one2many
ENSMUSG00000040738,ENSGALG00000015984,ortholog_one2one
ENSMUSG00000022802,ENSGALG00000012067,ortholog_one2one
