Ensembl Gene ID,Opossum Ensembl Gene ID,Homology Type
ENSMUSG00000062844,ENSMODG00000024219,ortholog_many2many
ENSMUSG00000062844,ENSMODG00000024234,ortholog_many2many
ENSMUSG00000062844,ENSMODG00000024231,ortholog_many2many
ENSMUSG00000062844,ENSMODG00000024243,ortholog_many2many
ENSMUSG00000062844,ENSMODG00000020170,ortholog_many2many
ENSMUSG00000062844,ENSMODG00000024230,ortholog_many2many
ENSMUSG00000062844,ENSMODG00000024221,ortholog_many2many
ENSMUSG00000062844,ENSMODG00000024235,ortholog_many2many
ENSMUSG00000062844,ENSMODG00000024232,ortholog_many2many
ENSMUSG00000062844,ENSMODG00000024240,ortholog_many2many
ENSMUSG00000062844,ENSMODG00000020169,ortholog_many2many
ENSMUSG00000062844,ENSMODG00000024237,ortholog_many2many
ENSMUSG00000019756,ENSMODG00000011350,ortholog_one2many
ENSMUSG00000057503,ENSMODG00000027444,ortholog_many2many
ENSMUSG00000057503,ENSMODG00000024226,ortholog_many2many
ENSMUSG00000057503,ENSMODG00000020161,ortholog_many2many
ENSMUSG00000057503,ENSMODG00000024220,ortholog_many2many
ENSMUSG00000057503,ENSMODG00000024222,ortholog_many2many
ENSMUSG00000057503,ENSMODG00000024238,ortholog_many2many
ENSMUSG00000057503,ENSMODG00000024236,ortholog_many2many
ENSMUSG00000057503,ENSMODG00000024228,ortholog_many2many
ENSMUSG00000057503,ENSMODG00000022568,ortholog_many2many
ENSMUSG00000057503,ENSMODG00000024218,ortholog_many2many
ENSMUSG00000057503,ENSMODG00000024219,ortholog_many2many
ENSMUSG00000057503,ENSMODG00000024234,ortholog_many2many
ENSMUSG00000057503,ENSMODG00000024231,ortholog_many2many
ENSMUSG00000057503,ENSMODG00000024243,ortholog_many2many
ENSMUSG00000057503,ENSMODG00000020170,ortholog_many2many
ENSMUSG00000057503,ENSMODG00000024230,ortholog_many2many
ENSMUSG00000057503,ENSMODG00000024221,ortholog_many2many
ENSMUSG00000057503,ENSMODG00000024235,ortholog_many2many
ENSMUSG00000057503,ENSMODG00000024232,ortholog_many2many
ENSMUSG00000057503,ENSMODG00000024240,ortholog_many2many
ENSMUSG00000057503,ENSMODG00000020169,ortholog_many2many
ENSMUSG00000057503,ENSMODG00000024237,ortholog_many2many
ENSMUSG00000044060,ENSMODG00000011855,ortholog_one2one
ENSMUSG00000002341,ENSMODG00000028358,ortholog_one2one
ENSMUSG00000045883,ENSMODG00000027444,ortholog_many2many
ENSMUSG00000045883,ENSMODG00000024226,ortholog_many2many
ENSMUSG00000045883,ENSMODG00000020161,ortholog_many2many
ENSMUSG00000045883,ENSMODG00000024220,ortholog_many2many
ENSMUSG00000045883,ENSMODG00000024222,ortholog_many2many
ENSMUSG00000045883,ENSMODG00000024238,ortholog_many2many
ENSMUSG00000045883,ENSMODG00000024236,ortholog_many2many
ENSMUSG00000045883,ENSMODG00000024228,ortholog_many2many
ENSMUSG00000045883,ENSMODG00000022568,ortholog_many2many
ENSMUSG00000045883,ENSMODG00000024218,ortholog_many2many
ENSMUSG00000045883,ENSMODG00000024219,ortholog_many2many
ENSMUSG00000045883,ENSMODG00000024234,ortholog_many2many
ENSMUSG00000045883,ENSMODG00000024231,ortholog_many2many
ENSMUSG00000045883,ENSMODG00000024243,ortholog_many2many
ENSMUSG00000045883,ENSMODG00000020170,ortholog_many2many
ENSMUSG00000045883,ENSMODG00000024230,ortholog_many2many
ENSMUSG00000045883,ENSMODG00000024221,ortholog_many2many
ENSMUSG00000045883,ENSMODG00000024235,ortholog_many2many
ENSMUSG00000045883,ENSMODG00000024232,ortholog_many2many
ENSMUSG00000045883,ENSMODG00000024240,ortholog_many2many
ENSMUSG00000045883,ENSMODG00000020169,ortholog_many2many
ENSMUSG00000045883,ENSMODG00000024237,ortholog_many2many
ENSMUSG00000038456,ENSMODG00000013670,ortholog_one2one
ENSMUSG00000094721,ENSMODG00000027444,ortholog_many2many
ENSMUSG00000094721,ENSMODG00000024226,ortholog_many2many
ENSMUSG00000094721,ENSMODG00000020161,ortholog_many2many
ENSMUSG00000094721,ENSMODG00000024220,ortholog_many2many
ENSMUSG00000094721,ENSMODG00000024222,ortholog_many2many
ENSMUSG00000094721,ENSMODG00000024238,ortholog_many2many
ENSMUSG00000094721,ENSMODG00000024236,ortholog_many2many
ENSMUSG00000094721,ENSMODG00000024228,ortholog_many2many
ENSMUSG00000094721,ENSMODG00000022568,ortholog_many2many
ENSMUSG00000094721,ENSMODG00000024218,ortholog_many2many
ENSMUSG00000094721,ENSMODG00000024219,ortholog_many2many
ENSMUSG00000094721,ENSMODG00000024234,ortholog_many2many
ENSMUSG00000094721,ENSMODG00000024231,ortholog_many2many
ENSMUSG00000094721,ENSMODG00000024243,ortholog_many2many
ENSMUSG00000094721,ENSMODG00000020170,ortholog_many2many
ENSMUSG00000094721,ENSMODG00000024230,ortholog_many2many
ENSMUSG00000094721,ENSMODG00000024221,ortholog_many2many
ENSMUSG00000094721,ENSMODG00000024235,ortholog_many2many
ENSMUSG00000094721,ENSMODG00000024232,ortholog_many2many
ENSMUSG00000094721,ENSMODG00000024240,ortholog_many2many
ENSMUSG00000094721,ENSMODG00000020169,ortholog_many2many
ENSMUSG00000094721,ENSMODG00000024237,ortholog_many2many
ENSMUSG00000075552,ENSMODG00000000511,ortholog_many2many
ENSMUSG00000075552,ENSMODG00000000829,ortholog_many2many
ENSMUSG00000075552,ENSMODG00000000796,ortholog_many2many
ENSMUSG00000075552,ENSMODG00000025495,ortholog_many2many
ENSMUSG00000034853,ENSMODG00000003932,ortholog_one2one
ENSMUSG00000026581,ENSMODG00000028669,ortholog_one2one
ENSMUSG00000027984,ENSMODG00000020605,ortholog_one2one
ENSMUSG00000096365,ENSMODG00000027444,ortholog_many2many
ENSMUSG00000096365,ENSMODG00000024226,ortholog_many2many
ENSMUSG00000096365,ENSMODG00000020161,ortholog_many2many
ENSMUSG00000096365,ENSMODG00000024220,ortholog_many2many
ENSMUSG00000096365,ENSMODG00000024222,ortholog_many2many
ENSMUSG00000096365,ENSMODG00000024238,ortholog_many2many
ENSMUSG00000096365,ENSMODG00000024236,ortholog_many2many
ENSMUSG00000096365,ENSMODG00000024228,ortholog_many2many
ENSMUSG00000096365,ENSMODG00000022568,ortholog_many2many
ENSMUSG00000096365,ENSMODG00000024218,ortholog_many2many
ENSMUSG00000096365,ENSMODG00000024219,ortholog_many2many
ENSMUSG00000096365,ENSMODG00000024234,ortholog_many2many
ENSMUSG00000096365,ENSMODG00000024231,ortholog_many2many
ENSMUSG00000096365,ENSMODG00000024243,ortholog_many2many
ENSMUSG00000096365,ENSMODG00000020170,ortholog_many2many
ENSMUSG00000096365,ENSMODG00000024230,ortholog_many2many
ENSMUSG00000096365,ENSMODG00000024221,ortholog_many2many
ENSMUSG00000096365,ENSMODG00000024235,ortholog_many2many
ENSMUSG00000096365,ENSMODG00000024232,ortholog_many2many
ENSMUSG00000096365,ENSMODG00000024240,ortholog_many2many
ENSMUSG00000096365,ENSMODG00000020169,ortholog_many2many
ENSMUSG00000096365,ENSMODG00000024237,ortholog_many2many
ENSMUSG00000028927,ENSMODG00000002757,ortholog_one2one
ENSMUSG00000062199,ENSMODG00000027444,ortholog_many2many
ENSMUSG00000062199,ENSMODG00000024226,ortholog_many2many
ENSMUSG00000062199,ENSMODG00000020161,ortholog_many2many
ENSMUSG00000062199,ENSMODG00000024220,ortholog_many2many
ENSMUSG00000062199,ENSMODG00000024222,ortholog_many2many
ENSMUSG00000062199,ENSMODG00000024238,ortholog_many2many
ENSMUSG00000062199,ENSMODG00000024236,ortholog_many2many
ENSMUSG00000062199,ENSMODG00000024228,ortholog_many2many
ENSMUSG00000062199,ENSMODG00000022568,ortholog_many2many
ENSMUSG00000062199,ENSMODG00000024218,ortholog_many2many
ENSMUSG00000062199,ENSMODG00000024219,ortholog_many2many
ENSMUSG00000062199,ENSMODG00000024234,ortholog_many2many
ENSMUSG00000062199,ENSMODG00000024231,ortholog_many2many
ENSMUSG00000062199,ENSMODG00000024243,ortholog_many2many
ENSMUSG00000062199,ENSMODG00000020170,ortholog_many2many
ENSMUSG00000062199,ENSMODG00000024230,ortholog_many2many
ENSMUSG00000062199,ENSMODG00000024221,ortholog_many2many
ENSMUSG00000062199,ENSMODG00000024235,ortholog_many2many
ENSMUSG00000062199,ENSMODG00000024232,ortholog_many2many
ENSMUSG00000062199,ENSMODG00000024240,ortholog_many2many
ENSMUSG00000062199,ENSMODG00000020169,ortholog_many2many
ENSMUSG00000062199,ENSMODG00000024237,ortholog_many2many
ENSMUSG00000096485,ENSMODG00000027444,ortholog_many2many
ENSMUSG00000096485,ENSMODG00000024226,ortholog_many2many
ENSMUSG00000096485,ENSMODG00000020161,ortholog_many2many
ENSMUSG00000096485,ENSMODG00000024220,ortholog_many2many
ENSMUSG00000096485,ENSMODG00000024222,ortholog_many2many
ENSMUSG00000096485,ENSMODG00000024238,ortholog_many2many
ENSMUSG00000096485,ENSMODG00000024236,ortholog_many2many
ENSMUSG00000096485,ENSMODG00000024228,ortholog_many2many
ENSMUSG00000096485,ENSMODG00000022568,ortholog_many2many
ENSMUSG00000096485,ENSMODG00000024218,ortholog_many2many
ENSMUSG00000096485,ENSMODG00000024219,ortholog_many2many
ENSMUSG00000096485,ENSMODG00000024234,ortholog_many2many
ENSMUSG00000096485,ENSMODG00000024231,ortholog_many2many
ENSMUSG00000096485,ENSMODG00000024243,ortholog_many2many
ENSMUSG00000096485,ENSMODG00000020170,ortholog_many2many
ENSMUSG00000096485,ENSMODG00000024230,ortholog_many2many
ENSMUSG00000096485,ENSMODG00000024221,ortholog_many2many
ENSMUSG00000096485,ENSMODG00000024235,ortholog_many2many
ENSMUSG00000096485,ENSMODG00000024232,ortholog_many2many
ENSMUSG00000096485,ENSMODG00000024240,ortholog_many2many
ENSMUSG00000096485,ENSMODG00000020169,ortholog_many2many
ENSMUSG00000096485,ENSMODG00000024237,ortholog_many2many
ENSMUSG00000034601,ENSMODG00000008090,ortholog_one2one
ENSMUSG00000024034,ENSMODG00000021020,ortholog_one2one
ENSMUSG00000000568,ENSMODG00000011898,ortholog_one2one
ENSMUSG00000049015,ENSMODG00000027444,ortholog_many2many
ENSMUSG00000049015,ENSMODG00000024226,ortholog_many2many
ENSMUSG00000049015,ENSMODG00000020161,ortholog_many2many
ENSMUSG00000049015,ENSMODG00000024220,ortholog_many2many
ENSMUSG00000049015,ENSMODG00000024222,ortholog_many2many
ENSMUSG00000049015,ENSMODG00000024238,ortholog_many2many
ENSMUSG00000049015,ENSMODG00000024236,ortholog_many2many
ENSMUSG00000049015,ENSMODG00000024228,ortholog_many2many
ENSMUSG00000049015,ENSMODG00000022568,ortholog_many2many
ENSMUSG00000049015,ENSMODG00000024218,ortholog_many2many
ENSMUSG00000049015,ENSMODG00000024219,ortholog_many2many
ENSMUSG00000049015,ENSMODG00000024234,ortholog_many2many
ENSMUSG00000049015,ENSMODG00000024231,ortholog_many2many
ENSMUSG00000049015,ENSMODG00000024243,ortholog_many2many
ENSMUSG00000049015,ENSMODG00000020170,ortholog_many2many
ENSMUSG00000049015,ENSMODG00000024230,ortholog_many2many
ENSMUSG00000049015,ENSMODG00000024221,ortholog_many2many
ENSMUSG00000049015,ENSMODG00000024235,ortholog_many2many
ENSMUSG00000049015,ENSMODG00000024232,ortholog_many2many
ENSMUSG00000049015,ENSMODG00000024240,ortholog_many2many
ENSMUSG00000049015,ENSMODG00000020169,ortholog_many2many
ENSMUSG00000049015,ENSMODG00000024237,ortholog_many2many
ENSMUSG00000089847,ENSMODG00000018578,ortholog_one2one
ENSMUSG00000063777,ENSMODG00000027444,ortholog_many2many
ENSMUSG00000063777,ENSMODG00000024226,ortholog_many2many
ENSMUSG00000063777,ENSMODG00000020161,ortholog_many2many
ENSMUSG00000063777,ENSMODG00000024220,ortholog_many2many
ENSMUSG00000063777,ENSMODG00000024222,ortholog_many2many
ENSMUSG00000063777,ENSMODG00000024238,ortholog_many2many
ENSMUSG00000063777,ENSMODG00000024236,ortholog_many2many
ENSMUSG00000063777,ENSMODG00000024228,ortholog_many2many
ENSMUSG00000063777,ENSMODG00000022568,ortholog_many2many
ENSMUSG00000063777,ENSMODG00000024218,ortholog_many2many
ENSMUSG00000063777,ENSMODG00000024219,ortholog_many2many
ENSMUSG00000063777,ENSMODG00000024234,ortholog_many2many
ENSMUSG00000063777,ENSMODG00000024231,ortholog_many2many
ENSMUSG00000063777,ENSMODG00000024243,ortholog_many2many
ENSMUSG00000063777,ENSMODG00000020170,ortholog_many2many
ENSMUSG00000063777,ENSMODG00000024230,ortholog_many2many
ENSMUSG00000063777,ENSMODG00000024221,ortholog_many2many
ENSMUSG00000063777,ENSMODG00000024235,ortholog_many2many
ENSMUSG00000063777,ENSMODG00000024232,ortholog_many2many
ENSMUSG00000063777,ENSMODG00000024240,ortholog_many2many
ENSMUSG00000063777,ENSMODG00000020169,ortholog_many2many
ENSMUSG00000063777,ENSMODG00000024237,ortholog_many2many
ENSMUSG00000038122,ENSMODG00000017766,ortholog_one2one
ENSMUSG00000074919,,
ENSMUSG00000029166,ENSMODG00000015753,ortholog_one2one
ENSMUSG00000017412,ENSMODG00000004006,ortholog_one2one
ENSMUSG00000009079,ENSMODG00000008717,ortholog_one2one
ENSMUSG00000096320,ENSMODG00000027444,ortholog_many2many
ENSMUSG00000096320,ENSMODG00000024226,ortholog_many2many
ENSMUSG00000096320,ENSMODG00000020161,ortholog_many2many
ENSMUSG00000096320,ENSMODG00000024220,ortholog_many2many
ENSMUSG00000096320,ENSMODG00000024222,ortholog_many2many
ENSMUSG00000096320,ENSMODG00000024238,ortholog_many2many
ENSMUSG00000096320,ENSMODG00000024236,ortholog_many2many
ENSMUSG00000096320,ENSMODG00000024228,ortholog_many2many
ENSMUSG00000096320,ENSMODG00000022568,ortholog_many2many
ENSMUSG00000096320,ENSMODG00000024218,ortholog_many2many
ENSMUSG00000096320,ENSMODG00000024219,ortholog_many2many
ENSMUSG00000096320,ENSMODG00000024234,ortholog_many2many
ENSMUSG00000096320,ENSMODG00000024231,ortholog_many2many
ENSMUSG00000096320,ENSMODG00000024243,ortholog_many2many
ENSMUSG00000096320,ENSMODG00000020170,ortholog_many2many
ENSMUSG00000096320,ENSMODG00000024230,ortholog_many2many
ENSMUSG00000096320,ENSMODG00000024221,ortholog_many2many
ENSMUSG00000096320,ENSMODG00000024235,ortholog_many2many
ENSMUSG00000096320,ENSMODG00000024232,ortholog_many2many
ENSMUSG00000096320,ENSMODG00000024240,ortholog_many2many
ENSMUSG00000096320,ENSMODG00000020169,ortholog_many2many
ENSMUSG00000096320,ENSMODG00000024237,ortholog_many2many
ENSMUSG00000044860,,
ENSMUSG00000015597,ENSMODG00000018974,ortholog_one2one
ENSMUSG00000095189,ENSMODG00000027444,ortholog_many2many
ENSMUSG00000095189,ENSMODG00000024226,ortholog_many2many
ENSMUSG00000095189,ENSMODG00000020161,ortholog_many2many
ENSMUSG00000095189,ENSMODG00000024220,ortholog_many2many
ENSMUSG00000095189,ENSMODG00000024222,ortholog_many2many
ENSMUSG00000095189,ENSMODG00000024238,ortholog_many2many
ENSMUSG00000095189,ENSMODG00000024236,ortholog_many2many
ENSMUSG00000095189,ENSMODG00000024228,ortholog_many2many
ENSMUSG00000095189,ENSMODG00000022568,ortholog_many2many
ENSMUSG00000095189,ENSMODG00000024218,ortholog_many2many
ENSMUSG00000095189,ENSMODG00000024219,ortholog_many2many
ENSMUSG00000095189,ENSMODG00000024234,ortholog_many2many
ENSMUSG00000095189,ENSMODG00000024231,ortholog_many2many
ENSMUSG00000095189,ENSMODG00000024243,ortholog_many2many
ENSMUSG00000095189,ENSMODG00000020170,ortholog_many2many
ENSMUSG00000095189,ENSMODG00000024230,ortholog_many2many
ENSMUSG00000095189,ENSMODG00000024221,ortholog_many2many
ENSMUSG00000095189,ENSMODG00000024235,ortholog_many2many
ENSMUSG00000095189,ENSMODG00000024232,ortholog_many2many
ENSMUSG00000095189,ENSMODG00000024240,ortholog_many2many
ENSMUSG00000095189,ENSMODG00000020169,ortholog_many2many
ENSMUSG00000095189,ENSMODG00000024237,ortholog_many2many
ENSMUSG00000096273,ENSMODG00000027444,ortholog_many2many
ENSMUSG00000096273,ENSMODG00000024226,ortholog_many2many
ENSMUSG00000096273,ENSMODG00000020161,ortholog_many2many
ENSMUSG00000096273,ENSMODG00000024220,ortholog_many2many
ENSMUSG00000096273,ENSMODG00000024222,ortholog_many2many
ENSMUSG00000096273,ENSMODG00000024238,ortholog_many2many
ENSMUSG00000096273,ENSMODG00000024236,ortholog_many2many
ENSMUSG00000096273,ENSMODG00000024228,ortholog_many2many
ENSMUSG00000096273,ENSMODG00000022568,ortholog_many2many
ENSMUSG00000096273,ENSMODG00000024218,ortholog_many2many
ENSMUSG00000096273,ENSMODG00000024219,ortholog_many2many
ENSMUSG00000096273,ENSMODG00000024234,ortholog_many2many
ENSMUSG00000096273,ENSMODG00000024231,ortholog_many2many
ENSMUSG00000096273,ENSMODG00000024243,ortholog_many2many
ENSMUSG00000096273,ENSMODG00000020170,ortholog_many2many
ENSMUSG00000096273,ENSMODG00000024230,ortholog_many2many
ENSMUSG00000096273,ENSMODG00000024221,ortholog_many2many
ENSMUSG00000096273,ENSMODG00000024235,ortholog_many2many
ENSMUSG00000096273,ENSMODG00000024232,ortholog_many2many
ENSMUSG00000096273,ENSMODG00000024240,ortholog_many2many
ENSMUSG00000096273,ENSMODG00000020169,ortholog_many2many
ENSMUSG00000096273,ENSMODG00000024237,ortholog_many2many
ENSMUSG00000027983,ENSMODG00000020607,ortholog_one2one
ENSMUSG00000096708,ENSMODG00000027444,ortholog_many2many
ENSMUSG00000096708,ENSMODG00000024226,ortholog_many2many
ENSMUSG00000096708,ENSMODG00000020161,ortholog_many2many
ENSMUSG00000096708,ENSMODG00000024220,ortholog_many2many
ENSMUSG00000096708,ENSMODG00000024222,ortholog_many2many
ENSMUSG00000096708,ENSMODG00000024238,ortholog_many2many
ENSMUSG00000096708,ENSMODG00000024236,ortholog_many2many
ENSMUSG00000096708,ENSMODG00000024228,ortholog_many2many
ENSMUSG00000096708,ENSMODG00000022568,ortholog_many2many
ENSMUSG00000096708,ENSMODG00000024218,ortholog_many2many
ENSMUSG00000096708,ENSMODG00000024219,ortholog_many2many
ENSMUSG00000096708,ENSMODG00000024234,ortholog_many2many
ENSMUSG00000096708,ENSMODG00000024231,ortholog_many2many
ENSMUSG00000096708,ENSMODG00000024243,ortholog_many2many
ENSMUSG00000096708,ENSMODG00000020170,ortholog_many2many
ENSMUSG00000096708,ENSMODG00000024230,ortholog_many2many
ENSMUSG00000096708,ENSMODG00000024221,ortholog_many2many
ENSMUSG00000096708,ENSMODG00000024235,ortholog_many2many
ENSMUSG00000096708,ENSMODG00000024232,ortholog_many2many
ENSMUSG00000096708,ENSMODG00000024240,ortholog_many2many
ENSMUSG00000096708,ENSMODG00000020169,ortholog_many2many
ENSMUSG00000096708,ENSMODG00000024237,ortholog_many2many
ENSMUSG00000038816,ENSMODG00000012562,ortholog_one2one
ENSMUSG00000071629,ENSMODG00000027444,ortholog_many2many
ENSMUSG00000071629,ENSMODG00000024226,ortholog_many2many
ENSMUSG00000071629,ENSMODG00000020161,ortholog_many2many
ENSMUSG00000071629,ENSMODG00000024220,ortholog_many2many
ENSMUSG00000071629,ENSMODG00000024222,ortholog_many2many
ENSMUSG00000071629,ENSMODG00000024238,ortholog_many2many
ENSMUSG00000071629,ENSMODG00000024236,ortholog_many2many
ENSMUSG00000071629,ENSMODG00000024228,ortholog_many2many
ENSMUSG00000071629,ENSMODG00000022568,ortholog_many2many
ENSMUSG00000071629,ENSMODG00000024218,ortholog_many2many
ENSMUSG00000071629,ENSMODG00000024219,ortholog_many2many
ENSMUSG00000071629,ENSMODG00000024234,ortholog_many2many
ENSMUSG00000071629,ENSMODG00000024231,ortholog_many2many
ENSMUSG00000071629,ENSMODG00000024243,ortholog_many2many
ENSMUSG00000071629,ENSMODG00000020170,ortholog_many2many
ENSMUSG00000071629,ENSMODG00000024230,ortholog_many2many
ENSMUSG00000071629,ENSMODG00000024221,ortholog_many2many
ENSMUSG00000071629,ENSMODG00000024235,ortholog_many2many
ENSMUSG00000071629,ENSMODG00000024232,ortholog_many2many
ENSMUSG00000071629,ENSMODG00000024240,ortholog_many2many
ENSMUSG00000071629,ENSMODG00000020169,ortholog_many2many
ENSMUSG00000071629,ENSMODG00000024237,ortholog_many2many
ENSMUSG00000028337,ENSMODG00000012537,ortholog_one2one
ENSMUSG00000020831,,
ENSMUSG00000078735,ENSMODG00000007889,ortholog_one2many
ENSMUSG00000075551,ENSMODG00000000511,ortholog_many2many
ENSMUSG00000075551,ENSMODG00000000829,ortholog_many2many
ENSMUSG00000075551,ENSMODG00000000796,ortholog_many2many
ENSMUSG00000075551,ENSMODG00000025495,ortholog_many2many
ENSMUSG00000037791,ENSMODG00000019313,ortholog_one2one
ENSMUSG00000095484,ENSMODG00000027444,ortholog_many2many
ENSMUSG00000095484,ENSMODG00000024226,ortholog_many2many
ENSMUSG00000095484,ENSMODG00000020161,ortholog_many2many
ENSMUSG00000095484,ENSMODG00000024220,ortholog_many2many
ENSMUSG00000095484,ENSMODG00000024222,ortholog_many2many
ENSMUSG00000095484,ENSMODG00000024238,ortholog_many2many
ENSMUSG00000095484,ENSMODG00000024236,ortholog_many2many
ENSMUSG00000095484,ENSMODG00000024228,ortholog_many2many
ENSMUSG00000095484,ENSMODG00000022568,ortholog_many2many
ENSMUSG00000095484,ENSMODG00000024218,ortholog_many2many
ENSMUSG00000095484,ENSMODG00000024219,ortholog_many2many
ENSMUSG00000095484,ENSMODG00000024234,ortholog_many2many
ENSMUSG00000095484,ENSMODG00000024231,ortholog_many2many
ENSMUSG00000095484,ENSMODG00000024243,ortholog_many2many
ENSMUSG00000095484,ENSMODG00000020170,ortholog_many2many
ENSMUSG00000095484,ENSMODG00000024230,ortholog_many2many
ENSMUSG00000095484,ENSMODG00000024221,ortholog_many2many
ENSMUSG00000095484,ENSMODG00000024235,ortholog_many2many
ENSMUSG00000095484,ENSMODG00000024232,ortholog_many2many
ENSMUSG00000095484,ENSMODG00000024240,ortholog_many2many
ENSMUSG00000095484,ENSMODG00000020169,ortholog_many2many
ENSMUSG00000095484,ENSMODG00000024237,ortholog_many2many
ENSMUSG00000026580,ENSMODG00000003164,ortholog_one2one
ENSMUSG00000009863,ENSMODG00000028896,ortholog_one2many
ENSMUSG00000009863,ENSMODG00000002770,ortholog_one2many
ENSMUSG00000096289,ENSMODG00000027444,ortholog_many2many
ENSMUSG00000096289,ENSMODG00000024226,ortholog_many2many
ENSMUSG00000096289,ENSMODG00000020161,ortholog_many2many
ENSMUSG00000096289,ENSMODG00000024220,ortholog_many2many
ENSMUSG00000096289,ENSMODG00000024222,ortholog_many2many
ENSMUSG00000096289,ENSMODG00000024238,ortholog_many2many
ENSMUSG00000096289,ENSMODG00000024236,ortholog_many2many
ENSMUSG00000096289,ENSMODG00000024228,ortholog_many2many
